,0
0,"i, had, pfizer, so, i, will, get, booster, when, i, see, my, pcp, november, 2nd, ."
1,"comirnaty, is, pfizer, biontec, vaccine, fda, approved, pfizer, vaccine, there, ’, s, fda, approved, vaccine, stop, lies"
2,"got, my, pfizer, booster, two, weeks, ago, ."
3,"our, homecoming, so, lit, i, might, mix, pfizer, with, johnson, &, amp, ;, johnson, woozy_facerolling_on_the_floor_laughing"
4,"um, …, planned, parenthood, sells, parts, medical, research, companies, pfizer, ,, moderna, ,, h, &, amp, ;, m, ’, s, all, used, aborted, baby, parts, their, covid, vaccine, development, ."
5,"recieved, my, pfizer, booster, shot, today, ..., if, it, was, up, me, ,, i, would, get, booster, shot, every, month, ., ones, who, don, ', t, want, protect, themselves, whatever, reasons, ., too, bad, if, you, get, covid, die, ..., there, will, be, no, tears, my, eyes, ."
6,"good, six, more, months, #, covidvaccine, #, boostershots, #, pfizer, #, kickcovidclinic"
7,"if, you, have, a, high, position, in, politics, ,, lying, is, not, something, that, is, punished, by, weak, Russian, justice, ., “, For, the, same, reason, ,, some, people, trust, imported, vaccines, more, because, they, believe, that, if, the, manufacturers, of, Pfizer, lie, ,, they, will, be, punished, for, it, ”;, in, russia, ,, no, ."
8,"if, you, need, pfizer, booster, shot, it, ’, s, been, more, than, 6, months, since, you, got, your, second, shot, ,, our, mobile, vaccine, unit, is, now, set, up, 1st, street, &, amp, ;, judge, john, aiso, street, till, 4pm"
9,"when, does, the, second, dose, of, pfizer, take, effect"
10,"yup, ., i, got, pfizer, so, it, ', s, recommended, ,, but, waiting, be, eligible, ., may, still, ask, around, because, technically, i, could, be, eligible, ."
11,"thanks, lecture, ., thanks, promoting, criminals, ."
12,"pfizer, makes, shot, that, makes, you, require, their, medications, live, ., ingenious, business, model, ., #, freedomflu, #, letsgobranden"
13,"2, /, people, soon, ., today, we, were, chatting, when, she, mentioned, that, she, had, not, been, vaccinated, she, claimed, she, was, afraid, she, ', d, become, sick, if, vaccinated, cuz, flu, shots, make, her, sick, ., i, explained, that, pfizer, moderna, vaccines, have, no, dead, or, alive, covid, them, ."
14,"there, ’, s, 20, /, 20, episode, that, is, not, streaming, is, not, even, youtube, i, ’, m, tired, uncomfy, my, pfizer, booster, it, ’, s, all, i, want, watch, rn, ,, it, ’, s, tammy, faye, episode, tbh, ., it, ’, s, available, as, podcast, episode, but, i, feel, like, visuals, just, are, necessary"
15,"A, patient, is, already, telling, me, that, they, are, already, giving, the, 3rd, pfizer, vaccine, to, those, who, are, diabetic, and, hypertensive, ,, both, things, ,, well, ,, I, ', m, already, screwed, ,, I, ', m, very, happy, ,, star, -, struck"
16,"i, had, more, arm, soreness, than, first, time, but, other, than, that, no, issue, ., i, had, pfizer, all, 3"
17,"well, ,, my, covid, -, 19, pfizer, booster, is, now, scheduled, two, weeks, ., glad, i, looked, today, as, there, weren, ’, t, lot, appointments, available, ., could, have, done, it, sooner, ,, but, none, other, appointments, i, saw, worked, with, my, schedule, ., i, got, my, flu, shot, yesterday, ."
18,"#, govaxx, bus, is, here, at, dixie, outlet, mall, today, until, 6, p, ., m, ., no, appointments, are, needed, 1st, or, 2nd, pfizer, doses, ,, medical, staff, are, available, answer, any, questions, you, have, about, #, covid19on, vaccine, ., #, mississaugalakeshore, syringe, read, more, :"
19,"pfizer, moderna, got, you, vaccine, ., try, again, ."
20,"just, doubled, up, with, flu, covid, -, 19, pfizer, boster, …, fully, covered, again, …, @, cvs, pharmacy"
21,"being, i, had, reaction, 1st, pfizer, shot, i, am, skiddish, ., my, 2nd, shot, was, piece, cake, ., easy, peasy, ., just, concerned, combine, them, ., i, get, flu, shots, yrly, but, have, gotten, flu, too, ., i, get, shots, which, are, type, b, &, amp, ;, end, up, w, type, flu, ., which, it, doesn, ’, t, cover, ., ya, never, know"
22,"don, ’, t, forget, join, us, tomorrow, 10, am, 3, pm, at, mcdonalds, soledad, get, your, #, pfizer, pfizer, booster, ."
23,"you, got, it, hope, everything, ', s, okay, ., got, my, 3rd, pfizer, vaccine, yesterday, ,, by, way, quick, &, amp, ;, easy, at, my, publix, supermarket, pharmacy, ., so, far, ,, no, side, effects, except, little, bit, arm, soreness, ., take, care, hugging_face"
24,"we, out, at, 18th, federal, today, until, 4pm, point, breeze, fall, into, reading, day, come, by, family, fun, get, your, pfizer, booster"
25,"the, pfizer, worried_face, almost, took, me"
26,"why, pfizer, moderna, made, distributed, it, ., trump, just, played, golf, said, covid, would, magically, go, away, ."
