,0
0,"no, …, keep, unvaccinated, off, planes, ."
1,"i, lived, shasta, year, ,, i, ', d, bet, farm, that, they, have, very, high, rate, unvaccinated, people, ."
2,"stop, just, listening, big, pharma, paid, resources, ., do, some, real, research, ., fall, winter, vaccinated, deaths, will, exceed, unvaccinated, deaths, ."
3,"hearing, that, public, health, is, not, too, concerned, about, covid, situation, waskaganish, ,, they, feel, it, ', s, contained, ., 2, 3, cases, are, unvaccinated, but, they, are, recovering, well, what, i, heard, ., 1, case, with, 2, doses, had, very, light, symptoms, ., good, news"
4,"great, …, but, unvaccinated, should, not, be, allowed, commercial, airplanes"
5,"unvaccinated, more, readily, get, covid, ,, spread, covid, ,, unfortunately, are, at, higher, risk, die, it, ."
6,"behind, stick, excited, be, back, wearing, mask, protect, all, unvaccinated, jagoffs, t2, :, judgment, day, drive, -, in, at, 9, @, rock, island, public, house, -, blue, island, ,, il"
7,"oh, yes, ., but, i, ’, d, rather, unvaccinated, stay, off, all, transit, ."
8,"900k, vaccinations, day, ,, is, better, but, it, isn, ’, t, enough, ., many, us, will, be, getting, boosters, before, majority, unvaccinated, have, had, 1st, shot, ."
9,"truly, thought, provoking, ., tragic, ,, frustrating, ,, terrifying, ., yet, these, are, comments, i, see, or, hear, loved, ones, ., all, while, ,, hospitals, are, seeing, surges, worse, than, 2020, ., majority, those, new, patients, are, unvaccinated, ."
10,"self, care, routine, #, 94, :, turning, weezy, up, little, louder, than, usual, headphones, as, i, walk, i, into, hospital, care, unvaccinated, covid, patients, 3rd, day, row, ., i, ’, d, like, think, my, antibodies, are, getting, little, hyped, too, ., #, 6foot7foot8footbunch"
11,"should, ’, ve, never, called, them, vaccine, passports, &, amp, ;, just, made, part, your, vaccine, record, ., some, international, travel, already, requires, proof, vaccineperson_shrugginglight_skin_tone, ‍, female_sign, ️, i, ’, ve, been, inconvenienced, 17, months, ..., i, really, don, ’, t, care, about, “, rights, ”, #, unvaccinated, ., #, getvaccinated, #, wearamask"
12,"true, or, false, :, unvaccinated, people, are, 29, times, more, likely, be, hospitalized, than, vaccinated, people, ."
13,"nope, ., unvaccinated, nephew, wanted, sleep, over, he, was, working, late, shift, near, us, we, reluctantly, had, nix, it, ., it, ’, s, confounding, me, that, folks, are, still, resisting, taking, perfectly, safe, vaccine, that, would, prevent, them, getting, hospitalized, with, covid, ."
14,"good, article, -, love, reminder, /, point, that, “, vaccinated, adults, have, been, more, likely, than, unvaccinated, ones, wear, masks, public, settings, ,, refrain, unnecessary, travel, ,, avoid, large, group, settings, .”, get, vaxxed, or, refuse, get, refused, …"
15,"as, latina, ,, i, feel, it, is, big, fucking, colonizer, energy, you, come, my, job, unvaccinated, ., keep, your, poxy, ass, at, home, til, you, get, your, shots, ,, b, ."
16,"i, saw, story, cbs, 46, yr, old, who, needed, emergency, gallbladder, operation, but, icus, tx, we, ’, re, full, covid, patients, ,, all, willingly, unvaccinated, ,, man, died, because, they, had, no, room, him, ., all, your, words, were, right, on, ."
17,"your, 0, ., 15, %, death, rate, is, over, year, ago, ., currently, canada, is, at, 1, ., 8, %, world, is, at, &, gt, ;, 2, %, death, rate, ., 1, ., 8, %, 1, ,, 837, ,, 000, unvaccinated, albertans, is, 33, ,, 000, ., even, if, it, was, 0, ., 15, ,, that, still, equals, over, 2700, deaths, just, unvaccinated, ."
