,0
0,"truth, is, #, unvaccinated, #, antivaxxers, #, antimaskers, #, antisciencegqp, are, fact, filling, our, hospital, ’, s, &, amp, ;, #, desantisdisaster, is, asking, 4, ventilators, #, bluestates, where, more, ppl, are, syringeface_with_medical_mask, #, smarter, with, less, #, deltavariant, #, vaccinessavelives"
1,"everyone, fears, that, but, who, ', s, say, unvaccinated, south, along, with, well, vaccinated, vermont, won, ', t, visit, it, ', s, not, absolute, either, direction"
2,"not, be, case, how, 90, %, hospitalized, sick, individuals, are, unvaccinated, ., it, ', s, not, cure, was, never, meant, be, ."
3,"there, is, no, taking, sides, here, governor, ., delta, variant, just, likes, all, you, who, are, unvaccinated, refuse, protect, yourselves, others, by, not, wearing, masks, public, indoors, ."
4,"it, ', s, unvaccinated, now, that, have, all, reason, be, concerned"
5,"no, icu, beds, with, unvaccinated, adults, ., it, ', s, time, hardball, ., let, #, covid19, deal, with, stupid, ., #, covid19tx, #, unvaxxed, #, deltavariant"
6,"eligible, unvaccinated, are, becoming, pariah, many, places, ."
7,"vaccinated, can, spread, it, so, much, easier, with, their, weakened, symptoms, ,, they, won, ’, t, even, know, they, have, it, ., unvaccinated, at, least, know, they, have, it, because, they, will, feel, it, person_shruggingmedium, -, light_skin_tone, ‍, female_sign, ️"
8,"sad, see, 3, educators, broward, county, ,, #, covidflorida, die, #, covid19, same, day, today, ., unless, these, educators, had, medical, reasons, ,, all, 3, them, were, dumb, enough, be, unvaccinated, ,, state, with, dumbest, governor, us, ."
9,"you, are, shameful, ., they, are, trying, ensure, safe, venue, ., given, thoughts, unvaccinated, that, ’, s, impossible, ."
10,"you, ’, re, joking, right, …, vaccinated, can, spread, it, quicker, unvaccinated, because, they, may, have, no, symptoms, …, what, world, do, you, live"
11,"last, week, ,, each, night, admitted, 3, -, 4, covid, patients, icu, ., all, them, were, unvaccinated, all, them, ended, up, ventilator, everyone, wanted, get, vaccinated, before, going, ventilator, but, it, was, too, late, please, get, vaccinated, before, this, virus, kills, you, bc, stupidity"
12,"“, pandemic, unvaccinated, ”, …, wondering, why, canada, is, only, one, with, different, stats, here, it, is"
13,"i, do, not, get, this, twisted, logic, that, some, folks, have, ., co, -, worker, claims, she, believes, science, hundred_points, %,, but, refuses, get, vaccinated, ., told, her, ,, do, not, place, your, unvaccinated, raggedy, a, **, anywhere, near, me, ,, she, busted, put, laughing, ., i, am, so, serious, ., #, getvaccinated"
14,"what, else, is, it, going, take, our, state, ’, s, hospitals, are, full, ., their, patients, are, unvaccinated, covid, positive, ., school, starts, next, week, around, tx, ., mask, mandates, vaccine, mandates, are, way, out, this, ., what, are, you, waiting"
15,"sure, ,, at, rates, 1000, %, less, than, unvaccinated, ..., is, 1000, %, reduction, good, or, no"
16,"“, the, unvaccinated, person, himself, or, herself, has, decided, inflict, preventable, unjustifiable, harm, upon, family, ,, friends, ,, neighbors, ,, community, ,, country, planet, .”"
17,"gotta, admit, ,, i, ’, m, getting, some, satisfaction, that, many, same, ppl, who, were, saying, “, if, you, ’, re, scared, stay, home, ”, are, now, all, butt, -, hurt, over, “, if, you, ’, re, unvaccinated, stay, home, ”., smiling_face_with_horns, course, these, same, idiots, don, ’, t, acknowledge, they, ’, re, reason, mask, reinstatements, ., face_with_symbols_on_mouth"
18,"no, one, said, it, was, ., i, think, insistence, focusing, this, instead, fact, that, people, are, wishing, death, others, is, interesting, ., you, can, be, very, unhappy, about, unvaccinated, by, choice, people, but, i, will, not, stand, by, silently, while, people, casually, dehumanize, others, ."
19,"yes, ,, but, unvaccinated, are, dying, ,, taking, our, hospitals, brink, ., we, are, all, paying, their, hornoriness, ."
20,"want, watch, green, knight, but, delta, variant, ', s, rampage, through, ignorant, unvaccinated, got, you, spooked, about, theaters, again, consider, a24, august, 18"
21,",, state, rep, ., d, -, smyrna, ,, calling, cobb, school, board, &, amp, ;, super, mandate, masks, &, amp, ;, test, unvaccinated, faculty, /, staff, ., this, comes, days, after, east, side, elem, ., sent, home, all, 5th, graders, bcuz, covid, ., has, reported, more, than, 800, cases, first, two, weeks, school, ."
22,"not, fair, ., heart, attacks, ,, accident, victims, ,, other, conditions, ,, any, treatments, anything, are, dire, positions, ., not, fair, &, amp, ;, caused, by, unvaccinated, thoughtless, folks, ."
23,"it, ', s, ok, blame, #, unvaccinated, —, they, are, robbing, rest, us, our, freedoms, ., #, antifreedomrepublicans, their, #, unamericanactivities, #, lockthemup, #, votebluenomatterwho"
24,"they, shouldn, ', t, be, shunned, rather, held, responsible, ., if, they, refuse, vaccine, ,, get, covid, they, pay, hospital, bill, ., if, icu, is, full, ,, priority, goes, children, ,, vaccinated, then, unvaccinated, ., if, unvax, lose, out, icu, help, it, was, their, right, do, so, ."
25,"26, covid, patients, hazard, arh, are, unvaccinated, ,, 5, icu, are, unvaccinated, ., city, this, size, ,, this, is, very, concerning, ., these, are, people, who, actually, went, hospital, -, something, many, hazard, don, ’, t, often, do, ., so, ,, overall, community, spread, may, not, be, known, ., disappointed_face"
26,"essence, ,, pockets, unvaccinated, groups, vaccinated, states, …"
27,"well, syracuse, is, requiring, masks, again, much, like, last, semester, plus, vaccine, ., yes, breakthrough, cases, happen, at, fraction, unvaccinated, cases, ., also, ,, cases, aren, ', t, major, concern, it, ', s, hospitalizations, deaths"
28,"this, is, terrifying, ,, folks, ., please, —, get, vaccinated, ,, wear, mask, indoors, ,, help, us, all, keep, our, families, especially, our, unvaccinated, children, safe, ., we, don, ’, t, want, follow, mississippi, ’, s, footsteps, ."
29,"finally, got, my, first, vaccine, shot, ., i, overcame, my, fear, did, it, ., i, also, took, my, unvaccinated, friend, who, was, my, emotional, support, convinced, him, get, shot, too, ., now, i, wait, any, side, effects, woozy_faceperson_facepalmingmedium, -, dark_skin_tone, ‍, female_sign, ️"
30,"no, surprise, ;, delta, variant, covid, -, 19, feasts, unvaccinated, adults"
31,"unvaccinated, should, receive, no, medical, attention, ., purge, our, stupid, ."
32,"also, ,, this, not, distinguishing, between, vaccinated, unvaccinated, has, stop, ."
33,"i, too, reject, unvaccinated, who, do, not, follow, protocol, ."
