,0
0,"only, time, i, have, ever, been, asked, show, my, vaccine, card, was, get, krispy, kreme, donut, ., there, is, currently, minimal, social, consequences, being, vaccinated, ., it, shouldn, i, i, be, surprising, that, couid, is, back, rise"
1,"ced, i, the, vaccinated, cannot, penalize, those, who, took, care, their, responsibility, trusting, science, ., it, may, be, bold, move, ,, but, either, produce, your, card, or, be, denied, every, public, event, /, venue, ,, including, sporting, events, ., seriously, ."
2,"vaccine, is, only, way, stop, spread, ,, data, proves, it, ,, ninety-nine, ., five, %, people, who, have, been, hospitalized, since, april, were, vaccinated"
3,"thank, you, all, that, thoughtful, piece, diversity, vaccinated, population, ., real, communication, challenge, public, health, primary, care, ."
4,"ifl, new, rule, about, couid, -, nineteen, vaccinated, players, i, i, love, it, raising_handsdark_skin_tone, stop, being, scared, about, getting, vaccinated, ., i, i, ve, been, fully, vaccinated, since, may"
5,"my, boss, will, never, fire, me, being, vaccinated, ,, i, i, i, essential, worker, ."
6,"you, can, i, i, be, real, galen, hater, be, vaccinated, ., #, facts"
7,"emergency, approval, ,, it, seems, effective, since, two hundred and fifty-one, two hundred and fifty-three, people, who, died, couid, monday, were, vaccinated"
8,"this, is, now, "", pandemic, vaccinated, """
9,"children, are, also, being, more, affected, by, delta, variant, hospitalization, is, eighty-five, %, more, likely, than, with, alpha, variant, ., fifty, %, vaccinated, isn, i, i, going, cut, it, ., symptoms, ate, worse, ,, so, horrible, death, becomes, more, so, vaccinated, ."
10,"honest, questions, :, would, vaccinated, player, get, penalized, if, he, caught, virus, vaccinated, player, -, if, there, is, outbreak, resulting, forfeit, ,, is, vaccinated, player, subject, same, penalty, as, vaccinated, player, i, old, retired, guy, catching, up, tweet"
11,"are, you, insinuating, i, i, i, outraged, i, i, i, just, reporting, ., i, i, i, literally, doing, my, job, ., i, can, i, i, speak, other, pal, i, i, frustrations, ., but, i, will, say, hospitalizations, /, deaths, are, mostly, vaccinated, pal, ., vaccinated, communities, give, opportunities, more, contagious, strains, develop"
12,"we, are, saving, other, vaccinated, schmucks, that, we, know, love, being, infected, by, us, smart, people, who, may, still, carry, virus, but, thanks, van, have, little, or, no, symptoms, ., why, is, this, logic, problem, so, difficult, you, fibers, figure, out"
13,"headline, should, also, read, i, vaccinated, don, i, i, like, spending, time, around, vaccinated, i, also, ."
14,"dems, talk, about, super, spreader, events, but, mention, nothing, about, people, pouring, thru, boarder, ,, vaccinated, then, putting, them, plane, dropping, them, different, states, ., why, are, we, not, shutting, down, boarder, due, couid, health, american, people"
15,"i, i, i, honestly, appreciate, link, some, info, about, i, all, these, people, i, experiencing, side, effects, ,, cause, i, can, link, you, some, articles, about, vast, majority, recent, deaths, icu, visits, amongst, vaccinated, ."
16,"first, &, amp, ;, foremost, all, children, should, not, be, going, back, school, if, parents, don, i, i, have, them, &, amp, ;, themselves, vaccinated, why, should, vaccinated, people, mango, among, vaccinated, people, that, is, see, moron"
