,0
0,"omg, what, darling"
1,"am, i, vaccinated, against, whatever, is, this, water"
2,"you, do, realize, that, was, 2020, ,, before, we, really, had, vaccines, ., yeah, it, ', s, true, majority, people, that, were, dying, with, original, variant, were, older, ,, may, had, health, issues, ., when, people, were, getting, vaccinated, us, ,, deaths, cases, went, way, down, ., then, delta, ..."
3,"someone, needs, consult, dictionary, if, trading, jimmy, g, is, considered, "", bold, move, ."""
4,"people, who, want, get, vaccinated, have, done, so, ..., there, is, no, more, misinformation, that, is, gonna, sway, anyone, ,, anymore, ..., or, have, u, not, noticed, when, did, progressives, decide, we, were, cia, ,, fbi, ,, misinformation"
5,"happy, birthday, wrapped_giftballoonbirthday_cake"
6,"he, can, walk, it, back, at, any, time, ., like, ,, rep, can, be, reactivated, if, he, decides, we, need, 3, shots, be, fully, vaccinated, ., everything, else, based, hospitalizations, continuing, trend, down, ., it, ', s, start, but, long, way, go, still, ."
7,"sending, some, healing, prayers, your, mom, ', s, way, ., i, hope, she, recovers, ."
8,"feb, 8, cv, -, 76, ,, 767, ,, 122, cases, ,, 904, ,, 144, deaths, cv, -, 213, ,, 061, ,, 217, fully, vaccinated, ,, 64, ., 2, %, ec, -, dow, close, 35, ,, 462, ,, up, 371, jb, -, spoke, about, us, manufacturing, el, -, supreme, court, rejects, challenge, al, maps, mc, -, mcconnell, says, jan, 6, was, insurrection"
9,"if, you, ’, re, that, scared, ,, get, vaccinated, wear, your, mask, ., you, ’, ll, be, fine, ., stop, forcing, others, do, what, you, want, ."
10,"i, really, wish, people, would, stop, saying, we, are, accepting, thousands, covid, deaths, per, day, ., people, are, dying, because, they, won, ', t, get, vaccinated, ., wtf, are, we, supposed, do"
11,"also, ,, cool, argument, getting, vaccinated, weird, that, christians, don, ’, t, vibe, with, it, unless, it, ’, s, about, solely, controlling, women"
12,"we, are, vaccinated, ., so, mandates, should, be, gone, ., he, makes, me, sick, ., number, that, aren, ’, t, are, minimal, also, lot, have, natural, immunity, ."
13,"with, vaccinated, or, not"
14,"i, ', m, wearing, mask, because, lot, people, aren, ', t, vaccinated, boosted"
15,"even, they, don, ’, t, have, amish, beards, anymore, ."
16,"i, hope, you, feel, better, soon, ., swollen, lymph, nodes, suck"
17,"coming, fox, news, contributor, means, absolutely, nothing, didn, ’, t, i, hear, that, you, have, be, vaccinated, at, fox, are, you, or, are, you, trying, be, latest, conspiracy, theorist, them"
18,"wherever, goes, our, family, will, follow, ., we, don, ’, t, agree, with, this, trade, made, ., lifelong, blazer, ’, s, fan, hanging, it, up, we, are, not, happy, ., #, family, #, fans4life, #, stoptradingdedicatedplayers, #, hewasportland"
19,"he, ', s, not, good, enough, coach, pull, it, off, .."
