,0
0,"red_heartsmiling_cat_with_heart, -, eyesblack_catpaw_prints"
1,"i, call, that, sharpcuterie, tree"
2,"one, many, ridiculous, parts, this, protest, is, that, main, regulation, they, purport, oppose, -, requirement, that, truckers, entering, canada, be, vaccinated, -, is, actually, american, law, ."
3,"can, you, take, down, this, fake, video"
4,"i, ', m, heartbroken, broken_heart, my, sister, family, are, infected, with, omicron, back, home, mauritius, they, ', re, all, pretty, ill, ., they, ', re, all, vaccinated, but, with, cheap, chinese, vaccines, given, by, government, broken_heart, please, ,, get, vaccinated, syringesyringesyringe, you, ', re, getting, top, line, vaccines, ,, don, ', t, refuse"
5,"i, think, jimmy, carter, is, awesome"
6,"i, love, arceus, ,, not, only, that, but, it, ', s, best, pokemon, i, have, ever, touched, since, red, blue, ,, i, do, not, agree, with, you, here"
7,"garland, is, waiting, trump, officially, announces, his, candidacy, ., then, he, ', ll, say, they, can, ', t, investigate, because, that, would, interfere, with, election, ."
8,"rogan, has, explicitly, stated, several, times, that, at, risk, people, like, your, friend, should, get, vaccinated, ., not, that, any, you, psychos, actually, care, about, what, he, ’, s, said, ."
9,"that, ', s, 0, ., 5479, %, 7300, number, cited, below, ,, people, into, percentages, ., i, thought, i, ', d, be, charitable, by, calculating, four, decimal, places, ."
10,"i, can, ’, t, say, he, chose, not, get, vaccinated, because, he, was, tired, hearing, you, tell, people, he, was, your, friend, ,, but, i, do, know, know, that, he, is, happy, not, have, hear, it, now, ."
11,"i, hope, he, keeps, saying, it, ., there, are, very, few, people, with, better, credentials, tell, it, like, it, is, ."
12,"red_heart, ️, horse_facered_heart, ️"
13,"there, is, shedding, -, i, can, say, w, confidence, bc, my, periods, are, off, when, i, ’, m, around, ppl, who, are, vaxd, ., how, much, idk, ,, whether, we, detox, out, is, real, question, -, def, sex, w, vaccinated, person, -, they, advised, no, sex, 2, months, post, shot, initially"
14,"i, wonder, how, much, denial, harbaugh, base, has, about, reality, .., now, itws, not, like, he, can, ', t, repair, things, .., but, some, basic, truths, seem, be, clear"
15,"did, you, consider, that, people, who, get, out, &, amp, ;, enjoy, life, are, fully, vaccinated, &, amp, ;, taking, reasonable, precautions, such, as, wearing, mask, you, could, safely, get, out, &, amp, ;, live, your, life, too, ."
16,"long, covid, nih, study, …, backhand_index_pointing_down, please, get, vaccinated, wear, your, mask"
17,"if, selfie, is, promontional, material, your, channel, i, think, it, counts, ., although, it, might, only, count, if, you, ', re, shirtless, ,, best, try, that, first, jk, ..., lol"
18,"i, think, you, mean, difference, ., deference, means, humble, submission, respect, ., no, ,, you, ', re, right, you, don, ', t, ., but, you, do, have, show, proof, them, other, things, ., there, are, other, mandates, already, place, you, utilize, private, establishments, ."
19,"dang, i, thought, tx, was, bad, w, /, only, 62, %, eligible, vaccinated, ., guess, nh, is, taking, that, live, free, or, die, max, ."
20,"yup, ., endless, "", get, vaccinated, "", lecturing, ., i, want, someone, give, me, good, argument, get, just, one, vaccine, ,, if, i, ', m, convinced, i, ', ll, do, it, ,, but, i, have, yet, be, convinced, ., ultimately, ,, freedom, conscience, tops, all, these, mandates, ,, that, ', s, what, needs, be, restored, ."
21,"also, scientology, channel, ., visiting, my, mil, ,, who, has, directtv, was, stunned, see, scientology, channel, her, channel, guide, ."
22,"i, love, this, ., i, literally, am, laughing, out, loud, ., face_with_tears_of_joy"
23,"next, ….., cool, she, should, have, done, better, ., end, ., move, on, ., by, way, wear, your, mask, ,, get, vaccinated, ."
24,"well, she, is, likely, vaccinated, boosted, ,, meaning, she, is, at, very, low, risk, ., those, children, look, too, young, be, vaccinated, ."
25,"they, wouldn, ', t, let, me, keep, my, season, seats, last, season, or, ,, so, far, ,, this, season, because, my, son, i, ,, seat, holders, since, guelph, ,, aren, ', t, vaccinated, ., hoping, they, lift, passports, so, we, can, come, back, ."
26,"he, doesn, ’, t, get, it, ."
27,"it, is, beautiful, thing"
28,"you, mentioned, being, vaccinated, i, ’, m, saying, this, was, years, before, covid"
29,"right, ., cos, trump, didn, ’, t, get, vaccinated, didn, ’, t, promote, vaccine, …, he, did"
30,"1, bobby, orr, 2, warren, zevon, 3, john, mellencamp, 4, muhammad, ali, 5, walter, payton"
31,"i, don, ', t, think, comedians, should, be, committed, making, life, even, more, dangerous, african, -, americans, ., thanks, ,, but, no, thanks, ,, whitney, ."
32,"be, clear, ,, i, don, ', t, blame, rogan, my, family, members, deaths, ., my, mother, was, elderly, died, first, wave, before, vaccines, were, available, ., my, brother, his, wife, died, 3, months, ago, ., my, brother, believed, misinformation, they, weren, ', t, vaccinated, ., it, is, what, it, is, ., 4, /"
33,"my, daughter, plans, have, her, 4, -, year, -, old, twins, vaccinated, ., she, was, finally, able, have, her, 5, -, year, -, old, vaccinated, ., i, know, she, was, under, serious, stress, before, vaccines, became, available, her, babies"
34,"it, ', s, irritating, how, they, take, some, things, this, world, way, too, seriously, ,, especially, putting, someone, jail, years, something, that, isn, ', t, even, related, murder, or, violence, ., this, world, overreacts, about, everything, just, like, when, they, fire, people, not, being, vaccinated, ."
35,"what, %, israel, is, vaccinated"
36,"“, because, highly, vaccinated, states, ,, cases, have, not, resulted, deaths, same, degree, as, less, vaccinated, states, .”"
37,"my, all, time, favorite, pokemon, has, always, been, mewtwo, ,, happy, birthday, mewtwo"
38,"i, have, noticed, that, most, ,, though, not, all, ,, protestors, are, white, ., i, deal, with, lot, truck, drivers, most, them, are, not, white, they, are, vaccinated, ., i, have, no, idea, why, that, is, but, i, support, majority, ., i, am, glad, they, are, sane, ."
39,"man, what, happened, vaccinated, vs, non, vaccinated, debates, here, i, miss, reading, y, ’, all, stupidity"
40,"any, serious, telling, rogan, ', s, podcast, ,, you, would, have, say, his, position, covid, has, always, been, that, fat, unhealthy, people, should, get, vaccinated, ., if, you, don, ', t, point, that, out, ,, you, ', re, spreading, misinformation"
