,0
0,"hello, plant, people, we, ’, re, happy, announce, that, we, are, open, walk, -, in, now, ., but, those, who, are, fully, vaccinated, only, ***, thread"
1,"if, that, is, so, ,, that, needs, picked, up, ., at, end, every, one, should, be, vaccinated, ., remember, polio, ."
2,"after, 14, days, just, fully, vaccinated, .."
3,"doe, origin, ., I, do, not, have, it, fully, vaccinated, ., do, not, want, to, ."
4,"fully, vaccinated, blue_heart, #, vaccinated"
5,"partially, vaccinated"
6,"vaccinated, doesn, ’, t, mean, immune, …., ppl, you, still, need, mask, up"
7,"completed, vaccinated, alhamdulillah, @, ipoh, ,, perak"
8,"seeloknya, fully, vaccinated, low, risk, tu, bole, tekan, la, jugak, utk, view, detail, ., masih, lagi, kena, manually, pegi, profile, utk, check, ., hope, better, access, ."
9,"why, do, i, have, partially, vaccinated, status, even, though, i, have, completed, 2, doses, yapleading_face"
10,"you, dah, cukup, 2, weeks, after, 2nd, dose, dah, i, ada, baca, ada, yg, ckp, after, 2, weeks, 2nd, dose, baru, status, be, reflected, as, “, fully, vaccinated, ”."
11,"sir, please, note, cases, us, is, amongst, non, vaccinated, ..."
12,"i, ’, ve, been, fully, vaccinated, by, j, &, amp, ;, j, vaccination, may, at, usa, …., i, went, nearby, ppv, but, they, said, can, ’, t, update, my, vaccination, info, into, mysejahtera, so, what, should, i, do"
13,"trust, me, it, is, total, harassment, passengers, traveling, b, ’, lor, pnq, checkin, counters, boarding, denials, even, those, fully, vaccinated, ,, what, ’, s, use, policy"
14,"fully, vaccinated, +, pfizer"
15,"good, yb, kj, ., There, are, still, a, few, shortcomings, ., my, wife, lists, the, vaccine, for, my, dependents, ., open, dkt, my, sejahtera, my, wife, still, write, not, vaccinated, ., hope, you, can, go, out, once, near, all, dependent, smartphones, ., tqvm"
16,"masha, ., allah, good, news, ., pleas, open, flight, vaccinated, iqama, holder, ."
17,"next, one, month, be, test, our, ability, combat, covid, ., hope, we, can, all, show, diskipline, by, following, proper, protocols, during, festival, season, ., by, year, end, ,, country, be, almost, fully, vaccinated, ., till, then, extreme, caution, needed, avoid, future, waves, ., folded_hands"
18,"i, ’, m, vaccinated, yeayy, 1st, dose, 31, may, &, amp, ;, 2nd, dose, 30, june, face_with_hand_over_mouth"
19,"we, need, become, more, vigilant, regarding, use, vaccines, ., millions, people, could, have, been, vaccinated, by, these, wasted, doses, ., pensive_facedowncast_face_with_sweat"
20,"thx, new, update, system, best, tengok, new, interface, ni, .., da, abis, dos, ke, -, 2, 27th, aug, hari, tu, ., xsabar, nk, tnggu, fully, vaccinated, thumbs_upsmiling_face, ️"
21,"yeayyyyyyyy, fully, vaccinatedface_blowing_a_kiss, alhamdulillah, ., bakal, parents, mertua, awuckx, ., hahahahaha, tiberrolling_on_the_floor_laughing, @, ppv, persada, johor"
22,"then, why, this, covid, -, 19, was, declared, as, pandemic, why, did, lockdown, &, amp, ;, government, spent, disease, you, have, be, vaccinated, ., it, does, not, matter, whether, you, like, it, or, not, ., do, not, spread, virus, ., us, is, paying, it, with, both, hands, ., respect, others, life, ."
