,Text
35,"Has anyone been able to find free vaccine’s slot for 2nd dose in Delhi?

Looks like 1st dose can be free but 2nd dose needs to be paid.

It’s been 5 days trying to find free vaccine slot with no success

@ArvindKejriwal @SatyendarJain"
36,"1/2 Artist @lukejerram contracted #Covid19 in 2020 shortly after he was commissioned to make a glass sculpture of the #Coronavirus. When he recovered, he went on to create a sculpture of the Oxford-AstraZeneca vaccine as a tribute to the work of scientists and healthcare workers https://t.co/43CIQuqZHY"
37,@faIiqfahmie @Laidback_Lut @Khairykj Vaccine.. Bullshit
38,"@hiphopless Haha takut ok! Like I said, berserah je lah kalau dah WHO kata tak de vaccine to prevent us frm mutating ke ape ke. 😂."
39,@Meagain10411919 Have you got one actual study that shows this? There are more adverse reactions and deaths from these vaccines than all other vaccines ( combined) over the past 20 years
40,"@AP12095628 @MothershipSG So that we all die because we do not raise a finger to stop the absurdity that we will not die ? Go to churches , mosques and temples and pray. Our survival depends on our prayers not vaccines !"
41,@nuramirahsofwan @pja_chan sis. ambik vaccine tak? kalau ye. maksudnya even vaccine pun symptom masih teruk jugak lah eh.
42,"1 perkara yg pasti, harap2 bosster vaccine nie boleh bantu kurangkan kes kematian.. then sekurang kurangnya dapatlah dilonggarkan sop musim perayaan syawal nanti.."
43,"@tripperhead I developed tinnitus 2 weeks after booster shot, care to share the adverse reaction or those who should not take vaccine? Am very curious and will be glad to see if HK govt is atleast helping report/document such unlike western country. VAERS and CDC is good for nothing."
44,"Done ✅
#Vaccine
#BoosterDose 
#AZ"
45,"Thousands protest vaccine mandates in Canada, further fraying nerves https://t.co/nIqHJuXXFE"
46,@NickWolfinger soon common sense will be see as a mental disease
47,when the common sense becomes illegal.... https://t.co/9eN09O5mnk
48,"SARS-CoV-2 vaccines could lead to other severe diseases, Tonga tsunami warnings https://t.co/5qKZc3nLlT"
49,SARS-CoV-2 made in WIV as part of bat vaccine research https://t.co/fUVrxuIIOm
50,"@SarahSueButler enjoy your life, sometimes simples things are the best
i had grand parents from overseas french territory who lived in a small town back in france. for me i enjoyed this cause it was so relax. Then (very) good things came later"
51,"@syashine alamak haha , vaccine sama ke lain? sbb family kita mostly booster takda pape pun 😆 rilek je"
52,"Commentary: Trapped in its zero-COVID policy, a new homegrown vaccine offers China a way out https://t.co/28NZhBimfR https://t.co/jrMI36PeSu"
53,People talk kak about vaccines like this and think there’s a suppression of different views https://t.co/sqwZynL6dI
54,"Frankenstein Math for K–2 Students: At a nursing home, to keep up their long life, a 102-year-old resident was jabbed 3 times, and her 103-year-old neighbor received 4 shots. How many times would a 104-year-old resident be likely to be vaccinated? #Covid-19 #vaccine #math #humor https://t.co/ueE18aNrri"
55,"@Jizzle9011 @RooterDouglas @Ken36143959 @Shaunak2105 @WaitingForPerot No it doesn’t. If you stop the virus from coming into your borders, then maybe you could argue that you don’t need vaccines. But that obviously didn’t happen throughout the world and lots of people caught covid and died."
56,"@Austin_Federa Well, if you are coming from US, you may need it for 7 days. Countries agreed Vaccine Travel Lane with Singapore, won't need quarantine(Vaccine history required)."
57,@MSNBC Genocide by vaccine. All of you are guilty of mass MURDER
58,"@tumblingkitty ah yes, this part is indeed unusual but i think this shows that the vaccination-differentiated safe management measures (VDS) works to reduce the risk for the unvaccinated from being infected. so the vaccinated is being protected by the vaccine while the unvaccinated by VDS."
59,@milindrunning Time to take that vaccine my friend!!!!🤣
60,Canadian cities brace for more anti-vaccine mandate protests https://t.co/qsSSP7fdie null https://t.co/4SFpPlNrw9
61,@vanshv2k @Savin_RF_Aswani I want him vaccinated but doing it publicly is a horrible idea. Look at the number of idiots in the comments saying he'll be injecting himself with saline. We'll have the likes of Ben R checking the barcodes on the vaccine vial. Why invite that kind of circus?
62,"@Meagain10411919 Not actually true I am afraid. It is now shown that natural immunity is as good as vaccine immunity, and likely much higher and for different variants. US needs to work out why it has 4% of the world population, but 15% of Covid related deaths"
63,"@truthseekingail @WaitingForPerot @awright_1983 These are cases. Let’s look at a chart for deaths in England by vaccination status shall we. Looks like the vaccines are very effective at reducing death, especially after a booster. https://t.co/TGnET9i9ew"
64,@truthseekingail @WaitingForPerot @awright_1983 Did you know that the risk of myocarditis is higher from the virus? And if the vaccine did cause myocarditis (which is rare) most cases are not severe and are self-resolving. So really children are better off getting vaccinated.
65,Canadian cities brace for more anti-vaccine mandate protests https://t.co/B7zsMswPA4 https://t.co/RIm7UGP6lw
66,@TWiT 31 Jan 2022 Twit 860 - Leo Defenced Joe Rogan just because he fear his own content get censored by content host for supporting mask/vaccine? Which planet supports killing thousands of people due to failure to vaccinate &amp; wear mask oh Rogan is a mass murderer to me &amp; many others.
67,"18 ans oui oui ahahahahah
un immigre nigerian en suede...18 ans Ahahah
franchement a ce stade ce n`est meme plus du foutage de gueule....#migrants #Sweden #refugees https://t.co/VRwVTZijk1"
68,"https://t.co/ojAawCczvU

sanity must prevail
pronouns in a twitter account bio is a sign of madness"
69,"103-year-old nursing home resident erroneously given 4th vaccine dose, later dies; MOH probing case - The Independent Singapore News https://t.co/SpofhTxN6Z"
70,"@DominicCronin @sgdambrauskas Israeli hospital Covid ward report:

“70-80% of the serious cases are vaccinated. They had at least three injections. The vaccine has no significance regarding severe illness"" said Prof Yaakov Jerris, director of Ichilov Hospital’s coronavirus ward."
71,"kes naik takpe,janji stage 4 dan 5 tak meningkat,shows that vaccine works no such thing as lockdown anymore tiada negara di dunia ni yg bodoh mcm China nak buat lockdown,even UK pn move on wlwpn kes beribu2"
72,@michaelzlin Thanks. Is it true other vaccine developers not using that? I really appreciate if you could open up a thread discussing scaling subunit protein vaccine. Is it that hard? @FujifilmDiosyn has been doing it for year and half!
73,"@michaelzlin During the call, Glenn or Dubovsky mentioned they used wild type assay looking at broad response not many other vaccine developers doing that. How can we interpret result from that assay?"
74,his arm is still recovering frm the vaccine shot https://t.co/JfSqV87Uo3
75,@HasrulZulfadli @thekovid1990 @DGHisham Vaccine also doesn't work
76,@AlawiyahYussof france also lifted mask
77,thailand is a free to go for a week end escapada...wouhou !! #Thailand #ThailandPass #BeachBreak #weekend
78,"103-year-old nursing home resident erroneously given 4th vaccine dose, later dies; MOH probing case https://t.co/59nOxB9Jvy via @Independentsg"
79,@0bj3ctivity @fitterhappierAJ Oh no! Chicken pox parties making a comeback? Really? How about you promise to attend the next funeral of a kid who died from Covid? Do you even understand that vaccines expose kids to the virus in the safest way possible? How do you think vaccines work??
80,"@MartinKulldorff Actually the suppression happened thank goodness - or many more people would have died. Two years on, with vaccines, treatments and very sadly the early deaths, we can take some risks that would have been really dumb a year ago."
81,@ApatheticDame Ayyy shuta sakit sa bangs buti 2021 na vaccine na ako shuta
82,@Jizzle9011 @RooterDouglas @Ken36143959 @Shaunak2105 @WaitingForPerot And the data that I showed you says that those deaths are mostly in the unvaccinated which is less than 20% of the population. The vaccine works!
83,In Process Quality Control Factors Affecting Efficacy of Avian Influenza (H5N1) Vaccine https://t.co/mH4aYLHvhn
84,"தவறுதலாக போடப்பட்ட 4வது டோஸ் தடுப்பூசி...பெண்ணின் மரணம் குறித்து தீவீர விசாரணை மேற்கொள்ளும் MOH

முழு விவரம்: https://t.co/lXgFYw8Voi

#SingaporeTamilNews | #MOH | #Death | #Vaccine
https://t.co/lXgFYw8Voi"
85,Aku baru ada masa dengan apps mysejahtera ni . Lama jugak tak kena vaccine . Rindu pulak .
86,@votevets But he took all the other vaccines that allowed him to enlist. There's no typhoid or yellow fever threat in the US but he took those vaxs. COVID is a threat right here and service members get all sort of vaxs so they can be there for the team. His actions are selfish! Period.
87,"@dynamat @YosarianTwo @theelephantcity @marvin_nz Not to mention that those groups are an over-simplification, as it depends on how long since you had whichever was your last dose, what vaccine you had, plus whether you have any natural immunity from surviving an infection."
88,"@dynamat @YosarianTwo @theelephantcity @marvin_nz The fact you think its ""deceitful"" that the definition of fully vaxxed changes as we learn more about both vaccines and the various forms of the virus is rather telling. 

There are 4 categories: no vax, 1 dose, 2 doses, boosted. The death rates even among those groups is stark."
89,Singapore Health Ministry probing erroneous 4th Covid-19 vaccine dose given to 103-year-old nursing home resident | Malay Mail https://t.co/xI5fS7XJci
90,@mediha_m Stop promoting. Vaccine memudaratkan
91,China’s ongoing fear+closed borders and Russia’s death rate show the tangible consequence of vaccine nationalism.
92,"Yes, at last! Fully vaccinated travelers need to quarantine for 5 days in a hotel or on a liveaboard boat certified by the Ministry of Tourism, and travelers who have received one dose of COVID-19 vaccine must quarantine for 7 days. #Bali #Holiday 🇮🇩  https://t.co/1btbGSxIse"
93,@maiinecoon lorsqu on louait des condo c etait ma femme (malais) qui s en occupait et qui faisait le shopping lol
94,"MOH probing: Nursing home resident, 103, erroneously given 4th vaccine dose  https://t.co/PFa51lNEhG"
95,"MOH investigating death of 103-year-old woman erroneously given 4th vaccine shot https://t.co/F8FSplFpB9 #readOnTNP via @thenewpaper,"
96,"MOH conducting investigation of 103-year-old woman erroneously given 4th dose of COVID-19 vaccine 

 https://t.co/BwYTfuh9pC"
97,💉💉💉💉💉💉 into my veins. @TheRealKela9123 nightmare is back! And I bet that Djokoking will not take the vaccine because he’s scared of the beast 😍😍 https://t.co/fjdHUcOkQq
98,The third vaccine is finished 💉 https://t.co/tmfFW9bZTP
99,"@Jizzle9011 @Ken36143959 @RooterDouglas @Shaunak2105 @WaitingForPerot Infection and disease are not the same thing. You can get infected without developing the disease, which is what the vaccine is doing."
100,US CDC backs full approval of Moderna's COVID-19 vaccine https://t.co/COAOk6xAUS https://t.co/GlaDaigvLv
101,@khairul_hafidz Ayah saya sampai sekarang ada kesan selepas ambil vaccine. Boleh doktor terangkan?
102,"@DominicCronin @sgdambrauskas Strange that you ask for studies, and I send this to you referencing the actual study that all the vaccine mandates have been based on… but you attack me because you don’t like what it shows?"
103,"@Meagain10411919 My understanding is that the damage done by vaccines and Long Covid is due to a Spike protein illness that causes micro clots and vascular damage, so what helps one should help the other"
104,i got the vaccine early as fuck but im so late to getting the booster cuz icba its not like its gonna make a difference to restrictions i hate it here
105,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot I have one for how vaccines work https://t.co/svSMYcF6UP

Let’s see how well your immune system does against Ebola. Our immune system is good, but it’s not perfect. Training it to fight a certain pathogen helps it to respond quicker when facing it in the future"
106,@Ajsoti @popeyecubs68 @marvin_nz @jeffreyatucker Telling? You are the one who apparently doesn't understand how vaccines or science works. I'm the one producing actual data to prove my case.....
107,@Ajsoti @popeyecubs68 @marvin_nz @jeffreyatucker Of course its following science. You think all vaccines are life long? You know that we have had vaccine boosters for certain diseases for a very long time right? Or that scientific knowledge about a new virus is changing all the time?
108,@discriminateur @barriere_dr Et le peuple gueule sur les non vaccinés comme c’est organisé. Faut un vrai crétin  pour penser que ces gens agissent pour leur bien
109,Austrian COVID-19 vaccine mandate to come into force on Saturday https://t.co/C6oILWVz3K https://t.co/vyphEzWERD
110,"Approval of COVID-19 vaccine made in South Africa could take 3 years, WHO says https://t.co/dzua9BgewJ https://t.co/bMb3Ns8Tj0"
111,@USDImplosion Instant approval! Need to sell those HIV mRNA vaccines!
112,@ragdollcat2021 @PalantirTech @NicholasTimmins @BeccyA @TheKingsFund damn. didn’t know fair distribution of vaccines = “woke trash”. lives at stake
113,MOH conducting investigation of 103-year-old woman erroneously given 4th dose of COVID-19 vaccine https://t.co/7QRprKr65b
114,"MOH INVESTIGATING: 103 Y.O WOMAN RECEIVED 4TH VACCINE SHOT OF VACCINE AND LATER DIED
#Singapore #umbrage #spore #uncensored
https://t.co/Kx7HznZRSK"
115,"Corona Math: What are the odds that 
the fourth shot was the catalyst that sent the 103-year-old nursing home resident prematurely to heaven? How much would the court award the family of the deceased centenarian? https://t.co/9DgvGRrTkE #Singapore #Covid-19 #vaccine #math #error"
116,MOH conducting investigation of 103-year-old woman erroneously given 4th dose of COVID-19 vaccine https://t.co/1INCw21S3a The... https://t.co/UNbpugOhEf
117,MOH probing erroneous 4th Covid-19 vaccine dose given to 103-year-old nursing home resident https://t.co/MbFaayo2dU https://t.co/X1NnMqjEo8
118,"MOH probing: Nursing home resident, 103, erroneously given 4th vaccine dose &amp; later dies: https://t.co/KsSJ7XcY4s https://t.co/mJGt9Qn6As"
119,MOH probing erroneous 4th Covid-19 vaccine dose given to 103-year-old nursing home resident who later died https://t.co/epNZFL4eTb https://t.co/0RS4Tk9NVQ
120,MOH investigating death of 103-year-old woman erroneously given 4th vaccine shot https://t.co/XipZ5rFhrW
121,MOH conducting investigation of 103-year-old woman erroneously given 4th dose of COVID-19 vaccine https://t.co/FALrsr8SAm https://t.co/yVPgCNoXrl
122,"Fun fact, the vaccine has been open to kids in Singapore ages 5 through 11 only since January. Just about a month since, and local kids here already up to 70% with first jabs. https://t.co/MGoh9b2tT5"
123,"7 in 10 primary school students expected to receive second dose of COVID-19 vaccine by end-February 

 https://t.co/64ZrEHeRRZ"
124,"Over 192,000 children aged 5 to 11 have received first dose of Covid-19 vaccine: MOE https://t.co/Wzvyh5VPHT https://t.co/RZ9YeJ1PhP"
125,"@ezracheungtoto And, how many people are infected and also died in the US? They used mRNA vaccines, that should be on the 4th booster shots going on, no?"
126,"Race to send vaccines, medical aid as COVID-19 reaches Pacific islands https://t.co/5vLRS8r5g7 https://t.co/NA3qN7cdWj"
127,7 in 10 primary school students expected to receive second dose of COVID-19 vaccine by end-February https://t.co/2m3M1gBzeD https://t.co/AwjdaQoMs2
128,"I see now, even if ramai new patients covid. But mostly under RA &amp; Stable. Vaccine works ✨"
129,"More than 192,000 children have received Covid-19 vaccine; two vaccination centres to be closed https://t.co/mKXfv6A00P"
130,"@jsarasmi @VigilantFox She’s right. All this vaccine madness  is Mass formation psychosis.
#covidcult https://t.co/Cz1uVecVxM"
131,Am i supposed to even work after my vaccine? Why is my boss not being understanding rn bitch i just started to like and trust you 🤨🙄
132,@DegenBobs Meta-vaccine NFTs coming soon...
133,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot I don’t side with corporations, I side with the evidence. The doctors you listen to are promoting alternative treatments that haven’t been proven, trash the vaccines that are saving lives, and they do this not with evidence but by playing on peoples emotions. They are not sincere"
134,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot Also these vaccines have been questioned, many times by many scientists. And the overwhelming conclusion is that they are safe and effective."
135,"@HausofHilton tak cakap pon tak perlu vac, just soft reminder jangan terlalu taksub sangat dengan vaccine. nak cakap pasal ikhtiar pon banyak lagi cara islam boleh ikhtiar. berapa ramai yang ikhtiar vac sakit dan meninggal ? nk amik ke taknak terpulang pada individu tak perlu kondem yg lain."
136,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot I don’t look at the media. I read scientific papers. 

If I provide you with scientific papers showing that vaccines are safe and effective, you do not have the ability to look at them objectively. You have your bias and no amount of evidence would change your mind"
137,"Lots of ppl ask me my views on crypto regulation

Crypto has the constitution on its side

The courts defended the ppl against unconstitutional vaccine mandates and they will defend the ppl against any abuse of power in the executive branch as well

https://t.co/2UhD1aVpvO"
138,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot And adverse event could be a sore arm, fatigue, or any number of minor issues. They are not all severe. The vaccine is not killing people."
139,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot You don’t get sick from the vaccines. You get sick from covid. The immune system isn’t perfect, it needs help sometimes."
140,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot I know hundreds of people who have been jabbed. Singapore has a 90% vaccination rate. All of my friends and family here are vaccinated. No issues.

The spike protein produced by the vaccine is not the same as the one from covid."
141,"Maaf lah doc. 
Saya dah tengok ramai golongan belia/tua separuh mati hadap kesan sampingan vaccine. Anak saya baru nak hidup. Tak gamak saya tengok dia sakit. https://t.co/7CRbKPOx1O"
142,"@Ken36143959 @RooterDouglas @Shaunak2105 @Jizzle9011 @WaitingForPerot That’s the problem. “Someone I know knows someone who knows someone who was injured.” It’s all hearsay. I don’t know anyone who has been injured from the vaccine.

Even if you’ve never had the flu, it’s not about you. It’s about the people around you."
143,@truthseekingail @WaitingForPerot @awright_1983 Where in the article does it say that the vaccine is the cause of the increased deaths?
144,"@MarkPrather68 @a1nicolek So with careful observation we see that vaccine is highly effective up to two months, and then you need booster or something. 😀"
145,"Race to send vaccines, medical aid as Covid-19 reaches Pacific islands https://t.co/SCyOeWIlhX"
146,if only there had been other vaccines available for the last year https://t.co/BKHby5oDSq
147,"Easing Covid-19 vaccine access for all—so far determined by bilateral deals and producer companies and facilities like Covax—must be the primary goal, writes @Amitendu1 
https://t.co/WpCzP5VErj"
148,"mr francis, y u r puzzled abt d rejection of vaccines in yr own parties? u obviously dnt read bibles. I see u read fm a pre-written script which means u dont write yr own. Poor bastard pretends to be religious but knows nuts only. I hv set a challenge before u but u hv ignored it"
149,"Who makes up this hesitant group, and what are their reasons for not taking a #COVID #vaccine? - write, Kausik Chaudhuri and Anindita Chakrabarti of @LeedsUniBSchool, @JohtChandan and Siddhartha Bandyopadhyay of @unibirmingham.
 #population #UK 
 https://t.co/mW0ofoZG10"
150,@AlfredoGenom So ano po ung mga tinuruk sa mga tao n ngkakandarapa pumila ?? Hindibpala vaccine un kc wala pa pala mga vaccine?? Hahahah pingloloko nu mga tao
151,"@melenchon_2022 @alirabeh @JLMelenchon donc il suffit de 
1- se coucher devant la racaille
2- vociferer n`importe quoi pour argumentation.."
152,il faut dire que quand on regarde certaines statistiques ethniques (legales la bas) ca pique.... https://t.co/GnFdoV1sEQ
153,Done booster vaccine ✅ https://t.co/E7tZL3yOXt
154,"Tak sampai setahun dah 3 dose injection vaccine ambik.

Kalau ada yang ke-4 memang pikir banyak kali lah 😌"
155,@Haziqmahmur9 actually kalau first uptill booster vaccine yang sama side effect mungkin kurang/tiada (ayah doctor dia cakap macam ni). but its all bottle down to the person anti-body.
156,"@lautzig @b_steph2 @Drmartyufml mec faut pas que tu sortes de l`europe...surtt pas
viens emigrer illegalement a singapour (pays multi culturel, tu vas vite regretter d etre ne)"
157,"@Drmartyufml tt personne qui n a pas la nationalite francais ne doit avoir le droit a rien
je vis en asie je paye des impots mais je n ai pas le droits aux aides car je profite deja des infrastructures...ca devrai etre comme ca en france"
158,@lautzig @ROMAIN55105113 @thomassnegaroff tu as le symbole d`une organisation soi disante anti rasciste mais avec un fond marxiste donc ferme la
159,"Iris Koh, founder of anti-vaccine group Healing the Divide, granted bail https://t.co/ywH8uhfHJa"
160,"South African biotech firm makes Africa's first mRNA Covid-19 vaccine using Moderna data

February 04, 2022 6:36 AMThe vaccine will be ready for clinical trials in November.

https://t.co/l1NFKnplhu https://t.co/tgQ7ZN4GUp"
161,"Iris Koh, founder of anti-vaccine group Healing the Divide, granted bail https://t.co/4ELSCNfkX3"
162,Anti-vaccine group Healing the Divide founder Iris Koh granted bail https://t.co/641FqQk8YQ
163,"The geopolitics of north/south bc of vaccine inequity is going to lead to troubling yrs ahead w/ ramifications beyond pandemics to our ability to come together to solve issues of inequality, climate change, drug resistance, migration &amp; conflict - J.Farrar  https://t.co/i2ly2LwweZ"
164,Can China’s home-grown mRNA Covid-19 vaccine pass its final tests? – SCMP https://t.co/SaNLFBEvAl
165,"""[T]he WHO hopes that the process of creating it will lay the foundation for a more globally distributed mRNA vaccine industry in the future.""
https://t.co/yy9tlp5nYR"
166,"3 kali cucuk vaccine, 3 kali demam. AZ AZ Pfizer"
167,@AveuglesavecleZ @FaizahNurhasan1 @Le_Glaudo @FrDesouche les drapeaux sont la malaisie et singapour abruti
168,@FaizahNurhasan1 @Le_Glaudo @FrDesouche mais les tentatives de meurtes en france ont augmente de 90% ces 10 dernieres annees
169,@maiinecoon j ai juste finit a l hopital avec un combo lumbago/ sciatique bien violent
