,Text
159,@Clear_Liqueur Just wear mask and safe distancing. We know the science behind covid. There’s no need to be living in fear. It’s rare u catch covid if u r just passing by outdoors.
160,"Be Strong and Courageous 
Don’t be afraid 
Don’t be dismayed 
For the LORD YOUR GOD
Is with you wherever you go Joshua 1:9

Thank you LORD. We’re coming back. 
Let’s all stay safe and observe social distancing… https://t.co/V6i2dGFyUh"
161,"Business as Usual on Polling Day. Limited Seats due to Safe Distancing. Book Your Slots Early.
Stay Safe and See You Soon.
God Bless.
#peacejapanesecuisine #平和日本料理#japanesecuisine #bestjapaneserestaurant #sgfoodies… https://t.co/9hECkF9KmA"
162,No need to skip just for the rehearsals. We are not gonna celebrate NDP cos of Covid-19 due to safe distancing measures n etc for what do rehearsals. Y’all will die ah if no NDP this year 😒 https://t.co/8idmKaUHMa
163,"Safe distancing measures 
/
/
Our restaurant is open now for dine-in but we are happy to pack for takeaway. 
We are still committed to ensuring the well being of our customers and co-workers. Strict preventive… https://t.co/Wyz6gUf88e"
164,SafeEntry Tips and Tricks - How to Create Shortcuts and Use the SingPass App Like a Pro in Singapore  https://t.co/sJpg4FOGNq  #singapore #news #sgnews #safeentry #guide #tips #safedistancing #socialdistancing
165,"From 1 July, attractions like Singapore Zoo, USS &amp; S.E.A. Aquarium can reopen, but with safe distancing."
166,"Wow Singapore! This little ""auto"" mobile is a safe distancing ambassador and surveillance officer in this park.  #COVID19 https://t.co/vGv0D0UllA"
167,"Phase 2 #letstakeawalk 1 - less than 5 of us, safe distancing, brisk walking in cardio zone up and down rolling slopes and those gorgeous views that were well worth starting early for. (Yes, the masks went right… https://t.co/344QnwFH2f"
168,I practiced #safedistancing the moment I was born. https://t.co/9pnW95Yhd8
169,@iamthekang @joannasuyin Breaking SHN a bit diff from going out for a drink and not observing safe distancing tho.
170,"Thank you acronis for sending this basket filled with vitamins!

This is a perfect welcome gift to celebrate the opening of Phase 2!

Stay safe, everyone! Remember to practise  safe distancing and don't forget… https://t.co/Z0rABdKcHm"
171,There are more people at Woodlands Polyclinic today. Safe distancing of 1 metre is challenging. But all patients and visitors are mask up to mitigate the risk during COVID 19.
172,"PHYSIO IN SESSION NOW!

Featuring more signages around Rehab &amp; Beyond (@gobeyondrehab), here at corecollectivesg Dempsey

#GoBeyondRehab #CoreCollectiveSG #physiotherapy #safedistancing #safeentry #rehab… https://t.co/qilJw0Jc87"
173,@vanishiny Remember safe distancing 😊
174,"happy - for my sister Christina

oil on canvas

#crcheers #quircsingapore #ownselfoilpainting #safedistancing #covid19 #sisterlove #socialdistancing #brittoart @ Evania https://t.co/2e0qwaKaff"
175,"Dear #safedistancing officers ,
I want to report ,this visitor came to my house uninvited , and never wear mask ! 
Lucky got observe safe distance ... mmmm... #workfromhome singaporezoologicalgardens want to come n… https://t.co/qKgYMzvdQQ"
176,@RADeMita There shouldnt be any double teaming this time for safe distancing measures🤣@wojespn
177,"This evening, the Multi-Ministry taskforce has announced Singapore’s next phase of recovery will start from 19 June.

#sgunited #covid19 #safedistancing #phase2 #singapore 

https://t.co/G9OXWVTf1f"
178,Don’t be blown away by the craziness around you! Protect your family by getting #parcelsanta in your condo! #nationwidelockers #safedistancing #covid19 @ The Gale Singapore https://t.co/SxqaBwAq6G
179,"Today marks the last day of my temp job as a Safe Distancing Ambassador. I wish I could say the hot sun, 15K average daily steps, sometimes annoying public and business owners, and online… https://t.co/9FaQKpJ9lc"
180,Kau safe distancing nya ambassador’s abeh jalan rapat rapat dengan partner kau ada hati nak tengok orang atas bawah ..
181,Safe distancing still not possible for many migrants in over crowded dormitories. #MigrantWorkers #singapore #COVID19 https://t.co/p0CKl0vatR
182,"Safe distancing.

 📸 @singaporemaven 

#Singaporemavenphotography #singaporemaven #Singapore #MySingapore #StreetsOfSingapore #uniquelysingapore #covid19 #stayhome #staysafe @ Kallang Riverside Biodiversity Pond &amp;… https://t.co/2qm7P7AG9I"
183,"Day 9 of phase 1 safe re-opening. Morning glow. #safedistancing @ Woodlands, Singapore https://t.co/xkJoBdKaCX"
184,"@GulPanag @kaushikburman Luckily Singapore is an island with 6 million people with a government that means business. They did well, dormitories were an abberation. In Delhi, it will be a disaster and since you can, maybe you should ask people to be vigilant and practice safe distancing strictly 3/"
185,“We are sorry that this section is temporarily closed to allow for safe distancing” https://t.co/53bdsmxMAD
186,"inspire - for my sister, Fiona.

#crcheers #quircsingapore #ownselfpaint #safedistancing #covid19 #sisterlove #socialdistancing #brittoart @ Evania https://t.co/mkjAcT9n89"
187,"@mariozaharah @TODAYonline 2/2 ...have been removed, which makes it necessary to sit two together. This runs contrary to what the authorities are preaching ie stay safe, practice safe distancing.
Are you so mad at me that you’ve missed a simple argument? And why? Do I know you?"
188,"What are you looking forward to when safe distancing measures are eased? The answer is evident from this poll. Majority of us feel the same. Did you have an alternative perspective?  At simplepleacures, we discuss… https://t.co/9GHE73UP9u"
189,7 people charged in court for breaking safe distancing measures at Robertson Quay https://t.co/5fLoA6lvaI
190,Singapore #circuitbreaker has ended. MRT seats do not have safe distancing. Every seats can be taken. But mask is a norm when taking trains. Stay safe everyone.
191,"@KittieJangster No need safe distancing already la..today’s news said that..so if we take our own initiative, asyik kena skip a seat every 5 mins! 😂"
192,"shout out to my girls yang tengah seronok keluar mengopi di luckin kopi, stay safe and keep your distancing with people and dont forget sanitize your hands💙🦋🙏 @IC3DLATTE @purplecutec0re @fffflowerchild https://t.co/7DfTP8SMuB"
193,"love on earth - for my parents

#crcheers #quircsingapore #ownselfpaint
#safedistancing #covid19 #oilpainting #socialdistancing #brittoart @ Evania https://t.co/4gGzs6ehl2"
194,"Chicken Chop craving!!!

#crcheers #quircsingapore #adventuresofalifetime #safedistancing #covid19 #staysafeandhealthy #socialdistancing @ Evania https://t.co/xXsR0ofDTl"
195,"Day 27: Crowd

Back to the time when safe distancing isn't a thing yet. https://t.co/IKSQTpBi14"
196,"new dish!

#crcheers #quircsingapore #homemademeals #safedistancing #covid19 #sutchifish #socialdistancing @ Evania https://t.co/x20Y0GMUmk"
197,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/MTHQaGYwEe"
198,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/ABpdeuuQTs"
199,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/QZW4CiPSWn"
200,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/Wyn3rnjnVL"
201,Barcelona’s Casa Battlo could present a model for museums on intelligent deployment of AR to manage crowds . Crowd control will be critical to ensure safe distancing. Casa Battlo ‘s foresight places it ahead of its times among peers . https://t.co/ktZtv76SQj
202,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/Q0Nu9Gsohg"
203,"I need thesaurus to replace words such as, ""safe"", ""distancing"", ""calibrated"", ""measures"", ""mask"", ""seniors"", ""ambassadors"""
204,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/rqWcf62hs5"
205,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/TeIfHf6q7g"
206,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/90cwvOOMWV"
207,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/aU6zQhTY8O"
208,"Joy on Earth

#crcheers #quircsingapore #ownselfpaint #safedistancing #covid19 #thingstodoathome #socialdistancing #oilpainting #britto #learnartagain @ Evania https://t.co/fEKU4uKqWJ"
209,"Adhering to safe-distancing with alternate work bays and spilt teams in conjunction with temperature screening, SafeEntry deployment and facilities sanitation measures during this circuit breaker period to keep our clients and employees safe.

#MotorEdgevantage
#SafeEntry https://t.co/atE0uQzmCL"
210,Day 43 of CB #circuitbreakersg Into week 7. When CB ends I really hope I don’t run into an overzealous safe-distancing ambassadors
211,"few more hours to go, i welcome all friends under SHN, “Welcome to the Outside World” 🥳🥳🥳 stay safe and healthy and observe social distancing"
212,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/7PlQBXldGn"
213,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/56ljD26yAL"
214,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/EfnE6vw8WZ"
215,"With all the photos of Chinese funeral not respecting social distance, Robertson Quay and FW at expo walking around without safe distancing. 

I guess this will increase those Malay’s stubbornness to celebrate Raya. They’ll be saying “nampak! dorg boleh asal kita tk leh?!”"
216,I hope the maknae is not beating himself up for this. He doesn’t have too. Considering Korea had lifted the lockdown and was relaxing the social distancing a bit. I’m also glad that him and the other boys were tested negative and are safe. That’s all that matters.
217,"No, I don't think it's a safe distancing robot. I bet it's the kind that sweeps or polishes the floor. But it's tots adorable hence a photo, I must!
😝 https://t.co/I73mOnJ1XU"
218,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/7UvdXaOCL9"
219,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/F5OAc6JiQA"
220,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/2zT0YZKQGV"
221,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/15NyboEqAz"
222,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/7CYsSW8e0o"
223,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/Aqsr8mclVc"
224,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/MpINnyVhnC"
225,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE… https://t.co/SIiZFYcrzt"
226,"A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••… https://t.co/GiwT8WLIVN"
227,"#平凡的一天，变得不一样。排不完的队。The New Normal. Are you also getting used to #safedistancing and long long queues? 
@tuber75690743
.
.
.
#piggytheyoutuber #猪油tuber #artoftheday #artofinstagram #illustration #vectorillustration… https://t.co/ex7pLsm7GN"
228,"Thank you Mamy veralimardjo buat kiriman paketnya 🎁🌷
•
Stay Safe, stay healthy, keluar rumah yang penting-penting aja, dan tetap jaga standar SOP social distancing, physical distancing… https://t.co/Tpx7wjfnXs"
229,"I get asked about #remotework in industrial environments - #supplychains &amp; #manufacturing. Preparing for #safedistancing short term, &amp; the role of automation &amp; optimisation of supply chains long-term, to ensure business longevity &amp; survival
Read more: https://t.co/YW4BZZfAIz"
230,"@mgerrydoyle They were first fights, supposedly, so it is not really safe distancing."
231,"However, we must continue to adhere to safe distancing measures and consume these services only on a need-to basis.  This should not be an excuse to have gatherings and socialising. 

#SGunited"
232,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #safedistancing #covid19 #unagieggandsoup #socialdistancing @ Evania https://t.co/ga14Rb2HEU"
233,Unwavering and always our best friend. Even a robotic dog stands guard and protects us in times of need. Singapore experiments for safe distancing. I couldn't believe some media folks termed it 'horrifying' and 'creepy'.  #TechForGood #Singapore https://t.co/D5fP3vkNqe
234,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #safedistancing #covid19 #grilledseabass #socialdistancing #grilledveg @ Evania https://t.co/O6llbFIwBl"
235,Meet the robot dog promoting safe distancing in Singapore's parks | Video https://t.co/GM6Y9PWkPt
236,"lunch

#crcheers #quircsingapore #adventuresofalifetime #safedistancing #covid19 #socialdistancing #prawnpasta @ Sun Ray Cafe https://t.co/apgSOCyDDG"
237,Quite an unbelievable site here in Singapore. The ‘park robot’ ensuring safe distancing https://t.co/pOXmPoNGGo
238,Safe distancing guys 👍🏻 https://t.co/hez2DKeHsO
239,"Prequel to the Black Mirror ""Metalhead"" episode? // Four-legged robot goes on trial at Bishan-Ang Mo Kio park to promote safe distancing https://t.co/GudbAVaFzT"
240,"kway chap for dinner today!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #yaowaratthaikwaychap #safedistancing @ Yaowarat Thai Kway Chap https://t.co/EHliqjx6SA"
241,"@educatingdumbos @mrbrown What’s wrong? If you missed out the irony in the placement of the visuals, it’s ok. I am happy to explain. Photo shows two obvious family members holding close, and there’s a warning sign advising people to adopt social distancing measures. Stay safe :)"
242,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #garlicfriedriceandcod #safedistancing @ Evania https://t.co/T4nZUPPjie"
243,"dinner tonight!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #malacraving #safedistancing @ Serangoon Central Singapore https://t.co/OQNf5GeCyC"
244,"my kind of drink again

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #lingyong #safedistancing @ Evania https://t.co/juuE0Qxvlb"
245,"my kind of drinks 😂

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #chrysanthemumtea #safedistancing @ Evania https://t.co/niYwjlSgQ1"
246,"crab meat theme for lunch today...

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #crabmeat #safedistancing @ Evania https://t.co/3cktpUdnuA"
247,"@DrMattMcCarthy Domestic cats outside Neighbourhood Seniors' Daycare, closed due to safe distancing. As with Western culture, cats are grandma's and, occasionally grandpa's best friend (old men here prefer birds, dogs and fish as pets). https://t.co/gC3SNq8nsa"
248,"Good news for many people. 

Barber shops, TCM, home bakers etc will be allowed to reopen for certain services. 

However, we must still practise safe distancing, wear our masks and visit the shops only when necessary.  Not an excuse to jalan jalan. 

https://t.co/glPGbvsv6O"
249,"dinner tonight!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #thegoodburgersg #safedistancing @ Coronation Plaza, Bukit Timah https://t.co/THULtsTiVr"
250,We’ll definitely be maintaining the #safedistancing guidelines required to run our business. You health and wellness are our main concern. #healthcare #safety #COVID19 https://t.co/x8iDcoMvQM
251,"Carrom board fun!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #carrom #safedistancing @ Evania https://t.co/d4pkGlr4eS"
252,"may day holiday lunch

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #instantplushomemade #safedistancing @ Evania https://t.co/bzc8XRHRa0"
253,"Safe distancing ambassador is not suitable for me because I don’t like to be a busybody and walking around and wearing mask for long time😜 (@ Jason Tan's Residence in Singapore, ) https://t.co/paC4mzhvkM"
254,"dinner tonight!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #dondondonki #safedistancing @ Don Don Donki Singapore https://t.co/775UqtNk9A"
255,"Let’s all stay safe so we can get back to our regular activities sooner! Throwback to land training with palsdb teammates!
#safedistancing #1metre #staysafe #slowmo #sportshub @ Singapore Sports Hub https://t.co/57BET9Dt9j https://t.co/YPDgztjf6E"
256,"FM will be the first-responders post #COVID19
We are already planning for the re-opening of sites and that planning is super-stringent. More focus on hygiene, #SafeDistancing, cleaning, signage, &amp; sanitisers are all new norms! 
https://t.co/vuJKH6ovqQ"
257,"I’m so heartened to see #football leagues working to find safe ways to bring matches back in some form. It gives me hope that perhaps not too far down the road we’ll see orchestras doing the same with proper &amp; rigorous testing, social distancing etc. 🤞🤞 @nyphil @MetOpera ! https://t.co/U8exx8NcBo"
258,"dinner tonight!!!

#crcheers #quircsingapore #sgcc #staysafeandhealthy #covid19 #stayhome #safedistancing @ Evania https://t.co/QqVpkfdplO"
259,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #soupdinners #safedistancing @ Evania https://t.co/MqNX3TGKVp"
260,"@jenniferludt @TomBossert can leave the house. Request is to go individually for essentials and return straight home, safe distancing"
261,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #simplefoods #safedistancing @ Evania https://t.co/eX1BEgyKgK"
262,"The discussion on the safe distancing length, 1 metre or 6 feet or ....
.
.
.
#raecharles #livingtodayfortoday #covidsucks #lunchbreak #walk #maskon @ Singapore https://t.co/PdJmt4MDa4"
263,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #curry #safedistancing @ Evania https://t.co/qFhkmAmdrW"
264,"Also we can now safely assume that the heat,humidity etc. or for that matter BCG doesn’t prevent you from getting infected. May be it reduced the impact &amp; hence low mortality rate. Only thing we can be certain is lock down &amp; safe distancing slows down infection 😔"
265,Day 14 of circuit breaker period. #safedistancing @ Vivocity Singapore 新加坡 https://t.co/xg2Ox4mhLV
266,"Exploring my archives | “you’re too close!” | #stayhome #covi̇d19 #safedistancing #exploringsgfromhome #sgmemory #scalybrestedmunia #sgbirds @ Pulau Ubin, Singapore https://t.co/rtkXmFKGJ6"
267,"Thanks to my fmly for supporting my volunteer efforts special thanks to my kids - independently managing online tutions along with HBL.😎Let’s do our part
#Safe Distancing Ambassador’s
#Stay home Stay safe
#SG United https://t.co/0pw71eWhrQ"
268,Smooth shopping 🛒 wear mask 😷 walk🚶‍♀️ to the nearest shop and safe distancing 👌👌 #Covid_19 #WearMasks https://t.co/L9rhT5RflF
269,"Business as usual with safe distancing measures in place.

Simply click link on our bio for booking of appointment.

#haircuts #menshairstyles #hairstylesformen #barberinspiration #nastybarbers #behindthechair… https://t.co/OK6qBs0OeS"
270,I have observed across the fence of one of the foreign workers hostel and saw them not observing safe distancing. NEA and SPF please check on them out. They are crippling our health care system. They know if contracted they have nothing to lose. We pays for everything.
271,"Saw several social distancing ambassadors at MacRitchie today in Singapore. And basically everyone I saw was in compliance with mask rules. 

To those making sure we are all operating safe, I know it can seem thankless, but I appreciate what y'all are doing. Thanks y'all."
272,Day 11 of circuit breaker period. #safedistancing Thanks so much for the lovely handmade fabric mask! @ The Star Vista https://t.co/SLMJgq8F6t
273,Day 11 of #circuitbreaker Trains had already increased its frequency to 5 mins or more during peak hours. This had resulted in the breaking of the safe distancing which is beyond the authority control.
274,"@sardesairajdeep @RahulGandhi Did Mr Rahul Gandi suggest how to ramp up Testing capacity, we have only 40k testing capacity per day. How to feed money in the hand of poor and how to feed ration while maintaining safe distancing. How to provide good quality PPE to Medical staff? How to assist economic downturn"
275,"@MothershipSG The focus of this article is about safe distancing (or physical distancing). The title, which says social distancing, should be amended to better reflect the content."
276,"Hey there, apologies for our silence. We hope everyone is keeping well, in these stressful times. Please stay safe; stay healthy. If everyone does their part in social distancing, social responsibility, we can curb… https://t.co/wSdCTtYpXs"
277,Day 9 of circuit breaker period. #safedistancing @ The Star Vista https://t.co/Z6osGgDvch
278,loving the safe distancing announcement
279,CD + 7. Singapore port remains open during Covid-19. Unmanned Surface Vehicle by Zycraft is helping port agents deliver important packages to vessels while observing social distancing. Keep it safe! https://t.co/kGcr9iN3dj
280,"Complying to safe-distancing measures during this circuit breaker period by alternating work bays and staggered workforce.

#MotorEdgevantage
#JaguarWorkshop
#LandRoverWorkshop
#PorscheWorkshop
#VolvoWorkshop
#covid19

https://t.co/O3QCZP5kxA https://t.co/RgLrtRkWWh"
281,"dinner tonight!!!

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #covid19 #seabass #safedistancing @ Evania https://t.co/ebe3CQFReC"
282,Day 7 of circuit breaker period. #safedistancing @ Tiong Bahru Plaza https://t.co/WRxuuJXwZj
283,See?? There’s no point in that 1 metre safe distancing. It’s aerosol and airborne too! Just stay the fuck home! https://t.co/g7yOqRBToA
284,"See How the virus transmits...
Japanese captured it on highly powerful camera.
Please watch till end. 
Please stay home and stay safe 🙏
This gives better understanding of how much social distancing is must.. https://t.co/W9hn98GaHs"
285,@SimonKirannjay Ohh Yes! Life moves on. Just gotta be safe. Careful. Maintain 1M distancing &amp; Ensure it’s not a crowded place 😇 https://t.co/KBRFYYxoM4
286,"Practice Safe Distancing on Public Transport by Land Transport Authority, Circuit Breaker measure by the government against Coronavirus.

Once in a lifetime experience, seeing last people on public transport and in… https://t.co/hIkuaKf1cU"
287,"happy good friday!!!

#crcheers #quircsingapore #adventuresofalifetime #staysafeandhealthy #covid19 #greendot #safedistancing @ Evania https://t.co/ji3omsKdEx"
288,Chairman Meow and Mini Meow are practicing safe distancing and staying home in the garden. Happy Easter! #chairmanmeow #minimeow #retiredcats @ Singapore https://t.co/uSycvufahE
289,#crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania https://t.co/7Qywnnz2Po
290,"Safe distancing on bus @ Bukit Timah, Singapore https://t.co/4sXYUaRMob"
291,Safe distancing? #wetmarket #socialdistancing #safedistancing #singapore #covid19 #sgmemory @ Chong Pang Market https://t.co/tKi79bi8FS
292,Going Green used to be a key benefit for Condos... now... the protection of life by safe distancing takes precedence! Learn how lockers can help your estate practice better safe distancing measures today!… https://t.co/FbPXsBI6Il
293,Day 3 of circuit breaker period. #safedistancing ambassador. @ The Star Vista https://t.co/my3oAbDwkq
294,"lunch today...

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania https://t.co/SmoL7jJvv6"
295,"We need to redevelop urban livings to avoid Overcrowding,hand washing, wearing masks and safe distancing. https://t.co/JgtLJvx4wK"
296,"[MUSIC IS] [TAKING IT SLOW AND CATCHING UP WITH CHARLIE LIM] “For now though, Charlie will continue to stay at home, practice safe social distancing while the world rides out COVID-19, and keep pushing his music and… https://t.co/3OKp8Sxkhb"
297,"These F&amp;B outlets are all open. With the social distancing rules in place, only take out orders are allowed. All the chairs have been removed #safedistancing #covid19 #sgunited https://t.co/VdyIo8dsVe"
298,"lunch today.

#crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania https://t.co/U56g2TqPCL"
