,Text
163,"Modelled and rendered our Ah Gong, Mr Lee Hsien Loong MP with his iconic tea cup! Figured i’d share this here on the first day of Phase 2 of Circuit Breaker :)
#Phase2 #circuitbreaker #Singapore https://t.co/eO3blOLZQP"
164,"Last looks, part five 

#ccb #covid19 #circuitbreaker #circuitbroken #lockdown
#phase2 #day1 #newnormal #oldnormal @ Singapore https://t.co/faPxm19t1Y"
165,#Singapore #Phase2 https://t.co/VKKKup8SvU
166,"It’s going to be an amazing start to with phase 2!

Here’s wishing you a happiest blessed bday Lim Soon Teck! 
Will catch you soon!! #bday 
#phase2
#happytimes 
#no5emeraldhill 
#AJG 
#letthegoodtimesroll @ Number 5… https://t.co/mZKr0ohGCb"
167,"It’s going to be an amazing start to with phase 2!

Here’s wishing you a happiest blessed bday Lim Soon Teck! 
Will catch you soon!! #bday 
#phase2
#happytimes 
#no5emeraldhill 
#AJG 
#letthegoodtimesroll @ Number 5 Bar https://t.co/ECSpt99WeC"
168,"It’s going to be an amazing start to with phase 2!

Here’s wishing you a happiest blessed bday Lim Soon Teck! 

Will catch you soon!! 

#bday 
#phase2
#happytimes 
#no5emeraldhill 
#AJG 
#letthegoodtimesroll @… https://t.co/jzJBf2bEd3"
169,Today evening cloudy sunset for a countdown  eve of Phase2.Keep calm abd and staysafe. The safety of every Singaporean and all residents will depend on how we behave and react to the much waited freedom with… https://t.co/ItU2Oylge4
170,"Kinda of miss &amp; enjoy ❤ the change working at home during the #circuitbreaker 😅 But very soon we going into phase2 &amp; will see you very soon 🙋‍♂️ 🍻

@PropNexRealty #Singapore #Singaporeans #bedokhomes #bedok… https://t.co/FtRwwRs2lG"
171,Slay with our #BloodMoney Pressed Glitter 🩸✨💸 Shop Single Shadows at https://t.co/uMtu0dwJds🦋🌻✨#GlitterEyeshadow #Eyeshadow #Makeup #Singapore #Phase2 #OddsOfEvenCosmetics https://t.co/MyjhcCAeqW
172,"Are you ready? We are ready to ‘rock n roll’, join us this Friday! Stay tuned for more details...

#phase2 #sgunited #bigbrand #satay #eatsafe #staysafe @ BigBrand Satay 大牌沙爹 https://t.co/r2A3ZiNmC4"
173,"6月19日からやっとPhase2移行〜！
まだバーや映画館といったエンタメ系はクローズのままだけど、それ以外のお店(ウチも含む)が店舗での営業再開出来るのはありがたい！
2ヶ月ちょい長かったなぁ(^^;)
#Circuitbreaker"
174,"Time to break free from the limited space of our homes this Friday!

What/ Where would you do/ go on Friday?

#tgif #phase2 #phase2reopening #singapore #watch #watches #seiko #skxmod #skxmods #skx009 #seikoskx009… https://t.co/6y5JG5eIGs"
175,#Covid_19 #Phase2 #opening #safe #Distance #sembawangclaypotrice #parkwayparade #foodrepublic #basement #foodcourt #restaurant4 https://t.co/EotoP3PAHV
176,"土曜日に焼肉じゃんじゃん予約しちゃった😝

久しぶりの焼肉食べ放題

ごっつい楽しみ😊
#シンガポール
#Phase2 
#焼肉食べ放題
#焼肉じゃんじゃん"
177,"#covid19 🇸🇬 
🟢Il 1️⃣9️⃣ giugno prende avvio la #Phase2 con una graduale ripresa delle attività economiche e sociali a #Singapore

✈️ A partire dalle ore 11.59 del 1️⃣7️⃣giugno entrano in vigore nuove regole per l’ingresso a #Singapore

🔗Per i dettagli https://t.co/uU9h0FnQ5l https://t.co/SlhI6bNHv9"
178,I’ve been working like 1-3 days a week . It depends . But damn I rotting at home . Good news for phase2 . Can’t wait to meet all my friends and hug them thightly.
179,"Phase 2 is starting... anyone else not interested in heading out at all? 

#Phase2 #StayHome #introvert #introvertproblems"
180,"#phase2 what do I need to know :
Keep cleaning up and tidying up
Keep eating
Keep smiling"
181,"Woohoo 🎉 

More details to be shared on Jun 17...

#phase2 #sgunited #dinein #satay #feast #bigbrand @ BigBrand Satay 大牌沙爹 https://t.co/F71T9EYtdp"
182,I have a date with you #phase2 #finally #waitingforyou #besafe #newnormal @ Singapore https://t.co/mbwLBEmRLS
183,"This evening, the Multi-Ministry taskforce has announced Singapore’s next phase of recovery will start from 19 June.

#sgunited #covid19 #safedistancing #phase2 #singapore 

https://t.co/G9OXWVTf1f"
184,"Government : « #Phase2 starts on June 19! »
Singapore: https://t.co/UhCcjLnN2b"
185,"#phase2 is now trending in #Singapore

https://t.co/NCuhnWB9FM https://t.co/Hv5CxpytLU"
186,"#covid19
#postcircuitbreaker #phase2 @ Fernvale https://t.co/vh2cgetAYu"
187,"Preparations for phase 2 opening.... what is your retail outlet doing  to get customers walk past the door. 
#phase2 #signaramacbdsingapore #signaramacbd #askthesignlady #signarama #teamsignarama #glassgraphics… https://t.co/bR0vd1lQxD"
188,"A positive attitude can really make dreams come true.. Keep your positivity!

Visit https://t.co/ACTm9fEBto for 1-Hour family photosession. Book in June &amp; Enjoy our promotion while waiting to phase2 to kick-in… https://t.co/IKkp20FmxP"
189,happy phase1..... Pali phase2 pls
190,"SPECIAL OFFER! Simply register your interest for our FREE trial / Adult / Kids Art classes now to enjoy attractive discounts when we reopen after CB.

https://t.co/7b8AQfZJow

 #phase2 #sgpromotion #sgkids #sgmummies #sgdaddies #sgparents #stayhomeforsg #SupportLocal https://t.co/bCi8zluUYF"
