,0
0,"i, don, ’, t, trust, anybody, ., but, i, trust, science, /, data, ., also, ,, rich, got, vaccinated, first, ,, so, …"
1,"so, i, guess, i, am, not, human, being, worthy, dignity, according, you, ., i, guess, marginalized, people, don, ', t, really, matter, you, unless, they, ', re, vaccinated, ..............., protest, ottawa, is, peaceful, ., stop, believing, lies, just, because, justin, trudeau, has, nimby, issues, ., go, out, eyes"
2,"get, bent, with, your, links, you, profit, off, of, ., you, ripped, off, design, flog, your, links, all, over, ., take, your, trash, somewhere, else, ."
3,"you, know, who, ’, s, less, likely, spread, it, than, vaccinated, people, who, recovered, covid, naturally, ., winking_face"
4,"hey, ,, one, my, cousins, is, one, biggest, soy, farmers, north, america, ,, so, it, ’, s, thumbs_up, my, book, ., although, i, sadly, personally, avoid, soy, because, my, skin, hates, me, ."
5,"i, felt, guilty, other, day, because, i, needed, milk, my, daughter, ’, s, cereal, but, i, forgot, my, mask, at, home, ., i, am, fully, vaccinated, ., i, still, felt, so, scared, i, went, home, get, my, mask, &, amp, ;, store, only, had, 10, minutes, till, it, closed, ."
6,"um, ,, vaccinated, people, spread, virus, just, as, easily, as, unvaccinated, people"
7,"i, have, hardest, most, rewarding, job, ., i, love, what, i, do, ., let, us, stop, division, act, help, us, at, bedside, ., we, are, overwhelmed, with, so, many, sick, patients, ., please, ,, get, vaccinated, wear, good, kn, -, 95, or, n, -, 95, mask, ., #, nursetwitter"
8,"yeh, ,, even, with, pcr, between, 72, 90, hours, before, requirement, be, fully, vaccinated, ., it, ', s, just, really, hard, keep, omicron, out, it, seems, ., this, is, really, concerning, ."
9,"so, what, if, someone, chooses, not, get, vaccinated, dies, ,, why, do, you, care, they, made, personal, choice, ., if, you, want, go, skydiving, your, parachute, doesn, ’, t, work, ,, that, ’, s, tragedy, ,, but, i, ’, m, not, going, start, demanding, people, stop, skydiving, ."
10,"but, …, your, vaccinated, nerd_faceloudly_crying_face, #, reko_osofunny, via, speaking_headmanefirepolice_car_lightfire"
11,"well, damn, …"
12,"no, he, literally, has, anti, -, vaxxers, all, time, ., not, only, that, but, this, clip, he, clearly, says, get, your, children, vaccinated, ,, now, it, ', s, kids, don, ', t, need, vaccine, ., what, changed, other, than, who, is, listening, him, ,, so, it, becomes, financial, incentive, ."
13,"proverbial, you, ., i, literally, see, people, calling, my, death, because, i, cannot, be, vaccinated, ., it, is, hard, believe, lies, when, they, ', re, told, about, you, ."
14,"are, you, vaccinated, if, not, ,, please, make, sure, you, have, will, written, out, ., nothing, is, worse, than, family, fighting, over, money, ., 3, -, 13, -, 1, this, year, imagine, if, jesus, christ, wasn, ', t, your, personal, savior"
15,"this, is, repulsive"
16,"please, don, ', t, cancel, tour, ., i, am, vaccinated, ready, rock"
17,"yes, force, them, get, vaccinated, then, claim, they, ’, re, favor, vaccine, mandates, because, they, complied, out, fear, ."
18,"organizer, sk, protest, says, that, mandate, removal, is, first, step, ., she, demands, that, everyone, who, lost, job, because, they, were, not, vaccinated, be, given, their, job, back, ."
19,"i, was, 4th, grade, ., everyone, was, crying, ., it, was, shocking, see, adults, cry, ., we, went, home, early, &, amp, ;, i, watched, news, with, my, mom, ., they, loved, kennedys, so, much, ."
20,"happy, birthday, gary, hoping, all, get, vaccinated, ,, so, we, all, have, more, happy, birthdays"
21,"funk, :, show, me, proof, your, 100, %, fact, ,, lie, is, you, saying, unvaxxed, &, amp, ;, vaxxed, spread, it, at, same, rate, ., another, fact, we, still, have, too, many, unvaxxed, get, immunity, rate, needed, ., go, look, at, studies, out, cuba, where, they, have, some, highest, rates, vaccinated"
22,"you, follow, rachel, madow, who, said, ., if, you, take, vaccine, you, can, ', t, ever, spread, it, anyone, else, ,, it, ends, after, you, get, vaccinated, ., which, every, doctor, world, agrees, is, false, ., so, why, are, you, following, someone, who, spread, misinformation, about, covid, vaccines"
23,"let, ’, s, see, here, ,, example, ,, 500, cases, hospital, ,, 79, ., 7, %, fully, vaccinated, ,, 14, ., 7, %, unvaccinated, ,, that, means, 125, unvaccinated, out, 14, ., 7, %, population, vs, 250, vaccinated, out, 79, ., 7, %, population, ,, do, you, not, see, that, giant, disparity"
24,"christine, mcvie, is, one, my, favorites, ,, underestimated, ."
25,"most, canadians, are, vaccinated, ., most, canadians, respect, healthcare, workers, ., most, canadians, want, peace, civility, their, cities, ., these, protests, are, few, very, loud, people, who, make, up, very, small, part, population"
26,"supposably, flustrated"
27,"we, don, ’, t, really, know, that, ., all, seriousness, we, can, assume, through, anecdotal, data, heavy, lopsided, opinion, it, does, ., except, ,, vaccinated, people, get, disease, ., they, die, ., they, spread, it, ., when, entire, naval, vessel, ’, s, crew, is, vaccinated, all, them, get, it, what, do, you, think"
28,"started, this, us, …., list, 5, famous, people, you, ', ve, either, met, or, have, been, within, few, feet, of, ,, but, one, is, lie, ., then, let, your, friends, guess, which, one, they, think, is, lie, ., julian, clary, bruce, forsyth, frank, bruno, ross, noble, darth, vader"
29,"that, ', s, what, happens, when, you, follow, death, cult, ., he, ', s, lucky, he, ', s, still, around, not, dead, covid, ."
30,"sooooo, ,, if, so, many, are, already, vaccinated, ,, why, are, you, trying, rip, country, apart, get, few, more, vaccinated, vaccine, reduces, pressure, hospitals, some, ,, but, majority, "", covid, patients, "", are, not, hospital, because, covid, ,, but, rather, with, covid, ."
