,0
0,"“, whoever, doesn, ’, t, want, get, vaccinated, …”, really, you, think, that, ’, s, way, military, works, hahahahahahaha, …, okay, ., face_with_tears_of_joy"
1,"that, story, says, truckers, with, company, who, are, not, vaccinated, have, simply, been, reassigned, routes, that, dont, cross, border, ., virtually, none, what, we, ', ve, been, seeing, is, accurate, ., it, ', s, disinformation, campaign, ., it, isn, ', t, real, ."
2,"would, you, care, share, published, science, supporting, these, necessary, reasonable, health, measures, that, generally, apply, only, one, most, vaccinated, countries, world"
3,"when, you, gloss, over, this, illegality, ,, or, anything, he, did, ,, you, leave, his, supporters, shrugging, their, shoulders, ., that, ’, s, what, reporters, did, about, every, horrible, thing, he, had, done, during, his, 60, +, years, &, amp, ;, because, it, we, ended, up, with, him, w, ., h, ., call, spade, spade, ."
4,"but, you, weren, ', t, wrong"
5,"my, dad, millions, have, been, lied, by, criminal, doctors, ,, about, covid, ., i, ’, m, horrible, position, because, those, lies, had, give, permission, his, medical, team, terminate, life, sustaining, measures, my, dad, ., if, he, were, vaccinated, he, would, still, be, here, ., #, getvaccinated"
6,"there, is, no, good, reason, force, vaccinations, ., canadians, have, taken, vaccine, willingly, it, doesn, ', t, eradicate, covid, ., remember, originally, talk, 70, %, vaccinated, was, all, that, was, required, ., far, above, that, now, ,, no, need, force, single, jab, ., no, such, thing, as, zero, covid, ."
7,"i, heard, gavin, newsome, is, lifting, indoor, mask, restriction, ,, vaccinated, feb, 15th, ., like, at, playoff, game, he, was, at"
8,"deaths, heavily, vaccinated, israel, ."
9,"if, #, freedumbconvoy, truly, believed, science, ,, they, ', d, wear, masks, get, vaccinated, ., #, cdnpoli, instead, ,, they, ', re, trying, use, statements, their, advantage, ., #, cdnpoli"
10,"because, many, children, are, not, vaccinated, where, many, politicians, are, vaxxed, ,, boosted, &, amp, ;, testing, neg, ."
11,"likely, false, ,, misleading, at, best, ., vaccinated, are, getting, rona, like, crazy, you, know, it, ."
12,"i, figured, that, any, reaction, that, i, had, vaccine, would, be, minor, compared, my, reaction, virus, ,, if, i, were, get, it, ., there, are, studies, showing, one, is, less, likely, develop, long, covid, if, one, is, vaccinated, ., also, ,, i, didn, ', t, want, die, ."
13,"ya, think"
14,"don, ', t, worry, ., i, ', m, sure, he, ', s, not, vaccinated, ., just, be, patient, ."
15,"we, still, have, plenty, folks, like, that, ., now, preachers, are, telling, them, not, get, vaccinated, ,, whom, vote, for, ,, &, amp, ;, democrats, are, evil, ., “, demoncrats, ”, is, popular, put, down, ., person_facepalminglight_skin_tone, ‍, female_sign, ️"
16,"i, guess, you, missed, my, position, ., my, healthy, daughters, had, covid, november, ., no, real, symptoms, other, than, day, sneezing, fatigue, ., i, don, ', t, see, need, have, them, vaccinated, ., now, they, can, ', t, go, local, restaurants, have, other, school, restrictions, can, ', t, sign, up, camp, ."
17,"sorry, ., hope, everyone, is, doing, as, well, as, possible, ., this, all, is, very, very, real, n, still, around, 25, %, population, either, thinks, this, is, made, up, or, doesn, ’, t, need, be, vaccinated, ., too, bad, them, n, everyone, else, ."
18,"we, are, so, close, getting, more, traditional, vaccine, maybe, having, more, people, get, vaccinated, ., what, is, rush, remove, masks, while, we, waiting, novavax, especially, since, there, is, disturbing, data, about, re, -, infection, with, omicron, ."
19,"look, yall, he, loves, trump, so, much, he, wants, make, america, great, again, ......., #, bidenlovestrump"
20,"not, all, deaths, ., study, looking, at, 1, ., 2, million, vaccinated, people, ,, 0, ., 015, %, experience, severe, illness, ,, those, ,, 0, ., 003, %, died, ., that, 0, ., 003, %,, 75, %, them, had, 4, +, commorbidities, ."
21,"whos, man, i, believe, ."
22,"my, heart, swells, with, gratitude, every, time, i, see, video, mentioning, partnership, between, &, amp, ;, getting, state, i, call, home, traced, ,, safe, ,, &, amp, ;, vaccinated, ., two, years, ago, now, &, amp, ;, it, still, gets, me, every, time, ., blue_heart, #, dreamjob, #, rhodypride, #, grateful"
23,"how, likely, is, covid, -, 19, hospitalization, vaccinated, :"
24,"how, convenient, that, here, california, mask, mandates, are, being, lifted, only, vaccinated, same, as, super, bowl, ., funny, how, almost, everyone, i, know, that, ’, s, doable, or, triple, vaxxed, got, covid, anyway, ."
25,"i, wear, mask, ,, but, lets, be, honest, ., people, that, refused, get, vaccinated, are, likely, not, wearing, mask, ., they, are, also, large, majority, people, that, are, dying, ., they, have, made, their, choice, ., you, can, ', t, make, it, them, ."
26,"government, control, get, vaccinated, or, worthless, mandates"
27,"found, confetti_ball"
