,feature_name,idf_weights
0,aadarpunawala,11.770472487325046
10942,mesh,11.770472487325046
10915,mentalwellness,11.770472487325046
10920,menunggu,11.770472487325046
10924,meraboothcoronamukt,11.770472487325046
10925,meracgbadalrahahai,11.770472487325046
10926,meranokabaayega,11.770472487325046
10929,merchant,11.770472487325046
10937,meritocracy,11.770472487325046
10938,merkit,11.770472487325046
10939,merman,11.770472487325046
10941,merrychristma,11.770472487325046
10946,messala,11.770472487325046
10907,meningeal,11.770472487325046
10948,met,11.770472487325046
10952,metaprolol,11.770472487325046
10953,metaverse,11.770472487325046
10954,meteorite,11.770472487325046
10956,metformin,11.770472487325046
10957,methane,11.770472487325046
10958,methanogenic,11.770472487325046
10961,methotrexate,11.770472487325046
10962,methylprednisolone,11.770472487325046
10966,metroline,11.770472487325046
10911,mentalhealthawarenessmonth,11.770472487325046
10906,meninblue,11.770472487325046
10867,mehrotra,11.770472487325046
10883,meltdown,11.770472487325046
10871,mel,11.770472487325046
10874,melbourne,11.770472487325046
10875,melbournelockdown,11.770472487325046
10876,melbournemama,11.770472487325046
10877,melech,11.770472487325046
10878,melie,11.770472487325046
10879,melihat,11.770472487325046
10880,mellitus,11.770472487325046
10881,melnagarambedu,11.770472487325046
10882,melody,11.770472487325046
10886,membrane,11.770472487325046
10905,mengarut,11.770472487325046
10888,memesforlife,11.770472487325046
10889,memethefamilyman,11.770472487325046
10892,memorial,11.770472487325046
10893,memorieship,11.770472487325046
10896,mena,11.770472487325046
10898,menage,11.770472487325046
10899,menchicka,11.770472487325046
10900,mencukupi,11.770472487325046
10902,menerima,11.770472487325046
10903,menfolk,11.770472487325046
10967,metropolis,11.770472487325046
10968,mettle,11.770472487325046
10970,mey,11.770472487325046
11071,minimization,11.770472487325046
11041,milkman,11.770472487325046
11047,milling,11.770472487325046
11052,mim,11.770472487325046
11055,mina,11.770472487325046
11058,mindlock,11.770472487325046
11062,mineral,11.770472487325046
11063,mineshaft,11.770472487325046
11064,ming,11.770472487325046
11066,minglemall,11.770472487325046
11069,minibus,11.770472487325046
11076,minispike,11.770472487325046
10971,meyer,11.770472487325046
11080,ministryofayush,11.770472487325046
11081,ministryofeducation,11.770472487325046
11082,ministryofexternalaffair,11.770472487325046
11083,ministryoffinance,11.770472487325046
11085,ministryofhealthandfamilywelfare,11.770472487325046
11086,ministryofhome,11.770472487325046
11087,ministryofnationalhealthservice,11.770472487325046
11095,minutesobservation,11.770472487325046
11096,miothospital,11.770472487325046
11101,mirajkar,11.770472487325046
11039,militia,11.770472487325046
11038,militay,11.770472487325046
11036,militancy,11.770472487325046
11034,mili,11.770472487325046
10972,mhlawcet,11.770472487325046
10978,mickey,11.770472487325046
10979,micr,11.770472487325046
10982,microbechain,11.770472487325046
10983,microbespread,11.770472487325046
10987,micron,11.770472487325046
10988,microorganism,11.770472487325046
10989,microphone,11.770472487325046
10990,microphonemicrophonetelevisiontelevisionradioradio,11.770472487325046
10991,microscopewoman,11.770472487325046
10992,microsoft,11.770472487325046
10993,mid,11.770472487325046
10994,midair,11.770472487325046
11001,midlife,11.770472487325046
11006,midwife,11.770472487325046
11013,migrantworkersofmaldive,11.770472487325046
11018,mikata,11.770472487325046
11019,mikhail,11.770472487325046
11020,miko,11.770472487325046
11031,milena,11.770472487325046
11033,milestone_administering,11.770472487325046
10869,mejor,11.770472487325046
10866,mehr,11.770472487325046
11107,misadventure,11.770472487325046
10749,mav,11.770472487325046
10733,matradrishti,11.770472487325046
10734,matriculation,11.770472487325046
10736,matron,11.770472487325046
10739,mature,11.770472487325046
10741,mau,11.770472487325046
10742,maud,11.770472487325046
10743,maul_district,11.770472487325046
10744,mauling,11.770472487325046
10746,maura,11.770472487325046
10748,mauritiusseychelle,11.770472487325046
10750,mave,11.770472487325046
10722,matching,11.770472487325046
10751,mavesjahain,11.770472487325046
10752,maxhealth,11.770472487325046
10753,maxhealthcare,11.770472487325046
10754,maxhospital,11.770472487325046
10755,maxim,11.770472487325046
10756,maximize,11.770472487325046
10759,may_download,11.770472487325046
10761,mayate,11.770472487325046
10764,maybe,11.770472487325046
10765,mayera,11.770472487325046
10730,mathrubhumi,11.770472487325046
10713,masti,11.770472487325046
10865,meherbaani,11.770472487325046
10684,masksareharmful,11.770472487325046
10669,masaki,11.770472487325046
10671,mascot,11.770472487325046
10673,masher,11.770472487325046
10674,masino,11.770472487325046
10675,masjidmosquemosquemosque,11.770472487325046
10679,maskismust,11.770472487325046
10680,maskmandate,11.770472487325046
10681,maskmust,11.770472487325046
10682,maskpehnochhattisgarh,11.770472487325046
10683,maskpodu,11.770472487325046
10686,maskssavelive,11.770472487325046
10710,mastermind,11.770472487325046
10687,masktwtselfieday,11.770472487325046
10688,maskupbengaluru,11.770472487325046
10689,maskuphoosier,11.770472487325046
10691,maskupjandk,11.770472487325046
10692,maskupkashmir,11.770472487325046
10696,masochist,11.770472487325046
10698,masque,11.770472487325046
10702,massive_surge,11.770472487325046
10704,massproducecovaxininidia,11.770472487325046
10707,massvaccinationislamabad,11.770472487325046
10766,mayfair,11.770472487325046
10767,mayhem,11.770472487325046
10769,mayyathalaivar,11.770472487325046
10846,meeremo,11.770472487325046
10827,medicanewalipore,11.770472487325046
10828,medicasuperspecialityhospital,11.770472487325046
10830,medicheck,11.770472487325046
10833,medininagar,11.770472487325046
10834,meditate,11.770472487325046
10836,medrxiv,11.770472487325046
10838,medtwittter,11.770472487325046
10839,medwayhospital,11.770472487325046
10841,mee,11.770472487325046
10844,meer,11.770472487325046
10847,meerutpolice,11.770472487325046
10770,maze,11.770472487325046
10850,meetpushpin,11.770472487325046
10851,meetramy,11.770472487325046
10853,megacamp,11.770472487325046
10854,megacraft,11.770472487325046
10855,megalomaniac,11.770472487325046
10856,megan,11.770472487325046
10860,megavaccinationdrive,11.770472487325046
10862,meghalayanews,11.770472487325046
10863,meghalayaschool,11.770472487325046
10864,meh,11.770472487325046
10826,medicaltip,11.770472487325046
10825,medicalstudent,11.770472487325046
10823,medicaloxygen,11.770472487325046
10822,medicallife,11.770472487325046
10771,mazuma,11.770472487325046
10772,mba,11.770472487325046
10773,mbnrmeme,11.770472487325046
10774,mbumomswhoblog,11.770472487325046
10778,mcmaster,11.770472487325046
10779,mcoconference,11.770472487325046
10782,mead,11.770472487325046
10784,meall,11.770472487325046
10786,meandering,11.770472487325046
10788,meaningfultalk,11.770472487325046
10792,measlesrubella,11.770472487325046
10796,meatball,11.770472487325046
10797,mecca,11.770472487325046
10799,mechazilla,11.770472487325046
10806,medi,11.770472487325046
10808,mediaanalysis,11.770472487325046
10810,mediaselfie,11.770472487325046
10811,mediator,11.770472487325046
10812,medibangpaint,11.770472487325046
10819,medicalcardtakaful,11.770472487325046
10821,medicalemergency,11.770472487325046
11102,miriam,11.770472487325046
11111,miscommunication,11.770472487325046
10667,masa,11.770472487325046
11437,mpthanksspmmodi,11.770472487325046
11416,mount,11.770472487325046
11418,mountliterazeeschoolhajipur,11.770472487325046
11419,mourn,11.770472487325046
11420,mourning,11.770472487325046
11423,mouthing,11.770472487325046
11424,mouthpiece,11.770472487325046
11426,mouthy,11.770472487325046
11430,movewhatmatter,11.770472487325046
11433,moving,11.770472487325046
11435,mozzarella,11.770472487325046
11438,mpvaccinationmahaabhiyaan,11.770472487325046
11411,motorist,11.770472487325046
11440,mrdeepakrai,11.770472487325046
11441,mre,11.770472487325046
11443,mrke,11.770472487325046
11444,mrnacovidvaccineclinicaltrial,11.770472487325046
11445,msdcaindia,11.770472487325046
11446,msmnagmnt,11.770472487325046
11447,mta,11.770472487325046
11448,mthelmetsindia,11.770472487325046
11449,mtmmultitaskingmommie,11.770472487325046
11451,mucking,11.770472487325046
11414,moulage,11.770472487325046
11409,motor,11.770472487325046
11342,moore,11.770472487325046
11366,morocco,11.770472487325046
11349,moralist,11.770472487325046
11352,moratoriumnow,11.770472487325046
11355,morbidtie,11.770472487325046
11356,morbitidie,11.770472487325046
11357,mordenavaccine,11.770472487325046
11358,moreno,11.770472487325046
11362,morningsek,11.770472487325046
11363,morningvibe,11.770472487325046
11364,morningwalk,11.770472487325046
11365,morningwalker,11.770472487325046
11368,morpheus,11.770472487325046
11405,motivationalspeaker,11.770472487325046
11373,mortar,11.770472487325046
11374,mortgage,11.770472487325046
11375,mortician,11.770472487325046
11378,moshanaddabisht,11.770472487325046
11381,mostdesirablewoman,11.770472487325046
11382,mot,11.770472487325046
11389,motherinlaw,11.770472487325046
11391,mothernature,11.770472487325046
11392,mothersofindia,11.770472487325046
11397,motilala,11.770472487325046
11454,mudapar,11.770472487325046
11455,mudasarawak,11.770472487325046
11456,muddebihal,11.770472487325046
11518,mumbaiocaltrain,11.770472487325046
11498,multisystem,11.770472487325046
11499,multitasking,11.770472487325046
11500,multiverse,11.770472487325046
11501,multivitamin,11.770472487325046
11502,mulundfoodie,11.770472487325046
11503,mulundkar,11.770472487325046
