,0
0,"vaccine, is, tool, used, enable, us, lives, healthy, society, ., rejection, vaccine, that, has, been, development, over, decade, ,, guarantees, unvaccinated, won, ’, t, have, defense, against, next, one, ., while, growing, their, petrie, dishes, ."
1,"i, thought, when, this, pandemic, began, that, we, were, all, this, fight, together, ,, engaged, war, against, common, enemy, ., we, have, won, many, battles, but, unvaccinated, america, is, choosing, let, covid, win, war, ."
2,"i, ’, m, glad, i, ordered, bunch, good, masks, ., i, ’, m, hearing, so, many, stories, people, i, know, getting, covid, asymptotically, ., good, news, is, we, ’, re, seeing, vaccines, mitigating, effects, vaccinated, people, ., bad, news, is, we, can, pass, someone, unvaccinated, or, vulnerable, unknowingly, ."
3,"go, watch, videos, unvaccinated, people, wishing, they, made, right, call, ., don, ’, t, die, make, point, about, your, freedoms, ."
4,"while, "", breakthrough, cases, "", have, been, getting, media, attention, ,, low, numbers, show, that, pandemic, is, mostly, threat, unvaccinated, population, ."
5,"vaccine, does, not, stop, transmission, virus, nor, its, replication, ,, only, severe, illness, requiring, hospitalization, ., it, ’, s, best, completely, isolate, forever, ., alternately, it, ’, s, best, take, vaccine, ,, stop, blaming, unvaccinated, being, cause, new, variants"
6,"six, cruise, ship, passengers, test, positive, coviTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, 4, vaccinated, ,, 2, unvaccinated, via"
7,"i, hate, asking, if, my, provider, /, medical, assistant, /, dental, assistant, /, dentist, is, vaccinated, ,, some, say, ,, some, won, ’, t, ;, requesting, they, wear, n95, ,, or, saying, nothing, /, feeling, powerless, ., ca, has, made, progress, ,, but, i, don, ’, t, have, confidence, *, weekly, *, testing, unvaccinated, hcw, ., nutshell, :"
8,"brett, giroir, ,, who, served, as, former, president, donald, trump, ', s, covid, -, 19, testing, czar, ,, warned, unvaccinated, fox, news, viewers, thursday, that, they, "", will, get, delta, variant, "", novel, coronavirus, if, they, are, not, vaccinated, ."
9,"ban, travel, out, florida, until, this, is, controlled, unvaccinated, ."
10,"words, ala, gov, kay, ivy, -, “, it, ’, s, time, start, blaming, unvaccinated, .”"
11,"more, accurate, vs, unvaccinated"
12,"i, ', m, having, panic, attacks, already, ,, i, have, 6, school, 2, unvaccinated, under, 12, ."
13,"“, they, are, ones, propagating, this, outbreak, ”., this, doesn, ’, t, seem, entirely, true, given, recent, guidelines, ., they, wonder, why, people, are, confused, ."
14,"unvaxxed, are, health, hazard, vaxxed, or, themselves, vaccine, is, supposed, stop, you, getting, virus, ,, right, so, you, must, be, worried, about, unvaccinated, ., we, don, ’, t, want, your, worry, ,, we, want, control, our, bodies, ."
15,"it, is, unethical, not, provide, same, lifesaving, medical, care, unvaccinated, #, covid19, patients, as, anyone, else, ., it, ', s, incumbent, upon, individuals, be, responsible, do, their, part, get, us, up, 75, +%, with, some, immunity, ., it, ', s, perfectly, fine, be, fed, up, with, it, all, ."
16,"me, too, ,, i, don, ', t, know, if, they, have, covid, ,, but, i, will, worry, anyway, ., my, oldest, is, getting, tested, unvaccinated, one, thinks, he, ', s, invincible, face_with_rolling_eyes"
17,"huffpost, :, i, ', m, icu, doctor, i, cannot, believe, things, unvaccinated, patients, are, telling, me, ., via"
