,0
0,"while, global, press, demonizes, one, part, world, …, #, omicronvariant, goes, global, globe_showing_Americas, bright, side, ,, most, those, diagnosed, with, it, are, unvaccinated, ., #, getvaccinatednow, #, wearamask"
1,"where, are, you, getting, your, ridiculous, information, natural, immunity, is, not, working, so, well, unvaccinated, now, ., wake, up"
2,"nothing, as, it, is, waste, time, ., that, said, ,, time, virus, will, adjust, that, percentage, unvaccinated, with, natural, consequences, their, choice, ."
3,"miilion, like, me, ., austria, is, locking, down, unvaccinated, ."
4,"i, ’, m, predicting, it, ’, s, matter, time, until, mar, -, a, -, lago, covid, variant, spreads, like, wildfire, usa, …., fueled, mostly, by, unmasked, ,, unvaccinated, unhinged, trump, rallies, ."
5,"3, /, global, vaccine, access, continued, masking, is, only, way, keep, emergent, variants, check, ., more, unvaccinated, people, planet, ,, more, viral, spread, ,, with, each, infected, person, new, chance, evolve, new, variant, ."
6,"unvaccinated, are, going, kill, us, all, ."
7,"reason, more, people, are, getting, infected, is, because, antivaxxers, spreading, virus, prolonging, pandemic, ., vaccines, work, ,, most, severe, cases, +, deaths, are, unvaccinated, ,, same, wicked, ignorants, giving, virus, chance, mutate, dodge, vaccines, ."
8,"if, you, choose, be, unvaccinated, ,, you, should, also, choose, not, attend, family, gatherings, during, holidays, ., putting, your, loved, ones, at, risk, disease, ,, infection, death, seems, like, no, -, brainer, me, ."
9,"all, because, unvaccinated, ., they, are, all, idiots, ."
10,"nope, …, but, i, aint, takin, my, mask, off, or, knowingly, hangin, with, unvaccinated, humans"
11,"numbers, are, lapd, ., if, you, doubt, them, ,, ask, lapd, ., don, ’, t, be, like, people, who, conveniently, disbelieve, numbers, unvaccinated, people, hospitalized, ,, just, because, it, ’, s, reported, by, cnn, ., personally, ,, living, venice, ,, it, ’, s, believable, ., but, check, ,, if, you, doubt, it, ., #, mikebonin"
12,"amazing, how, many, blame, unvaccinated, variations, virus, ., viruses, mutate, when, they, get, killed, or, hindered, so, blame, vaccinated, ..., makes, much, more, sense, ."
13,"well, given, that, south, africa, ’, s, neighbors, have, been, administering, doses, at, equal, or, better, rates, that, it, ’, s, been, mostly, found, mostly, unvaccinated, young, south, africans, it, ’, s, good, bet, ."
14,"i, agree, that, it, ’, s, nuanced, but, south, africa, ’, s, neighbors, have, been, administering, doses, at, equal, or, higher, rate, while, ., also, it, ’, s, been, identified, unvaccinated, young, people, ."
