,0
0,"large, international, contingent, unvaccinated, guarantees, large, pool, rapidly, mutating, strains, ."
1,"i, really, be, out, here, raw, dogging, full, capacity, cubs, game, unvaccinated, ."
2,"i, still, have, unvaccinated, kid, at, home, so, it, only, seems, responsible, his, sake, ., person_shrugging, ‍, female_sign, ️, green_heart"
3,"unvaccinated, can, breathe, without, vaccine, ,, until, they, can, ', t, ., get, shot, ."
4,"100, %, unvaccinated, primates, be, bad"
5,"virtually, all, hospitalized, #, covidpatients, have, one, thing, common, :, they, ', re, #, unvaccinated, so, ,, #, getvaccinated, #, vaccineswork"
6,"this, thread, delta, variant, ,, which, if, you, ’, re, vaccinated, you, don, ’, t, have, worry, about, ,, raises, interesting, question, -, if, feds, do, everything, they, can, get, people, vaccinated, ,, what, ’, s, our, obligation, change, our, behavior, accommodate, willingly, unvaccinated"
7,"tribe, survivors, pandemic, ,, course, ., you, have, no, real, scientific, data, back, your, cult, following, that, caused, over, 500, ,, 000, americans, die, ., cruel, as, it, may, sound, ,, go, ahead, mingle, unvaccinated, unprotected, ', cos, more, your, cult, followers, will, die, ,, sadly"
8,"oh, ,, i, think, there, ', s, strong, possibility, there, will, be, unvaccinated, areas, autumn, ., remember, how, ya, ', ll, were, saying, it, was, going, disappear, last, november"
9,"important, thread, risks, delta, variant, ., masking, indoors, around, unvaccinated, folks, makes, lots, sense, ,, regardless, what, governments, will, allow, ."
10,"no, pity, unvaccinated, morons, ."
11,"large, gatherings, with, vaccinated, people, are, perfectly, safe, ., large, outdoor, gatherings, with, unvaccinated, attendees, social, distance, are, also, safe, ., my, whole, family, is, vaccinated, so, this, is, safe, experience, us, ."
12,"still, wanna, wear, my, mask, public, but, don, ’, t, want, people, think, i, ’, m, unvaccinated, help"
13,"that, would, change, things, me, ,, not, much, because, small, numbers, ,, but, it, would, mean, 0, serious, cases, vaccinated, group, compared, 1, unvaccinated, is, at, least, consistent, with, existing, efficacy, evidence, ., maybe, that, is, what, rasmussen, meant, originally, ..."
14,"when, places, say, that, they, ’, re, “, honor, system, ,”, where, vaccinated, folks, don, ’, t, have, mask, &, amp, ;, unvaccinated, folks, do, ,, they, ’, re, making, potentially, fatal, mistake, assuming, that, people, will, be, honest, ., expressionless_face, face_with_medical_mask"
15,"my, wife, i, totally, relate, ,, our, wine, budget, has, gone, through, roof, ., we, stand, with, you, ,, unvaccinated, &, amp, ;, totally, aware"
16,"problem, is, that, vaccinated, people, didn, ', t, stop, wearing, masks, ,, unvaccinated, ones, did, ."
17,""", and, 42, deaths, people, with, delta, variant, infections, ,, 23, were, unvaccinated, seven, had, received, only, one, dose, ., other, 12, had, received, two, doses, more, than, two, weeks, before, ."", backhand_index_pointing_rightin, other, words, ,, more, than, quarter, dead, were, fully, vaxdbackhand_index_pointing_left"
18,"we, need, watch, out, delta, …, especially, all, those, unvaccinated, young, people, ."
19,"“, virtually, all, hospitalized, covid, patients, have, one, thing, common, :, they, ', re, unvaccinated, ”"
20,"this, is, 3rd, video, i, ’, ve, seen, people, saying, this, new, covid, variant, is, going, tear, up, unvaccinated, community, person_facepalmingmedium_skin_tone, ‍, female_sign, ️"
21,"greater, than, 99, %, hospitalized, covid, patients, have, one, thing, common, ., they, are, unvaccinated, ."
22,"took, our, &, lt, ;, 12yo, kids, out, therapy, programs, &, amp, ;, quit, our, kids, ', dentist, because, they, aren, ', t, eligible, yet, &, amp, ;, unvaccinated, &, amp, ;, unmasked, kids, &, amp, ;, adults, waiting, areas, &, amp, ;, treating, kids, ."
23,"family, doctors, are, viewed, as, last, line, offensive, pushing, vaccine, totals, higher, ., but, those, left, unvaccinated, won, ', t, be, easy, convince, ., i, talk, michigan, doctors, about, their, tactics, ,, troubles, ."
24,"that, it, ’, s, not, fair, unvaccinated, have, same, privileges, as, vaccinated, time, being, ."
25,"not, good, ., i, would, ’, ve, preferred, both, provs, set, /, achieved, higher, 1st, dose, 2nd, dose, levels, before, triggering, loosening, restrictions, ., if, there, are, essentially, no, restrictions, ,, what, incentive, other, than, lottery, do, unvaccinated, have, common, good, doesn, ’, t, motivate, them, ."
26,"democrats, don, ', t, believe, masks, vaccinated, ., you, don, ', t, believe, masks, unvaccinated, ., you, disgusting, ,, cowardly, gaslighter, ."
27,"pakistan, province, block, phones, unvaccinated, -, hindu"
28,"other, hand, ,, unvaccinated, persons, are, far, less, likely, be, magnetized, ."
29,"i, had, tickets, last, night, ’, s, game, which, i, thought, i, couldn, ’, t, use, because, disparity, between, vaccinated, unvaccinated, sections, ., when, i, called, ticket, office, ,, they, couldn, ’, t, help, me, get, credit, -, they, told, me, try, sell, tickets, ., can, you, help"
30,"don, ', t, have, wear, if, vaccinated, ., i, still, do, ., lot, unvaccinated, don, ', t, ., i, ', m, sure, that, ."
31,"a, ., nazi, tactics, ,, absolutely, unforgivable, ., b, ., unconstitutional, ., c, ., hippa, violations, abound, ., d, ., lawyers, ,, get, ready, ., new, hampshire, school, labels, unvaccinated, students, attending, prom, download, our, app, read, more, at"
32,"about, 7000, ppl, here, with, vaccinated, /, unvaccinated, sections, ., can, ’, t, imagine, it, packed, crazy, energy, during, big, races, &, amp, ;, relays"
33,"hey, you, don, ’, t, want, be, known, as, person, who, got, it, gave, it, their, unvaccinated, friends, family, ."
34,"make, it, okay, /, normative, unvaccinated, people, so, they, feel, comfortable, wearing, it, ,, as, they, should, ., if, we, all, remove, our, masks, ,, unvaccinated, may, feel, pressure, not, wear, one, either, ., i, want, make, sure, keep, alive, well, as, many, people, as, possible, ., #, prolife"
35,"i, ’, d, estimate, 80, -, 90, %, people, at, grocery, store, today, were, not, wearing, masks, ., yet, only, 47, %, milwaukee, county, is, vaccinated, ., i, assume, all, those, unvaccinated, must, be, staying, at, home, safety, others, ,, right"
36,"distribution, people, vaccinated, is, different, ., i, believe, uk, has, higher, proportion, older, people, vaccinated, whereas, we, have, broader, coverage, younger, people, ., uk, outbreak, being, driven, by, younger, unvaccinated, cohort, ., important, group, when, things, open, up, ."
37,"if, you, are, not, concerned, about, delta, variant, ,, you, should, be, it, is, deadliest, strain, date, sars, -, cov, -, 2, virus, ,, it, has, potential, kill, your, unvaccinated, 16, -, 25, year, -, old, children, ..., and, it, ', s, my, job, know, #, getyourolderchildrenvaccinatednow"
38,"i, ’, m, all, continuing, push, convince, more, safety, vaccination, ,, but, i, don, ’, t, think, issue, those, still, unvaccinated, is, one, transportation, ."
39,"la, county, department, public, health, has, announced, that, 6, /, 15, ,, county, will, mirror, state, ’, s, guidelines, face, coverings, ., face, coverings, will, be, required, unvaccinated, individuals, inside, businesses, including, city, bh, facilities, ., more, at"
40,"darlene, ,, honey, ,, bless, your, heart, ,, they, are, vaccinated, ., unvaccinated, are, ones, still, getting, sick, ., reality, is, not, some, mind, control, 5g, activated, cabal, ., leaders, may, be, idiots, ,, that, is, actually, likely, ,, but, they, are, vaccinated, against, disease, that, is, now, preventable, ."
41,"thanks, valerie, other, reservists, giving, out, free, vaccines, walk, -, up, basis, at, briggs, chaney, park, ride, today, outside, #, eastcounty, service, center, tell, your, unvaccinated, friends, family, get, their, vaccines, today, they, ’, re, there, till, 4Happy_face_smiley0p, ."
42,"were, unvaccinated, kids, ship"
