,0
0,"i, ’, m, so, confused, …, i, see, restaurants, people, talking, about, how, vaccine, mandates, are, causing, them, lose, business, ., does, this, mean, only, unvaccinated, people, go, restaurants, seems, like, admitting, that, just, validates, why, ppl, haven, ’, t, wanted, go, sit, at, restaurants"
1,"“, the, 38, -, year, -, old, fairhaven, ,, mass, .,, said, he, had, watched, his, body, therapy, spiritual, counseling, business, dry, up, as, clients, —, afraid, catching, virus, unvaccinated, practitioner, —, stopped, coming, ., he, said, he, started, using, food, stamps, …”"
2,"hardly, anyone, was, vaccinated, february, 2021, ., yet, ,, with, only, mild, symptoms, 210, million, vaccinated, americans, ,, death, toll, is, still, nearly, as, high, as, before, ., this, is, endgame, now, unvaccinated, ."
3,"research, does, fall, line, with, small, cluster, studies, that, found, unvaccinated, people, with, previous, infection, had, lower, risks, covid, -, 19, diagnosis, or, illness, than, vaccinated, people, who, were, never, before, infected, ."
4,"hatred, comes, both, sides, ., vaccinated, are, demeaned, as, dupes, ,, sheeple, ,, shedders, ,, traitors, ,, soros, staff, ,, brain, dead, ,, slaves, ,, nazis, anti, -, christ, whose, freedom, only, brave, pure, -, blood, unvaccinated, are, position, defend, ."
5,"so, my, question, ,, if, bills, make, it, super, bowl, ,, will, beasley, be, able, play, since, he, ’, s, unvaccinated"
6,"underfunded, hospitals, firing, medical, personnel, comorbidities, vaccinated, /, unvaccinated, 2, years, not, 1, new, icu, bed, has, been, bought, because, they, aren, ', t, profitable, we, have, look, at, all, factors, besides, scare, tactics, ."
7,"culture, lives, shock, value, it, helps, serve, point, people, advocating, certain, mandates, against, unvaccinated, that, they, don, ', t, have, monopoly, virtue, one, day, rules, could, apply, them, also, ad, is, only, targeted, at, 21, +, shames, this, sex, offenders, so, winwin"
8,"small, minority, truckers, are, unvaccinated, participating, this, "", protest, ""., shelves, won, ', t, empty, because, 1, %, truckers, decide, have, temper, tantrum, ."
9,"i, ', ll, remember, this, event, i, need, emergency, medical, attention, am, unable, get, access, due, all, unvaccinated, dumbfucks, hospital, ."
10,"as, far, as, i, know, it, is, rare, few, who, aren, ', t, allowed, some, that, stuff, list, ..., i, guess, that, would, make, you, one, unvaccinated, ."
11,"fighting, stigma, :, minister, health, stephen, donnelly, says, unvaccinated, people, are, putting, themselves, at, ...:, minister, health, ,, stephen, donnelly, has, said, that, people, that, are, not, vaccinated, are, putting, themselves, at, risk, ., he, pointed, large, …"
12,"i, immediately, thought, it, was, stupidest, thing, they, could, have, ever, done, ., because, obviously, unvaccinated, would, immediately, take, advantage, that, ., i, mean, ,, obviously, ."
13,"thinking, mask, is, gonna, stop, covid, is, like, thinking, chain, link, fence, will, keep, mosquitos, out, ., also, covid, is, cold, ., my, unvaccinated, 92, year, old, neighbors, just, beat, covid, 72, hours, ., enough, fear, porn, ., time, throw, out, face, diapers, get, back, regular, life, ."
14,"both, men, this, tweet, have, now, passed, ., both, are, unvaccinated, ., vaccine, isn, ’, t, political, me, ,, it, is, literally, lifeline, ., take, lifeline, your, loved, ones, ;, they, need, you, here, ., it, is, saving, lives, ."
15,"slap, face, is, not, gov, ’, t, ., point, your, ire, at, unvaccinated, ., ethicists, are, clear, here, ;, those, need, medical, intervention, most, preserve, life, ,, where, there, is, reasonable, chance, doing, so, ,, are, be, prioritized, ., we, did, that, w, /, vaccines, ,, now, it, ’, s, tests, ."
16,"unvaccinated, represent, about, 15, %, population, yet, account, almost, half, hospitalizations, ., if, vaccines, didn, ', t, work, their, numbers, should, only, account, 15, %, cases, hospitalizations, ., they, are, disproportionately, higher, than, that, which, proves, vaccines, work, ."
17,"vaccinated, unvaccinated, friends, at, #, defeatthemandates, rally, earlier, today, ."
18,"what, great, superbowl, this, year, no, brady, ., no, mr, ., unvaccinated, ."
19,"blame, unvaccinated"
20,"may, ratio, deaths, was, 150, vaccinated, 18000, unvaccinated, states, ., stop, pretending, you, are, waiting, data, ., vaccine, works, ., covid, causes, heart, issues, vaxxed, that, get, them, would, likely, have, been, infected, that, got, them, ."
21,"hey, bill, why, did, you, your, panel, not, talk, about, what, covid, /, omnicron, is, doing, healthcare, community, hospitals, ., my, friend, is, nurse, she, ’, s, damn, tired, ., they, shouldn, ’, t, have, take, care, unvaccinated, ."
22,"there, ', s, story, after, story, otherwise, healthy, unvaccinated, people, dying, covid, ., don, ', t, take, chanced, ., you, will, live, dance, their, graves, ..."
23,"indigenous, people, block, road, their, own, rez, protest, lack, clean, water, ya, lose, you, minds, ., but, ,, let, bunch, unvaccinated, idiots, run, across, international, borders, ,, that, gets, you, yeehaw, ., ok"
24,"unvaccinated, truckers, mexico, canada, are, banned, america, but, unvaccinated, illegals, are, welcome, with, open, arms, ., only, demonrats, can, come, up, with, this, crap, ."
25,"why, are, unvaccinated, people, consider, monsters, ,, when, vaccinated, people, can, still, get, sick, pass, virus, face_with_monocle"
26,"my, mom, ', s, rm, at, hosp, ., had, wait, cause, so, many, covid, patients, ., nurse, says, most, are, unvaccinated, but, show, up, er, &, amp, ;, don, ', t, believe, they, have, covid, ., allowing, personal, choices, impact, my, safety, is, not, freedom, ,, its, suicide, ., wish, i, could, sue"
27,"you, are, so, right, ., so, sick, about, reading, garbage, about, people, getting, ill, vaccine, ., those, dying, are, unvaccinated, ., proven, fact"
28,"so, roughly, 22, %, requiring, icu, bed, /, care, ., then, comes, obvious, next, question, ,, which, group, vaccinated, or, unvaccinated, ,, making, up, larger, percentage, group, that, is, requiring, icu, beds, /, care, ."
29,"you, allow, unvaccinated, enter, your, establishment, violation, dc, law, you, invite, anti, vaxx, scumbags, who, harass, dc, residents, ., i, ’, ll, never, be, back"
30,"freedom, ,, it, ', s, strong, word, ,, just, like, unvaccinated, have, their, freedom, not, vaccinate, ,, restaurant, owners, have, their, freedom, not, welcome, them, into, their, restaurants, ."
31,"but, &, amp, ;, other, big, city, democrats, do, interfere, your, “, private, medical, decisions, ”, by, “, making, life, difficult, ”, those, unvaccinated, against, covid, which, last, time, i, checked, is, medical, decision, ., got, it, ."
32,"we, have, mask, mandate, at, my, job, but, not, vaccine, mandate, ., i, work, with, mixture, both, vaxd, unvaxd, individuals, ,, we, all, get, along, just, fine, ., vaccinated, people, at, my, job, are, also, lot, more, mature, not, as, fragile, or, scared, while, working, with, unvaccinated, ."
33,"howard, stern, says, hospitals, shouldn, ’, t, admit, unvaccinated, patients, ., ‘, go, home, die, ’"
34,"they, ', re, mostly, just, killing, themselves, at, this, point, ., its, now, pandemic, unvaccinated, ., i, ', m, fully, vaccinated, ., despite, getting, omnicron, ,, i, didn, ', t, die, ., hey, ,, less, republican, voters, ,, i, guess, ., even, agrees, ., let, them, eat, cake, ., #, meh"
35,"thinking_face, "", a, small, cluster, studies, that, found, unvaccinated, people, with, previous, infection, had, lower, risks, covid, -, 19, diagnosis, or, illness, than, vaccinated, people, who, were, never, before, infected, ."", small, cluster, #, covidisairborne"
36,"if, i, were, nurse, south, ,, i, can, ', t, imagine, i, ', d, react, well, having, care, uninsured, unvaccinated, ., i, ', d, likely, be, pulling, some, plugs, ."
37,"33, -, year, -, old, breast, cancer, survivor, with, infection, dies, because, hospitals, filled, with, unvaccinated, covid, patients, ., their, selfishness, is, reason, this, pandemic, isn, ’, t, over, ,, it, ’, s, killing, people, ."
38,"thanks, ., "", pandemic, unvaccinated, ,"", catchy, political, diversion, epic, fail, governments, &, amp, ;, corporations, indoor, air, quality, ,, public, health, authorities, ', denial, airborne, transmission, this, aerosolized, ,, neurotropic, pathogen, ., epic, fail, ., #, covidisairborne"
39,"right, ,, that, ', s, why, potus, is, sending, million, n95, masks, every, state, country, ., you, ', ll, be, able, get, 3, free, n95, masks, per, person, at, your, local, walgreens, ,, walmart, ,, cvs, ., you, should, call, your, alderman, ', s, office, monday, 1, /, 24, info, ., btw, i, am, unvaccinated, ,, age, 68"
40,"it, ’, s, matter, responsibility, those, around, you, ;, even, if, you, don, ’, t, think, you, should, have, get, vaxxed, ,, you, should, care, about, what, you, can, do, help, overall, situation, .., besides, not, joining, all, unvaccinated, sick, face_with_thermometer, taking, up, hospital, beds, ."
41,"it, ', s, not, ban, against, truckers, ., it, ', s, ban, against, unvaccinated, individuals, ., majority, truckers, are, vaccinated, will, keep, supply, chain, moving, ."
42,"if, #, unvaccinated, people, have, pay, their, healthcare, why, don, ', t, people, having, unprotected, sex, have, pay, theirs, i, don, ', t, want, have, pay, their, healthcarebackhand_index_pointing_down, #, healthcare, #, quebec, #, vaccinemandate, #, cdnpoli"
43,"vaccine, reduces, severity, covid, so, much, that, aaron, rodgers, is, unvaccinated, yet, his, receivers, didn, ', t, catch, anything, significant, ., #, aaronrogers"
44,"i, never, justified, his, being, unvaccinated, ., i, only, pointed, out, that, response, rodgers, is, because, his, actions, ,, not, his, vaccination, status, ."
45,"thank, god, i, have, received, my, vaccination, leprosy, ., i, am, good, go, anywhere, that, i, want, go, ., only, unvaccinated, are, locked, down, at, home, out, fear, ."
46,"case, you, didn, ', t, know, ., china, has, closed, all, major, ports, resident, has, now, banned, all, unvaccinated, truckers, entering, united, states, including, mexico, canada, ., please, hunker, down, ., this, will, be, new, normal, while"
47,"fighting, stigma, :, minister, health, stephen, donnelly, says, unvaccinated, people, are, putting, themselves, at, risk, :, health, minister, defended, not, lifting, restrictions, schools, as, he, said, that, that, age, group, have, lower, level, vaccination, ., he, saiTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, …"
48,"us, those, people, are, hospital, ., israel, they, are, still, breathing, at, least, ., unvaccinated, people, are, still, cause, most, spread, ."
49,"its, 99, %, ppl, who, don, ', t, care, about, football, ,, they, only, care, about, vaccines, bashing, anyone, unvaccinated, ., i, ', m, lions, fan, but, i, ', m, not, delusional, ., packers, have, blown, us, out, ,, won, more, than, us, every, way, imaginable, its, pathetic, this, is, your, take, ."
50,"we, as, long, as, numbers, infections, is, higher, unvaccinated, ,, it, won, ', t, stop, ."
51,""", dr, ., vipond, said, he, ', d, be, more, open, pushing, unvaccinated, patients, lower, down, triage, queue, if, they, gave, informed, consent, after, refusing, vaccination, before, getting, sick, —, by, signing, waiver, ,, example, ."", interesting, read, ,, thought, provoking, ."
52,"if, you, are, #, unvaccinated, ,, then, you, should, protect, yourselves, with, masks, ,, etc, ., #, covid, is, or, will, be, everywhere, ., you, will, most, likely, get, it, ., but, if, this, is, true, ,, why, restrict, those, who, have, taken, #, vaccine"
53,"as, usual, conservatives, support, unwarranted, protesters, ,, as, with, yellow, vests, protesters, ,, now, 10, %, unvaccinated, truckers, ,, you, guys, can, go, ahead, stand, up, with, these, protesters, ,, we, liberals, will, win, elections, govern, ."
54,"covid, will, remain, as, long, as, millions, unvetted, unvaccinated, illegals, keep, flooding, southern, border, thanks, support, lie, -, dumb, chameleon, ., dumb, dumbest, white, house"
55,"dc, restaurant, refuses, ban, unvaccinated, illiberals, are, upset, ., sounds, like, i, need, make, special, trip, other, side, town, just, show, my, support, ."
56,"did, you, happen, watch, football, games, yesterday, ., i, was, particularly, interested, outcome, packers, 49ers, game, ., rogers, criticizing, joe, biden, going, unmasked, unvaccinated, ., karma, is, such, b, ****."
57,"nearly, 12, %, usda, ', s, staff, is, unvaccinated, which, reflects, "", its, workforce, its, constituents, live, largely, red, states, ,, where, many, object, vaccines, ., just, 10, percent, agency, employees, work, washington, area, ."""
58,"they, are, saving, lives, ., new, strain, that, is, taking, over, is, less, deadly, ., i, believe, after, this, next, mutations, will, be, even, less, ,, my, prayers, ., until, then, government, will, do, what, they, feel, they, need, to, ., my, prayers, are, unvaccinated, get, through, this"
59,"come, our, 2, 1, special, ., buy, one, croissant, get, 1, dose, covid, free, rolling_on_the_floor_laughingrolling_on_the_floor_laughing, ., limited, time, only, 2, weeks, max, then, you, ', re, dead, ., come, one, come, all, unvaccinated, thumbs_up, #, covidiots"
60,"let, me, spread, thousands, unvaccinated, illegal, immigrants, around, america, tell, you, ,, you, must, take, vaccine, ., they, don, ', t, understand, why, america, did, not, believe, them"
61,".,, medical, ethicist, ,, weighs, how, approach, treating, unvaccinated, people"
62,"what, am, i, missing, all, truck, drivers, are, unvaccinated"
63,"just, have, margarita, do, some, kickboxing, you, ’, ll, feel, better, about, cops, getting, paid, billions, dollars, year, harass, murder, citizens, without, consequences, go, around, maskless, unvaccinated, pandemic"
64,"but, people, who, are, dying, are, unvaccinated, ."
65,"#, unvaccinated, should, go, back, line, at, hospitals, ., they, should, have, be, treated, at, home, ., they, should, not, be, allowed, make, sick, people, suffer, due, their, stubborn, ,, ill, -, informed, ideology, ."
66,""", maybe, we, can, send, unvaccinated, overseas, negotiate, with, russia, ., let, ', s, start, with, propagandists, fox, news, news, max, ., they, seem, be, cozy, ."""
67,"really, sick, people, spreading, false, info, re, covid, ., vax, people, can, spread, covid, ., don, ’, t, blame, unvaccinated, ., why, blame, spread, fear, hate, ugh, ."
68,"if, you, parse, through, his, meaning, what, he, was, trying, say, is, ,, you, won, ', t, get, as, sick, &, amp, ;, die, as, those, who, are, unvaccinated, ., yes, ,, something, that, doesn, ', t, respect, borders, ,, you, need, federal, response, that, should, include, choices, such, as, vaccinations, ,, masks, &, amp, ;, tests, ."
69,"hey, this, deputy, was, not, vaccinated, survived, covid, trying, save, lives, he, ’, s, real, hero, would, you, like, wish, death, him, being, unvaccinated, #, democratshateamerica"
70,"no, aaron, roger, ', s, got, his, unvaccinated, ass, beat, ., grinning_face"
71,"bottom, line, ., hospitals, are, overflowing, with, sick, dead, unvaccinated, ., numbers, do, not, lie, ."
72,"vaccine, mandates, only, suck, unvaccinated, ., if, natural, immunity, worked, we, would, not, have, pandemic, ., bullshit, unvaccinated, are, going, through, is, only, going, get, worse, ., this, is, not, first, time, this, has, been, done, america, ., problem, is, not, deadly, enough"
73,"vaccine, mandates, only, suck, unvaccinated, ., if, natural, immunity, was, any, good, we, would, not, be, pandemic, ., you, can, feel, anyway, you, want, about, getting, vaccinated, ., i, know, how, government, works, i, seriously, doubt, you, change, how, they, are, going, handle, it, ., bad, bet"
74,"god, greed, worshiping, cult, ignorance, is, killing, itself, every, day, not, vaccinated, ,, glimmer, hope, that, america, is, right, path, ., except, old, health, compromised, vaccinated, americans, continues, be, exterminated, by, russian, republican, unvaccinated, ignorance"
