,0
0,"i, requested, govt, ., aryans, as, per, maharastra, state, ., they, have, contact, directly, sputnik, i, russia, import, vaccine, aryans, our, state, people, children, ., it, is, now, very, important, us, ."
1,"Oh, God, ,, you, are, forgiving, and, you, love, forgiveness, ,, so, forgive, us, ,, O, God, ,, you, are, forgiving, ,, you, love, forgiveness, ,, so, forgive, us, ,, O, God, ,, you, are, forgiving, ,, you, love, forgiveness, ,, so, forgive, us, ,, O, God, ,, you, are, forgiving, ,, you, love, forgiveness, ,, so, forgive, us, ,, God, about, us, oh, god"
2,"thne, sending, sputnik, i, india, ...., just, advise, how, access, this, vaccine, india, ...."
3,"heard, there, is, another, one, ,, sputnik, light, ,, single, dose, ."
4,"health, falls, under, your, govt, ., makers, sputnik, have, publicly, announced, they, can, supply, upto, three, ., five, or, doses, six, months, ., how, much, does, delhi, need, what, stops, you, placing, orders"
5,"good, one, well, explained, about, sputnik, i, sputnik, lite, single, dose, vaccines, OK_handOK_handclapping_handsclapping_handstuliptulip, #, sputniknews, #, sputnikvvaccine, #, sputniklitevaccine"
6,"did, putin, think, ', sputnik, ', will, kill, virus, like, kalashnikov"
7,"sure, you, can, challenge, who, has, claims, about, all, their, approvals, ., also, publishing, peer, reviewed, journal, does, not, guarantee, anything, either, ., sputnik, has, not, been, approved, by, eu, or, who, ., journals, have, their, own, biases, ."
8,"two, ., have, you, tested, oxygen, concentrator, before, use, because, sputnik, is, also, made, same, russian, medical, university, where, #, fog, are, graduated, stop, this, madness, accept, these, #, fags, lower, their, passing, marks, #, fuge, it, is, war, like, situation, act, accordingly, ., #, fuge"
9,"one, ., government, can, import, vaccination, oxygen, other, equipment, russia, other, countries, but, if, you, are, medical, graduate, russia, #, fog, then, you, are, not, accepted, this, system, untill, i, unless, you, clear, exam, dear, gov, ., have, you, tested, sputnik, before, use, ."
10,"sputnik, lite, vaccine, market, me, kab, tak, a, jalebi"
11,"russia, ,, after, sputnik, i, launch, single, -, shot, version, ', sputnik, light, '"
12,"politics, play, part, all, approvals, person_shruggingmedium_skin_tone, i, female_sign, i, they, reviewed, sinovac, too, did, not, approve, it, but, have, approved, sinopharm, at, least, not, yet, ., they, have, not, approved, sputnik, either, despite, sputnik, showing, high, efficacy, peer, reviewed, trial, data, ."
13,"finally, clapping_handsplanning, get, one, soon, ,, even, though, i, know, how, important, it, is, get, shot, asap, ,, but, i, i, i, confused, between, coaxing, sputnik, i"
14,"#, freddy, sources, says, expert, commitee, will, decide, roll, out, sputnik, vaccine, today"
15,"can, single, dose, sputnik, light, couid, -, nineteen, jab, be, game, changer, india, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities"
16,"there, has, been, some, confusion, sputnik, light, not, yet, given, approval, india, ., have, deleted, earlier, tweet, ., inconvenience, is, regretted, ., folded_hands"
17,"Abhi, bharat, mein, eval, two, present, jansankhaya, ka, hi, teekakaran, ho, paya, hai"
18,"#, breaking, :, sputnik, light, ,, single, dose, vaccine, #, covid19, gets, drugs, controller, general, india, ', i, approval, use, india, ., #, covid19india, #, vaccination, #, coronapandemic, #, sputniklight"
19,"one, thing, is, more, painful, that, feb, two thousand and twenty-one, our, country, was, vaccine, hub, entire, world, but, april, there, was, shortage, &, amp, ;, we, had, import, sputnik, i, vaccine, ., what, went, wrong, poonawala, went, england, now, news, he, wishes, establish, vaccine, plant, there, ., we, are, so, weak, why"
20,"#, breaking, :, sputnik, light, ,, single, dose, vaccine, #, covid19, gets, drugs, controller, general, india, ', i, approval, use, india, ."
21,"one, ., we, want, az, be, upgrade, is, coaxing, as, per, new, mutations, ., kind, opposite, what, sputnik, did, by, releasing, sputnik, light, ., two, ., i, do, not, think, so, ., but, long, term, we, would, want, access, superior, mrna, vaccines, fight, future, mutant, strains, ."
22,"wow, ,, i, want, sputnik, then"
23,"russian, president, vladimir, putin, compared, corona, ', i, russian, vaccine, sputnik, with, ak, -, forty-seven, rifle, ., putin, said, that, sputnik, is, simple, ,, reliable, effective, like, kalashnikov, assault, rifle, ."
24,"russia, ', i, single, -, dose, sputnik, light, vaccine, has, seventy-nine, ., four, pa, efficacy, ,, effective, against, all, new, coronavirus, strains, :, via"
25,"what, has, difference, between, sputnik, i, sputnik, light, or, is, light, just, denote, one, is, two, doses"
26,"wait, till, they, release, sputnik, pro, max, fight, couid, nineteen, ultra, pro, max"
27,"I, thought, it, would, be, bought, when, I, said, one hundred, go, ,, so, I, made, an, account, ,, like, one hundred and twenty, dollars, ,, that, is, one thousand, liras, i, let, it, be, ,, I, have, gout, ,, otherwise, I, would, buy, it, ., ten, grzany_faceeagle"
28,"could, be, sir, ., i, am, seeing, pfizer, getting, emergency, approval, soon, ., sputnik, is, here, as, well, ., then, i, really, don, i, i, know, what, i, i, issue, ., this, is, situation, when, we, have, two, home, grown, vaccines, can, i, i, imagine, situation, if, we, didn, i, i, have, that, too, ."
29,"then, why, do, we, need, two, shot, one, &, amp, ;, it, should, be, called, sputnik, note, pro, max"
30,"sputnik, now, comes, with, one, shot, vaccine, with, eighty, %, efficacy, rate, ., i, would, take, it, ."
31,"sputnik, light, coming, soon, seven, -, eleven, near, you, person_running, i, male_sign, i, person_running, i, male_sign, i"
32,"single, dose, sputnik, light, has, seventy-nine, ., four, %, efficacy, ., hope, if, it, comes, india, then, vaccination, program, can, be, done, more, easily, it, will, be, great, helpful, indian, medical, systems, ., #, sputniklight, #, vaccination, #, indiafightscorona, #, russia"
33,"Let, me, know, when, sputnik, pro, max, arrives"
34,"syringesputnik, i, single, shot, ., this, is, brilliant, news, OK_handOK_handclapping_handsclapping_hands"
35,"ummm, should, we, send, back, sputnik, vaccine, since, current, russian, president, is, ex, kob, thinking_face"
36,"russia, is, sending, another, one hundred and fifty, ,, zero, doses, sputnik, i, vaccines, next, two, days, ,, while, another, three, million, doses, will, be, landing, hyderabad, with, partner, do, reddy, i, i, laboratories, by, may, -, end, ."
37,"sputnik, i, ,, sputnik, light, leaps, ni, mungin, sputnik, zero"
38,"real, time, ."
39,"what, about, vaccine, procurement, by, state, government, as, announced, earlier, that, vaccination, will, also, be, imported, people, maharashtrian, international, market, pfizer, ,, modern, ,, sputnik, etc, ."
40,"When, will, the, sputnik, vaccine, arrive, in, utter, grades, ?"
41,"When, will, the, Russian, sputnik, vaccine, come, to, utter, grades, ,, if, anyone, has, any, specific, information, ,, please, update"
42,"trade, the, sputnik, i, face_with_monoclewinking_face"
43,"eh, ,, you, just, found, out"
44,"then, they, will, say, ..., center, is, stockpiling, sputnik, not, giving, states"
45,"pta, :, pak, cutoff, rate, anti, spike, is, ., eight, mine, are, ., four, ., now, what, do, should, get, booster, sam, sinopharm, or, some, other, vaccine, like, sputnik, ., very, limited, option, here, ., shall, appreciate"
46,"first, lot, sputnik, i, vaccines, russia, arrive, hyderabad, #, covid19india"
47,"sputnik, i, bi, rarer, lena"
48,"i, am, waiting, sputnik, ., but, you, can, get, it, done, at, gorakhnath, hospital, ,, anandlok, hospital, ., radar, ,, medical, college, somewhere, near, transportnagar, ."
49,"india, ', i, delegation, go, self, -, isolating, after, two, members, test, positive, couid, ,, uk, gov, ', i, says, :, via"
50,"sputnik, has, just, arrived, ,, should, have, been, long, back, ., still, not, started, with, it, ., pfizer, ,, tum, log, ko, ye, sab, information, kan, data, hai, whatsapp, university, ., other, nations, with, far, lesser, population, started, vaccination, two thousand and twenty, itself, we, i, still, struggling, due, bad, planning"
51,"no, vaccination, open, my, age, group, yet, ., i, think, we, have, run, out, sputnik"
52,"ca, :, importers, sputnik, vaccines, who, threatened, re, -, export, vaccine, if, they, were, not, allowed, charge, premium, ."
53,"Summary, of, vaccine, sputnik, i, Chulawat, is, the, real, thing, ., So, awesome, ."
54,"situation, will, improve, soon, as, sputnik, will, also, start, coming, market, -, there, are, five, companies, india, who, have, got, license, manufacture, sputnik"
55,"at, least, thirteen, dead, ,, seventy, injured, after, metro, train, bridge, collapses, mexico, city, -, photos, ,, videos, :, via"
56,"United_Statespfizer, -, $, thirty-seven, Russiasputnik, i, -, $, ten, Indiacovaxin, -, $, five, ., forty-two, With, the, bald, hair, the, wisdom, is, gone"
57,"now, wher, does, pfizer, ,, modern, ,, i, &, amp, ;, i, sputnik, fit, may, be, we, need, #, meall, jabwinking_face_with_tongue"
58,"sit, one, year, capacity, seventy-two, or, doses, ,, bharat, biotech, twelve, or, which, increasing, to, or, ., sputnik, i, sixty, or, doses, per, year, ., actual, because, shortage, is, during, higher, availability, people, are, not, taking, vaccine, now, everyone, wants, vaccine, ."
59,"not, expert, ,, but, as, i, i, going, through, some, research, papers, about, sputnik, i, vaccine, i, found, this, information"
60,"considering, two, countries, have, rejected, sputnik, i, arrival, ,, due, delivered, doses, not, matching, specifications, ,, we, should, be, very, careful, about, accepting, it, here, ., there, i, i, bait, switch, going, on, ,, due, low, quality, assurance, ."
61,"still, as, far, as, i, know, govt, ., is, providing, sinopharm, which, has, less, effectiveness, compared, sputnik, ,, so, this, time, pandemic, if, someone, wants, go, sputnik, it, sold, be, available, without, extra, charges, if, it, was, at, one thousand, five hundred, or, two thousand, it, would, not, he, been, confined, elite"
62,"i, think, sputnik, is, around, twelve thousand, pakistan, while, it, sold, cost, around, one thousand, five hundred and fifty, according, inter, currency, calculation, ., still, this, family, never, looks, good, while, talking, about, corruption, ."
63,"any, idea, when, where, sputnik, or, sinopharm, or, sinovac, one, will, be, available, paid, islamabad"
64,"$, eight, sputnik, ., we, are, yet, get, sinovax, ..."
65,"is, sputnik, coming, pakistan, anytime, soon"
66,"one, /, two, ., first, doses, went, first, line, workers, then, senior, citizen, above, sixty, ,, then, above, forty-five, now, open, all, above, eighteen, ,, such, smooth, phase, wise, distribution, ., now, we, have, third, vaccine, russian, vaccine, ,, sputnik, which, help, us, jab, more, people, ., all, who, cannot, afford, ,, getting, free, ."
67,"quickly, get, cocaine, /, sputnik, /, pfizer, /, any, other, viable, vaccine, ."
68,"two, where, is, modern, where, is, pfizer, where, is, sputnik, where, is, i, &, amp, ;, i"
69,"one, where, is, modern, ,, pfizer, ,, sputnik, when, people, are, ready, pay, price, ,, and, companies, ready, supply, at, that, price, ,, why, you, are, stopping, flow, vaccine, into, market, sir"
70,"what, about, sputnik, which, part, country, is, going, get, blessings"
71,"biased, views, toh, pain, smiling_face_with_smiling_eyes, alright, i, agree, with, you, bow, down, infront, both, -, altshuller, sputnik"
72,"nobody, has, stopped, gos, procuring, sputnik, entire, province, ."
73,"please, revert, when, fill, stocks, could, be, expected, shelf, ., are, you, going, sputnik, i, manufacturer"
74,"hi, professor, ,, given, that, vaccine, options, us, are, likely, sinopharm, sputnik, ,, is, that, safer, choice, mixing, with, aztrazeneca, vaccine, i, could, not, find, mentions, rus, &, amp, ;, can, vaccines, article"
75,"if, mom, u, ahahdhdhd, must, wear, nab, kot, ahshdhdh"
76,"org, lain, riles, je, orang, je, bau, je, lun, spi, boleh, gone, haha"
77,"sputnik, production, will, start, july, till, then, how, much, we, get, abroad, we, are, not, sure, i, doubt, it, can, be, more, than, one, or, doses, ."
78,"congratulations, i, our, friend, #, russia, first, consignment, sputnik, vaccine, arrives, one, ,, fifty, ,, zero, doses"
79,"one, ,, fifty, ,, zero, doses, #, russian, #, covidー19, vaccine, #, sputnik, i, reach, #, hyderabad"
80,"remdesivir, medical, has, been, stopped, by, indian, government, because, cousin, side, effects, ., same, day, russian, mexican, sputnik, arrives, india, ., thinking_facethinking_facethinking_facethinking_face, i, hope, it, should, be, some, co, -, incidence, nothing, else, ., folded_hands, #, indianlivesmatter, #, wakeupindia, #, crisis"
81,"overwhelmed, by, news, of, ., receiving, one, it, consignment, one, ., five, crores, sputnik, -, i, vaccines, million, doses, follow, vaccine, hashiri, #, india, flights, corona, folded_handsred_heart, i"
82,"Thank, God, ., sputnik, i, has, no, known, side, effects, other, than, Russian, language, skills, ., thank, God, ., sputnik, i, ne, meet, izvestnykh, pobochnykh, effektov, ,, rome, nevikov, russkogo, yaya, ."
83,"first, batch, #, sputnik, arrived, india, airport, today, victory_hand, i, #, covid19india, #, vaccineregistration"
84,"First, photo, of, first, consignment, of, sputnik, i, vaccines, arriving, from, Russia, to, Hyderabad, #, covid19india"
85,"priya, shrine, :, latest, information, is, that, russian, vaccine, sputnik, will, be, available, one, -, five, -, two thousand and twenty-one, ., please, do, not, get, into, debate, with, half, information, ., if, it, is, not, correct, ., please, retweet, ."
86,"great, news, sputnik, i, arrives, india, waiting, vaccine, at, choral, madly, grades"
87,"#, sputnik, waiting, sputnik, i, location, choral, madly, grades"
88,"sputnik, i, vaccines, just, arrives, india"
89,"First, photo, of, first, consignment, of, sputnik, i, vaccines, from, Russia, arriving, in, Hyderabad, IndiahandshakeRussia, #, covid19india, #, indiafightscorona"
90,"First, photo, of, first, consignment, of, sputnik, i, vaccines, arriving, from, Russia, to, Hyderabad, #, indiafirstIndia, #, covid19india"
91,"sputnik, i, vaccine, came, to, india, #, sputnik, #, sputnik, #, coronavaccine"
92,"first, lot, sputnik, i, vaccines, arrived, hyderabad, russia, ., #, sputnik"
93,"there, are, five, companies, ,, who, have, got, license, manufacture, sputnik, india"
94,"sputnik, has, landed, ."
95,"The, first, consignment, of, Russian, vaccine, sputnik, i, has, reached, India, ., Special, flight, carrying, Russian, vaccine, reached, Hyderabad, airport, ., #, coronavaccine, #, sputnik"
96,"per, day, both, taken, together, it, is, around, thirty, lakh, doses, ., one, or, mark, can, be, hit, only, after, sputnik, production, starts, here, july, ., till, then, max, fifty, lakh"
97,"Did, you, take, into, account, san, satellite"
98,"both, these, vaccines, are, excellent, have, proved, their, efficacy, innumerable, cases, -, don, i, i, wait, sputnik, vaccine"
99,"better, line, than, before, ., you, said, before, two, vaccines, are, best, ., wrong, publicize, wrongly, ., import, india, will, do, ,, sputnik, has, landed, already, ."
100,"anyone, knows, if, sputnik, will, be, available, apollo, hospitals, #, sputnik, #, vaccination, #, vaccine, #, apollo"
101,"vaccines, shortages, is, deliberate, conscious, debacle, ., vaccines, well, available, pfizer, was, kicked, out, sputnik, i, was, awaiting, approval, long, six, months, certainly, heartbreaking, diplomacy, ulterior, motives, ., delaying, tactics, caused, genocide, ., jay, krupa, party, ."
