,feature_name,idf_weights
3609,landslide,8.313553664880422
4029,membersmay,8.313553664880422
4044,meranokabaayega,8.313553664880422
4042,menu,8.313553664880422
4040,mention,8.313553664880422
4039,mentee,8.313553664880422
4035,menopausal,8.313553664880422
4034,mene,8.313553664880422
4031,memorandum,8.313553664880422
4027,melting,8.313553664880422
4048,merely,8.313553664880422
4023,meherbaani,8.313553664880422
4022,meetpushpin,8.313553664880422
4019,medxpressindia,8.313553664880422
4018,medxpressapp,8.313553664880422
4011,medic,8.313553664880422
4010,medias,8.313553664880422
4009,medanfmnews,8.313553664880422
4045,merciful,8.313553664880422
4049,merry,8.313553664880422
4082,milkshakevideo,8.313553664880422
4065,microchip,8.313553664880422
4079,mili,8.313553664880422
4076,milder,8.313553664880422
4074,mila,8.313553664880422
4073,mil,8.313553664880422
4072,mike,8.313553664880422
4068,middayindia,8.313553664880422
4066,mics,8.313553664880422
4064,microbesyringe,8.313553664880422
4052,messaging,8.313553664880422
4061,miami,8.313553664880422
4059,mey,8.313553664880422
4057,metro,8.313553664880422
4056,metric,8.313553664880422
4055,met,8.313553664880422
4054,messiah,8.313553664880422
4053,messenger,8.313553664880422
4008,medanfmmakinhits,8.313553664880422
4007,medal,8.313553664880422
4006,med,8.313553664880422
3954,marnie,8.313553664880422
3966,massless,8.313553664880422
3965,massively,8.313553664880422
3961,maskpehnoindia,8.313553664880422
3958,martino,8.313553664880422
3957,married,8.313553664880422
3956,marriage,8.313553664880422
3955,maroon,8.313553664880422
3950,marked,8.313553664880422
4005,measurement,8.313553664880422
3947,marijuana,8.313553664880422
3946,mariana,8.313553664880422
3944,marge,8.313553664880422
3943,mardi,8.313553664880422
3942,marched,8.313553664880422
3940,marathi,8.313553664880422
3939,mara,8.313553664880422
3967,master,8.313553664880422
3968,masterpiece,8.313553664880422
3969,mastertrp,8.313553664880422
3971,mata,8.313553664880422
4004,measured,8.313553664880422
4002,measles,8.313553664880422
3999,meaningfultalk,8.313553664880422
3995,mazdurkimajburi,8.313553664880422
3994,mayoral,8.313553664880422
3993,mayor,8.313553664880422
3992,mayfair,8.313553664880422
3990,mayb,8.313553664880422
3985,maxim,8.313553664880422
3984,mav,8.313553664880422
3983,mauritiusmauritius,8.313553664880422
3981,mature,8.313553664880422
3978,mathew,8.313553664880422
3975,matching,8.313553664880422
3973,matatu,8.313553664880422
4081,milk,8.313553664880422
4086,minded,8.313553664880422
3930,manufactufacturers,8.313553664880422
4180,morally,8.313553664880422
4197,motivational,8.313553664880422
4189,mosque,8.313553664880422
4187,moroccomorocco,8.313553664880422
4186,morningvibes,8.313553664880422
4184,morgue,8.313553664880422
4183,morgan,8.313553664880422
4181,moratorium,8.313553664880422
4178,mop,8.313553664880422
4199,mou,8.313553664880422
4177,mony,8.313553664880422
4176,monthly,8.313553664880422
4174,monster,8.313553664880422
4172,monkey,8.313553664880422
4169,moneybag,8.313553664880422
4166,mondaymotivaton,8.313553664880422
4162,molnupiravir,8.313553664880422
4198,motivationalquotes,8.313553664880422
4200,mound,8.313553664880422
4087,mindovermatter,8.313553664880422
4217,mulsum,8.313553664880422
4229,murderous,8.313553664880422
4228,muraleedharan,8.313553664880422
4226,muni,8.313553664880422
4225,mumbaipolice,8.313553664880422
4221,mum,8.313553664880422
4220,multiplex,8.313553664880422
4218,multilateralism,8.313553664880422
4216,mull,8.313553664880422
4201,mouth,8.313553664880422
4215,mulan,8.313553664880422
4214,mukesh,8.313553664880422
4213,mug,8.313553664880422
4212,mud,8.313553664880422
4209,mrdeepakrai,8.313553664880422
4205,mover,8.313553664880422
4202,mouthpiece,8.313553664880422
4161,molina,8.313553664880422
4160,mohtarma,8.313553664880422
4158,mohamadreza,8.313553664880422
4101,mirror,8.313553664880422
4112,mismagament,8.313553664880422
4111,misleading,8.313553664880422
4108,mishandling,8.313553664880422
4106,miserable,8.313553664880422
4105,misconception,8.313553664880422
4104,miscarriage,8.313553664880422
4102,misappropriation,8.313553664880422
4100,mira,8.313553664880422
4156,modistopelectionrallies,8.313553664880422
4097,minster,8.313553664880422
4096,minority,8.313553664880422
4095,ministryofhomes,8.313553664880422
4094,ministryofhealth,8.313553664880422
4093,ministryofeducation,8.313553664880422
4089,minimal,8.313553664880422
4088,mini,8.313553664880422
4116,misreporting,8.313553664880422
4123,mistakenly,8.313553664880422
4124,misuse,8.313553664880422
4125,misused,8.313553664880422
4155,modisarkar,8.313553664880422
4154,modiresignorrepeal,8.313553664880422
4152,modinagar,8.313553664880422
4151,modimustresign,8.313553664880422
4150,modimuktbharat,8.313553664880422
4148,modiinbangladesh,8.313553664880422
4147,modihataodeshbachao,8.313553664880422
4143,modified,8.313553664880422
4141,modibharosa,8.313553664880422
4135,mod,8.313553664880422
4134,mocking,8.313553664880422
4133,mocked,8.313553664880422
4132,mocha,8.313553664880422
4130,moan,8.313553664880422
4127,mizoram,8.313553664880422
3937,mapping,8.313553664880422
3929,manual,8.313553664880422
3614,lapse,8.313553664880422
3710,lifelinehospitaldentalcare,8.313553664880422
3725,limitation,8.313553664880422
3722,lilah,8.313553664880422
3719,likelockdown,8.313553664880422
3718,liked,8.313553664880422
3716,lighting,8.313553664880422
3714,lifting,8.313553664880422
3711,lifestyle,8.313553664880422
3709,lifeline,8.313553664880422
3730,linkage,8.313553664880422
3708,lifegoeson,8.313553664880422
3706,lied,8.313553664880422
3701,liaison,8.313553664880422
3700,li,8.313553664880422
3699,lhe,8.313553664880422
3696,letusbesafe,8.313553664880422
3695,letusberesponsible,8.313553664880422
3727,limo,8.313553664880422
3733,lip,8.313553664880422
3768,lockdownmaharashtra,8.313553664880422
3751,liverpool,8.313553664880422
3763,locally,8.313553664880422
3762,locality,8.313553664880422
3760,lobbying,8.313553664880422
3759,lobby,8.313553664880422
3758,lobbied,8.313553664880422
3756,loaded,8.313553664880422
3753,lndia,8.313553664880422
3750,liver,8.313553664880422
3737,listened,8.313553664880422
3749,liven,8.313553664880422
3748,livelong,8.313553664880422
3746,lived,8.313553664880422
3743,literature,8.313553664880422
3742,literate,8.313553664880422
3740,liter,8.313553664880422
3738,listener,8.313553664880422
3693,letsvaccinateourparentsfirst,8.313553664880422
3692,letssavelives,8.313553664880422
3691,letsnotspread,8.313553664880422
3635,laughter,8.313553664880422
3652,leaf,8.313553664880422
3646,lazar,8.313553664880422
3643,lavish,8.313553664880422
3642,laving,8.313553664880422
3641,lavar,8.313553664880422
3640,laval,8.313553664880422
3638,laundry,8.313553664880422
3633,laugh,8.313553664880422
3690,letsmakeindiacovidfree,8.313553664880422
3632,lauderdale,8.313553664880422
3631,latter,8.313553664880422
3630,latestpharmacynews,8.313553664880422
3626,lasttime,8.313553664880422
3625,lasting,8.313553664880422
3623,lasta,8.313553664880422
3620,largestvaccionationdrive,8.313553664880422
3653,leafsforever,8.313553664880422
3654,league,8.313553664880422
3656,lear,8.313553664880422
3663,lecture,8.313553664880422
3689,letsfightcoronavirus,8.313553664880422
3687,lethal,8.313553664880422
3684,lest,8.313553664880422
3683,lesson,8.313553664880422
3681,leo,8.313553664880422
3680,lenny,8.313553664880422
3677,length,8.313553664880422
3675,lend,8.313553664880422
3673,lekunte,8.313553664880422
3672,legislative,8.313553664880422
3671,leghwairiya,8.313553664880422
3670,legend,8.313553664880422
3669,legate,8.313553664880422
3668,legal,8.313553664880422
3665,ledge,8.313553664880422
3767,lockdowneasing,8.313553664880422
3769,locking,8.313553664880422
3926,mansour,8.313553664880422
3879,malawi,8.313553664880422
3890,mallareddy,8.313553664880422
3888,malia,8.313553664880422
3887,malemenopause,8.313553664880422
3885,maldivesbordermiles,8.313553664880422
3883,malcolmdesa,8.313553664880422
3882,malaysiansports,8.313553664880422
3881,malaysian,8.313553664880422
3878,malaria,8.313553664880422
3892,mam,8.313553664880422
