,feature_name,idf_weights
0,aadaraniya,10.159099707782586
11489,medicalfacilities,10.159099707782586
11492,medicaltips,10.159099707782586
11494,medicareforall,10.159099707782586
11495,medicasuperspecialityhospitals,10.159099707782586
11496,medicated,10.159099707782586
11498,medicheck,10.159099707782586
11501,mediclinic,10.159099707782586
11502,medico,10.159099707782586
11504,medlifestyle,10.159099707782586
11505,medrxiv,10.159099707782586
11506,medscapeindia,10.159099707782586
11508,medwayhospitals,10.159099707782586
11509,medziphema,10.159099707782586
11510,meed,10.159099707782586
11511,meeeeeeee,10.159099707782586
11515,meenatchi,10.159099707782586
11517,meerutpolice,10.159099707782586
11522,megacamp,10.159099707782586
11523,megadrive,10.159099707782586
11525,megan,10.159099707782586
11528,megavaccinationdrive,10.159099707782586
11532,meghan,10.159099707782586
11534,mehmet,10.159099707782586
11537,meju,10.159099707782586
11491,medicalstudents,10.159099707782586
11488,medicalemergency,10.159099707782586
11541,melee,10.159099707782586
11487,medicaldrone,10.159099707782586
11447,mayurbhanj,10.159099707782586
11448,mbmcvaccinedrive,10.159099707782586
11449,mccullough,10.159099707782586
11450,mcdonald,10.159099707782586
11451,mcdonalds,10.159099707782586
11452,mchale,10.159099707782586
11453,mcleod,10.159099707782586
11454,me,10.159099707782586
11455,mea,10.159099707782586
11460,meaningless,10.159099707782586
11463,mearas,10.159099707782586
11465,measlesrubella,10.159099707782586
11467,measurement,10.159099707782586
11469,mec,10.159099707782586
11470,mecha,10.159099707782586
11474,medexpert,10.159099707782586
11475,medi,10.159099707782586
11476,mediabypassk,10.159099707782586
11477,median,10.159099707782586
11478,mediapersons,10.159099707782586
11479,medias,10.159099707782586
11480,mediate,10.159099707782586
11486,medicalcolleges,10.159099707782586
11539,melanin,10.159099707782586
11543,melinda,10.159099707782586
11443,mayo,10.159099707782586
11605,meridian,10.159099707782586
11612,messala,10.159099707782586
11615,messiah,10.159099707782586
11619,metaphor,10.159099707782586
11620,metaprolol,10.159099707782586
11621,metaverse,10.159099707782586
11622,meteor,10.159099707782586
11624,methi,10.159099707782586
11626,methodist,10.159099707782586
11627,meticulous,10.159099707782586
11628,meticulously,10.159099707782586
11629,metre,10.159099707782586
11632,metropolis,10.159099707782586
11635,mexican,10.159099707782586
11639,miami,10.159099707782586
11640,mian,10.159099707782586
11641,miasma,10.159099707782586
11644,michigan,10.159099707782586
11645,micr,10.159099707782586
11648,microbeinfo,10.159099707782586
11650,microbiome,10.159099707782586
11651,microphone,10.159099707782586
11652,microscope,10.159099707782586
11653,microscopefor,10.159099707782586
11607,mesa,10.159099707782586
11604,merger,10.159099707782586
11544,mellitus,10.159099707782586
11602,merest,10.159099707782586
11545,melly,10.159099707782586
11549,mem,10.159099707782586
11552,membrane,10.159099707782586
11554,memeislove,10.159099707782586
11555,memethefamilyman,10.159099707782586
11564,menanggis,10.159099707782586
11565,menchicka,10.159099707782586
11568,mene,10.159099707782586
11569,menganjeng,10.159099707782586
11570,menggelepur,10.159099707782586
11571,meningitis,10.159099707782586
11576,mentaldisorder,10.159099707782586
11581,mentalists,10.159099707782586
11584,mentalwarrior,10.159099707782586
11585,mentalwellbeing,10.159099707782586
11586,mentalwellness,10.159099707782586
11587,mentee,10.159099707782586
11591,menu,10.159099707782586
11592,menyerang,10.159099707782586
11593,meo,10.159099707782586
11595,meracgbadalrahahai,10.159099707782586
11596,merc,10.159099707782586
11598,mercifully,10.159099707782586
11445,mayorofprayagraj,10.159099707782586
11440,mayera,10.159099707782586
12095,mrnacovidvaccineclinicaltrials,10.159099707782586
11278,marcy,10.159099707782586
11282,margherita,10.159099707782586
11287,marhaura,10.159099707782586
11288,mari,10.159099707782586
11290,mariachi,10.159099707782586
11291,mariah,10.159099707782586
11293,mariana,10.159099707782586
11294,mariano,10.159099707782586
11296,marijuana,10.159099707782586
11297,marika,10.159099707782586
11298,marina,10.159099707782586
11299,marinara,10.159099707782586
11300,marinated,10.159099707782586
11303,marino,10.159099707782586
11304,maritime,10.159099707782586
11306,markandey,10.159099707782586
11309,marketed,10.159099707782586
11310,marketer,10.159099707782586
11312,marketwatch,10.159099707782586
11313,markham,10.159099707782586
11315,marko,10.159099707782586
11317,maroni,10.159099707782586
11320,marraige,10.159099707782586
11321,marredpally,10.159099707782586
11281,marenahalli,10.159099707782586
11273,marathwada,10.159099707782586
11324,marriguda,10.159099707782586
11272,marathoner,10.159099707782586
11207,manhunt,10.159099707782586
11209,maniac,10.159099707782586
