,0
35000,"i, whoever, doesn, i, i, want, get, vaccinated, i, really, you, think, that, i, i, way, military, works, hahahahahahaha, i, okay, ., face_with_tears_of_joy"
35001,"that, story, says, truckers, with, company, who, are, not, vaccinated, have, simply, been, reassigned, routes, that, dont, cross, border, ., virtually, none, what, we, ', ve, been, seeing, is, accurate, ., it, ', i, disinformation, campaign, ., it, isn, ', i, real, ."
35002,"would, you, care, share, published, science, supporting, these, necessary, reasonable, health, measures, that, generally, apply, only, one, most, vaccinated, countries, world"
35003,"when, you, gloss, over, this, illegality, ,, or, anything, he, did, ,, you, leave, his, supporters, shrugging, their, shoulders, ., that, i, i, what, reporters, did, about, every, horrible, thing, he, had, done, during, his, sixty, +, years, &, amp, ;, because, it, we, ended, up, with, him, i, ., i, ., call, spade, spade, ."
35004,"but, you, weren, ', i, wrong"
35005,"my, dad, millions, have, been, lied, by, criminal, doctors, ,, about, couid, ., i, i, i, horrible, position, because, those, lies, had, give, permission, his, medical, team, terminate, life, sustaining, measures, my, dad, ., if, he, were, vaccinated, he, would, still, be, here, ., #, getvaccinated"
35006,"there, is, no, good, reason, force, vaccinations, ., canadians, have, taken, vaccine, willingly, it, doesn, ', i, eradicate, couid, ., remember, originally, talk, seventy, %, vaccinated, was, all, that, was, required, ., far, above, that, now, ,, no, need, force, single, jab, ., no, such, thing, as, zero, couid, ."
35007,"i, heard, gavin, newsome, is, lifting, indoor, mask, restriction, ,, vaccinated, feb, with, ., like, at, playoff, game, he, was, at"
35008,"deaths, heavily, vaccinated, israel, ."
35009,"if, #, freedumbconvoy, truly, believed, science, ,, they, ', i, wear, masks, get, vaccinated, ., #, cannoli, instead, ,, they, ', re, trying, use, statements, their, advantage, ., #, cannoli"
35010,"because, many, children, are, not, vaccinated, where, many, politicians, are, valued, ,, boosted, &, amp, ;, testing, neg, ."
35011,"likely, false, ,, misleading, at, best, ., vaccinated, are, getting, bona, like, crazy, you, know, it, ."
35012,"i, figured, that, any, reaction, that, i, had, vaccine, would, be, minor, compared, my, reaction, virus, ,, if, i, were, get, it, ., there, are, studies, showing, one, is, less, likely, develop, long, couid, if, one, is, vaccinated, ., also, ,, i, didn, ', i, want, die, ."
35013,"ya, think"
35014,"don, ', i, worry, ., i, ', i, sure, he, ', i, not, vaccinated, ., just, be, patient, ."
35015,"we, still, have, plenty, folks, like, that, ., now, preachers, are, telling, them, not, get, vaccinated, ,, whom, vote, for, ,, &, amp, ;, democrats, are, evil, ., i, democrats, i, is, popular, put, down, ., person_facepalminglight_skin_tone, i, female_sign, i"
35016,"i, guess, you, missed, my, position, ., my, healthy, daughters, had, couid, november, ., no, real, symptoms, other, than, day, sneezing, fatigue, ., i, don, ', i, see, need, have, them, vaccinated, ., now, they, can, ', i, go, local, restaurants, have, other, school, restrictions, can, ', i, sign, up, camp, ."
35017,"sorry, ., hope, everyone, is, doing, as, well, as, possible, ., this, all, is, very, very, real, i, still, around, twentyfive, %, population, either, thinks, this, is, made, up, or, doesn, i, i, need, be, vaccinated, ., too, bad, them, i, everyone, else, ."
35018,"we, are, so, close, getting, more, traditional, vaccine, maybe, having, more, people, get, vaccinated, ., what, is, rush, remove, masks, while, we, waiting, novavax, especially, since, there, is, disturbing, data, about, re, -, infection, with, omicron, ."
35019,"look, yall, he, loves, trump, so, much, he, wants, make, america, great, again, ......., #, bidenlovestrump"
35020,"not, all, deaths, ., study, looking, at, one, ., two, million, vaccinated, people, ,, zero, ., fifteen, %, experience, severe, illness, ,, those, ,, zero, ., three, %, died, ., that, zero, ., three, i, seventy-five, %, them, had, four, +, commorbidities, ."
35021,"whos, man, i, believe, ."
35022,"my, heart, swells, with, gratitude, every, time, i, see, video, mentioning, partnership, between, &, amp, ;, getting, state, i, call, home, traced, ,, safe, ,, &, amp, ;, vaccinated, ., two, years, ago, now, &, amp, ;, it, still, gets, me, every, time, ., blue_heart, #, greatjob, #, rhodypride, #, grateful"
35023,"how, likely, is, couid, -, nineteen, hospitalization, vaccinated, :"
35024,"how, convenient, that, here, california, mask, mandates, are, being, lifted, only, vaccinated, same, as, super, bowl, ., funny, how, almost, everyone, i, know, that, i, i, doable, or, triple, valued, got, couid, anyway, ."
35025,"i, wear, mask, ,, but, lets, be, honest, ., people, that, refused, get, vaccinated, are, likely, not, wearing, mask, ., they, are, also, large, majority, people, that, are, dying, ., they, have, made, their, choice, ., you, can, ', i, make, it, them, ."
35026,"government, control, get, vaccinated, or, worthless, mandates"
35027,"found, confetti_ball"
35028,"good, point, ., but, you, have, actually, point, it, out, republicans, ,, because, otherwise, they, ', re, all, like, ,, "", but, trump, said, it, was, ok, """
35029,"like, i, said, mob, owners, meeting, is, gonna, be, fun, i, this, is, first, salvo, teams, is, mob, i, and, as, expected, sinclair, i, one, shitbag, purveyors, news, operators, run, ', i, i, who, are, failing, miserably, i, are, at, center, issue, i"
35030,"do, ., david, kessler, offers, some, reassurance, people, who, are, vaccinated, boosted, but, anxious, about, omicron, nonetheless, :, "", while, this, is, highly, infectious, ,, most, people, who, get, it, are, not, going, become, seriously, sick, i, four"
35031,"anger, ., it, was, his, choice, not, get, vaccinated, accept, consequences, ., i, feel, bad, any, patient, who, could, have, used, icu, bed, but, died, i, /, i, him, ., icu, runs, who, had, deal, with, his, i, freedom, i"
35032,"if, my, broadway, musical, flops, ,, then, maybe, they, ', all, reconsider, ."
35033,"trudeau, has, become, biggest, joke, punchline, world, ., open, your, eyes, realize, people, all, across, world, fed, -, up, with, your, double, standards, ., admit, that, masks, do, not, work, ., being, vaccinated, doesn, i, i, guarantee, anyone, anything, ., people, want, there, lives, back"
35034,"then, y, did, u, bother, bringing, climate, also, :, he, ', i, not, telling, anyone, not, get, vaccinated, i, not, politics, ,, current, events, person_facepalming, i, female_sign, i, look, ,, u, ', i, not, going, convince, me, away, my, nuanced, position, jap, i, /, ur, superficial, quote, mined, one, ,, i, never, pretended, he, ', i, be, some, prophet"
35035,"not, this, boy, fully, vaccinated, boosted"
35036,"it, ', i, easy, be, politician, without, taking, bribes, ., just, meet, with, your, voters, ."
35037,"if, all, these, covidiots, don, i, i, like, it, here, ,, with, our, rules, laws, ,, they, can, always, move, another, country, i, oh, wait, ,, no, they, can, i, i, ,, there, not, vaccinated, ., lol"
35038,"i, have, uncle, ed, who, was, fully, vaccinated, boosted, ,, he, died, same, way, ., ventilator, was, suggested, as, option, ., it, seems, combination, remdesivir, vent, is, death, sentence, ., couid, units, staff, allowed, work, couid, positive, make, death, inevitable, ."
35039,"there, have, been, ten, i, i, thousands, citizens, this, country, that, complied, by, getting, doubled, vaccinated, still, lost, their, jobs, shutting, down, any, economy, more, than, month, has, dire, consequences, these, idiots, don, i, i, understand, because, they, didn, i, i, loose, penny"
35040,"good, lord, they, have, no, legitimate, concerns, ., there, are, jobs, everywhere, even, people, who, won, i, i, get, vaccinated, ."
35041,"his, sperm, donor, ."
35042,"they, ', re, one hundred, %, about, mandates, i, ninety, %, truckers, are, vaccinated, ., this, is, rise, up, against, tyranny, justin, trudeau, ., we, have, charger, rights, freedoms, slowly, he, ', i, eroded, that, away, we, ', re, taking, it, back, ."
35043,"good, morning, just, reminder, ca, state, emergency, is, over, #, fireferrer, #, ferret"
35044,"things, remember, through, all, this, :, one, ., canada, is, one, most, #, vaccinated, world, two, ., #, omicron, is, most, innocuous, strains, three, ., many, countries, have, dropped, #, mandates, four, ., no, one, seems, care, about, people, getting, sick, #, freedomconvoycanada, #, truckersforfreedom2022"
35045,"i, believe, it, says, eight, %, all, deaths, were, vaccinated, people, overall, ., overall, total, deaths, ,, only, ., three, %, were, vaccinated, people, under, fifty, ."
35046,"old, order, amish, here, believe, all, is, god, ', i, will, ., they, recognize, gift, god, form, medical, science, ., they, know, god, gave, them, means, protect, themselves, ., they, got, vaccinated, trusting, god, believing, it, is, sin, not, partake, god, ', i, gift, knowledge, ."
35047,"#, dic"
