,0
0,"what, if, kyrie, gets, vaccinated, after, trade, i, lol"
1,"california, health, officials, announced, monday, that, state, i, i, indoor, mask, mandate, vaccinated, people, is, ending, next, week, ., here, i, i, what, expect, ."
2,"yes, ,, quincy, sam, would, figure, it, all, out, certain, ., good, call, ., i, will, say, though, ,, we, don, i, i, want, get, kojak, involved, at, all, ., or, more, recently, monk, would, sort, it, all, out, as, well, ."
3,"lol, it, was, not, just, getting, vaccinated"
4,"ninety, %, truckers, are, double, vaccinated, but, sure, keep, believing, this, is, working, class, movement, clown_face, pile_of_poo"
5,"you, ', re, not, talking, about, oxford, critical, theory, definition"
6,"., people, milan, refuse, show, their, health, passport, enter, bars, restaurants, ., they, decided, bring, food, drink, home, outdoor, aperitif, all, together, ,, vaccinated, not, ., this, is, happening, many, italian, cities, ."
7,"miss, you, guys, red_heart, i"
8,"great, idea"
9,"what, was, point, getting, vaccinated, it, doesn, i, i, stop, you, getting, relentlessly, tested, it, doesn, i, i, keep, you, getting, couid, or, spreading, it, so, basically, it, i, i, pointless"
10,"also, ,, she, was, grossly, manipulated, gaslighted, possibly, worse, by, hoo, long, time, ., victim, blaming, her, like, that, is, just, ..., ugh, ."
11,"they, just, keep, piling, up, all, potential, charges, donald, trump, criminal, sidekicks, ,, but, they, don, i, i, do, damn, thing, with, them, ."
12,"when, was, he, couid, vaccinated, &, amp, ;, boosted"
13,"who, was, it, that, said, "", extremism, any, form, is, dangerous, "", that, person, was, optimist, ."
14,"anyone, who, gets, anxiety, this, already, has, it, everything, else, ., they, live, masked, ,, vaccinated, fear, ., they, always, will, ., we, ', ve, had, enough, ."
15,gay
16,"fin, /, as, my, grand, father, taught, me, ,, "", a, black, person, voting, republicans, makes, as, much, sense, as, chicken, voting, colonel, sanders, i"
17,"part, problem, is, that, press, magnifies, things, by, presenting, without, context, ., like, trucker, protest, ., it, represents, very, small, fraction, all, truckers, ,, most, whom, are, vaccinated, almost, no, trucker, businesses, -, yet, you, ', i, think, it, was, all, truckers, ."
18,"nerdlegame, twenty-two, five, /, six, green_squareblack_large_squareblack_large_squareblack_large_squaregreen_squaregreen_squaregreen_squarepurple_square, green_squareblack_large_squareblack_large_squareblack_large_squaregreen_squaregreen_squaregreen_squarepurple_square, green_squareblack_large_squaregreen_squaregreen_squaregreen_squaregreen_squaregreen_squareblack_large_square, green_squarepurple_squaregreen_squaregreen_squaregreen_squaregreen_squaregreen_squareblack_large_square, green_squaregreen_squaregreen_squaregreen_squaregreen_squaregreen_squaregreen_squaregreen_square"
19,"if, this, son, is, real, person, ,, he, will, surely, get, vaccinated, when, he, turns, eighteen, tell, his, terrible, mum, what, he, thinks, her, disrupting, his, life, ."
20,"it, ', i, okay, overdose, crack, but, if, you, want, free, pipes, you, must, be, vaccinated"
21,"important, questiondouble_exclamation_mark, i"
22,"that, dog, is, adorable"
23,"no, ., i, i, i, vaccinated, boosted, ."
24,"good, on, ..., i, know, i, did"
25,"ha, project, much, i, i, i, just, stating, facts, that, you, cannot, handle, ,, sorry, ."
26,"he, held, out, bit, but, there, was, story, about, him, getting, vaccinated"
27,"kelownans, dad, loses, parental, custody, until, son, is, vaccinated, ,, judge, rules"
28,"it, i, i, florida, fair, time, here, i, i, roundup, two thousand and twenty-two, state, county, fairs"
29,"i, did, back, one thousand, nine hundred and seventy-three, ."
30,"i, need, someone, make, me, some, rum, punch"
31,"my, husband, was, at, their, "", concert, "", at, shea, ., i, put, quotes, around, concert, because, due, all, screaming, ,, he, couldn, ', i, hear, them, playing, ., audio, equipment, wasn, ', i, what, it, is, today, purple_heart"
32,"i, find, if, i, use, checkmark, i, pigeonpierre, check_box_with_check, i, bitcoin, they, go, nuts"
33,"misinformation, affects, us, all, ., whether, you, i, re, planning, invasion, or, deciding, be, vaccinated, ,, let, i, i, all, try, better, be, possession, facts, before, acting, ."
34,"this, is, same, state, that, is, requiring, all, tech, conferences, forcibly, evict, anyone, who, is, not, vaccinated, or, masked, even, with, legitimate, exemptions, ."
35,"what, it, means, is, that, people, were, too, stupid, do, simple, things, like, wearing, mask, getting, vaccinated, ., now, that, couid, will, be, endemic, people, will, have, take, their, yearly, couid, shot, ."
36,"millions, millions, vaccinated, did, not, catch, original, couid, within, few, months, ., try, again, ."
37,"republicans, only, obstruct, ."
38,"it, has, nothing, do, with, mandates, everything, with, overthrowing, canadian, liberal, gov, ., most, aren, i, i, even, truckers, i, ninety, %, our, real, truckers, are, vaccinated, &, amp, ;, working, ."
39,"please, provide, your, proof, ., millions, children, have, been, vaccinated, ., no, issues, ., you, unfortunately, have, fallen, conspiracy, theories, ."
40,"at, any, given, time, ,, there, are, at, least, seven, homemade, ferments, my, fridge"
41,"can, say, that, again, ,, clowns, causing, disruption, businesses, already, suffering, ., majority, country, is, vaccinated, ., mandates, enforced, by, businesses, as, well, because, over, seventy, %, staff, have, asked, it, ., get, your, facts, straight, ., go, canada, ."
42,"i, ', ve, been, living, right, here, ontario, ,, canada, ., haven, ', i, lost, single, freedom, or, right, ., i, might, as, well, say, it, i, not, vaccinated, beaming_face_with_smiling_eyes"
43,"ok, enlighten, me, what, is, percentage, infections, that, are, currently, vaccinated, locally, i, believe, ours, is, sixty, %, new, cases, face_with_tears_of_joy, grammar, policing, someone, is, boring, you, i, i, never, speak, like, this, someone, person, cuz, you, i, i, get, slapped"
44,"., this, is, how, people, get, hurt, or, killed, by, videos, like, this, ., please, remove, this, video, before, someone, gets, hurt, or, worse, ."
45,"i, ', ve, inquired, several, times, as, why, cpu, has, not, required, their, my, ', i, be, vaccinated, have, never, received, answer, either, ., canadians, deserve, leaders, that, lead, by, example, ., #, getvaccinatednow, #, getvaccinatedandboosted"
46,"question, :, can, vaccinated, people, get, couid, other, vaccinated, people, if, your, answer, is, anything, but, yes, ,, you, ', re, idiot, ."
47,"why, are, you, afraid, he, ', all, infect, you, or, just, because, you, got, vaccinated, he, has, as, well, ..."
48,"no, one, stands, with, those, truckers, ,, especially, not, vast, majority, law, abiding, truckers, -, who, are, also, vaccinated, like, virtually, every, canadian, i, let, them, take, year, off, -, they, seem, have, way, out, much, money, ., others, work, living, ."
49,"also, fuck, game, making, you, play, ridiculously, unbalanced, first, game, blitzball, with, no, chance, really, prepare, ,, strategize, ,, or, use, more, advanced, options, -, _, -"
50,"just, like, federalist, society, speech, giver, grouch, ,, beer, guzzler, predator, kavanaugh, ,, aunt, lydia, coney, -, barrett, ."
51,"plus, eighty-five, %, can, truckers, vaccinated, ., these, i, not, even, proper, truckers, ."
52,"or, they, never, wore, ever, then, coughed, my, face, so, i, still, got, couid, i, ', i, happy, i, am, vaccinated, as, i, had, very, mild, case, was, back, work, i, /, no, issues"
53,"persecuted, karen, ."
54,fact
55,"it, ', i, time, freedom, vaccinated, who, are, following, rules, since, beginning, fyi"
56,"me, either, perhaps, duo, speak, -, no, -, evil_monkeypeople_with_bunny_ears, i, female_sign, i, womanlight_skin_tone, i, red_heart, i, kiss_mark, i, womanlight_skin_tone"
