,0
0,"dont, think, it, will, sink, pro, vaxxunamused_face, if, things, sank, it, ,, they, never, would, have, got, vaccine, or, booster, eyeeyeunamused_faceperson_shrugging, i, male_sign, i"
1,"yep, ,, i, felt, bit, crappy, after, the, shingles, vaccines, ,, but, i, never, want, shingles, ."
2,"so, majority, will, never, be, correct, prophesy, only, few, who, held, firm, their, beliefs, faith, god, over, greed, money, employer, mandates, placed, them, pressure, them, get, vaccine, that, isn, i, i, stopping, plagues, ."
3,"many, us, took, vaccine, because, we, had, no, other, choice, ., mitigation, last, two, years, did, virtually, nothing, ..., couid, is, never, going, away, so, it, ', i, time, let, young, ,, healthy, i, anyone, who, wants, move, on, i, pandemic, do, so, ...."
4,"because, we, were, misled, ., vaccine, was, never, going, stop, spread, ,, just, merely, keep, people, "", needing, be, hospitalized, "", over, loading, our, healthcare, system, ., that, being, said, ,, i, have, known, fully, vaccinated, people, who, got, really, sick, when, they, got, it, ."
5,"when, trumpets, say, that, lockdowns, don, ', i, work, &, amp, ;, masks, don, ', i, work, &, amp, ;, vaccines, don, ', i, work, ,, isn, ', i, amazing, how, they, don, ', i, realize, that, they, are, reason, they, do, work, but, our, country, never, really, did, any, those, things, so, virus, kept, spreading, nine hundred, ,, zero, dead, americans, because, them"
6,"never, said, that, wasn, i, i, generally, case, ., was, just, responding, those, saying, vaccines, stop, spread, ., although, i, have, doubts, about, former, too, when, it, comes, boosters, ."
7,"you, don, i, i, really, believe, they, had, no, knowledge, vaccine, prior, releasing, it, fda, approval, would, never, happen, if, they, hadn, i, i, conducted, tests, being, able, still, spread, virus, right, what, biden, said, is, complete, misinformation, ."
8,"should, know, that, everyone, not, update, -, to, -, date, never, -, ending, stream, vaccines, are, joining, protest, :"
9,"so, we, never, had, couid, either, ..., if, business, wants, protect, it, ', i, employees, ,, they, can, ask, you, wear, mask, or, show, vaccine, card, ., this, is, america, ., just, because, "", we, never, did, it, before, "", doesn, ', i, mean, we, can, ', i, now, ."
10,"does, vaccine, guarantee, i, won, ', i, get, or, spread, couid, staying, home, never, leaving, is, more, guaranteed, ., is, that, what, you, are, doing, if, you, leave, house, you, put, others, at, risk, ."
11,"no, they, can, ', i, ., they, can, ', i, tell, you, use, certain, brand, ', i, medicine, or, not, get, pregnant, ., we, never, had, show, proof, vaccine, eat, restaurants, or, grocery, shopping, ."
12,"you, have, point, ., i, agree, hundred_points, with, couid, vaccines, ., time, back, off, let, people, who, choose, not, too, deal, with, it, ., never, will, they, be, convinced, if, after, two, years, they, have, not, #, darwin"
13,"he, got, vaccine, ., you, i, re, perfect, example, someone, who, doesn, i, i, listen, just, reads, headline, ., face_with_tears_of_joy, he, has, never, said, vaccine, doesn, i, i, work, but, it, i, i, also, okay, question, its, efficacy, because, it, i, i, clearly, not, doing, job, it, was, promised, ."
14,"if, someone, is, eligible, get, vaccine, no, matter, what, their, age, it, should, be, required, that, they, get, them, ., otherwise, it, will, never, be, over, will, keep, mutating, getting, stronger, while, working, around, vaccines, ."
15,"cpu, never, came, close, forming, govt, ., it, wasn, i, i, even, close, ., sixty-five, i, seventy, %, canadians, voted, party, that, supported, vaccine, mandates, ., popular, vote, means, nothing, when, sixty, -, seventy, %, vote, is, split, between, four, left, center, parties, ."
16,"i, have, never, heard, vaccine, that, requires, you, wear, mask, socially, distance, ..., ..., even, after, you, are, fully, vaccinated, ."
17,"most, people, their, is, +, were, never, required, vaccinate, hep, &, amp, ;, i, ,, rotavirus, ,, varicella, ,, meningococcal, disease, ,, pneumococcal, bacteria, ,, or, hav, ., these, vaccines, were, added, post, one thousand, nine hundred and ninety, ,, most, post, two thousand, ., if, you, were, born, is, ,, you, only, got, polio, ,, mar, &, amp, ;, dip, van, school, ."
18,"i, never, realized, how, much, athletes, that, train, every, day, world, competition, were, like, credit, cards, ., basically, exact, same, thing"
19,"no, need, chase, your, goal, posts, ., goal, intent, vaccines, have, never, changed, ., your, misunderstanding, ignorance, subject, is, not, my, job, correct, ., speak, with, your, primary, care, physician, ."
20,"second, #, shinri, shingles, vaccine, was, absolute, nightmare, lit, fig, ;, but, it, will, be, worth, it, never, get, shingles, again"
21,"well, amanda, ,, if, it, was, not, what, is, going, right, now, those, mandates, would, have, never, been, lifted, ., trudeau, has, pre, -, ordered, enough, vaccines, every, canadian, get, at, few, boosters, ., reality, check"
22,"he, didn, ', i, create, any, mrna, vaccines, ., i, don, ', i, think, you, know, what, starman, is, ,, because, that, ain, ', i, one, ., y, ', all, him, claim, he, invented, mrna, vaccines, ., he, never, made, single, one, ., y, ', all, just, lie, ."
23,"you, i, re, right, ,, coronavirus, is, not, influenza, never, said, it, was, be, sarscov2, currently, has, higher, mutation, rate, ,, thus, making, any, hope, eradication, impossible, i, /, our, two, +, yo, wild, type, spike, based, vaccines, ., back, original, argument, ,, makes, mandating, it, kids, unfounded, ."
24,"getting, vaccine, doesn, i, i, promise, you, will, never, get, sick, ., you, are, just, as, dis, informed, as, vaccinated, ., you, are, spreading, your, disinformation, others, ."
25,"data, support, that, is, do, tell, ..., every, single, day, last, two, years, we, have, been, told, subset, society, is, more, vulnerable, ...., has, that, changed, ..., and, again, ..., the, vaccine, was, never, said, stop, spread, ..., its, reduce, hospitalizations, which, it, has, ..."
26,"who, knew, couid, would, acquire, its, own, cheerleaders, host, its, own, rallies, nine hundred and twenty-five, ,, six hundred and fifty-five, us, deaths, date, worldometer, five, ,, seven hundred and fifty-four, ,, eight hundred and fifty-one, world, deaths, i, i, all, never, understand, objections, vaccines, /, masking, /, distancing, midst, global, pandemic, ., lethal, stupidity, reigns, ., #, demvoice1"
27,"i, never, collected, curb, ., i, worked, paid, you, sit, home, ., over, it, ., take, all, your, vaccines, let, ', i, see, what, cancer, you, might, get, ."
28,"active, duty, soldiers, have, always, been, required, be, not, just, vaccinated, ,, but, vaccines, relevant, specific, regions, ., it, was, never, big, deal, ."
29,"like, rare, adverse, effects, you, do, see, vaccine, also, occur, couid, more, severe, more, often, ., i, get, hesitancy, but, what, i, will, never, understand, is, blatant, unyielding, ignorance, ."
30,"bit, disappointed, you, didn, i, i, pursue, toronto, star, journalists, comment, am, politicizing, vaccinations, ., he, worked, hard, get, vaccines, into, canada, quickly, ,, he, believes, them, ., i, i, ve, never, heard, him, give, impression, it, i, i, us, them, problem, #, cannoli"
31,"about, bloody, time, this, never, ends, until, somebody, gets, it, through, thick, heads, this, govt, ,, that, vaccine, mandate, truckers, was, over, reaching, ,, they, work, isolation, ., it, is, this, govt, mess, clean, up, ., no, body, should, ever, have, been, fired, not, getting, this, vaccine, ."
32,"choice, yes, it, shouldn, ', i, be, mandatory, ., flu, vaccine, never, was, ."
33,"mandates, are, not, imposition, ., they, are, destructive, there, were, smarter, ways, do, it, ., uk, they, never, made, kids, wear, face, coverings, no, vaccines, under, twelve, with, no, higher, death, rates, ., how, is, this, possible"
34,"no, matter, how, many, times, you, throw, out, your, bull, ,, science, will, debunk, you, ., i, bet, you, i, ve, never, read, about, vaccines, mechanisms, them, ., how, incredible, that, you, i, ve, never, heard, influenza, vaccine, one, ., you, hate, saving, lives, ., remember, that, ."
35,"i, think, you, i, are, around, same, age, ., when, my, parents, got, #, covid19, last, week, i, freaked, out, ,, but, they, did, great, ., never, dropped, below, ninety-eight, %, pulse, ox, ,, my, father, ,, solidly, geriatric, ,, never, had, symptoms, at, all, ., vaccines, work, so, well, ,, your, dad, will, do, great"
36,"never, forget, :, biden, i, i, record, #, couid, ., microbenumber, u, ., i, ., couid, deaths, under, #, trump, with, no, vaccine, ,, few, treatments, more, deadly, variant, :, three hundred and ninety-six, ,, eight hundred and thirty-seven, microbenumber, u, ., i, ., couid, deaths, under, #, biden, universally, available, vaccine, ,, better, treatments, less, deadly, variant, :, five hundred and twenty-eight, ,, three hundred and seventy-nine"
37,"likewise, ., never, said, i, agree, with, governments, handling, this, pandemic, ., i, do, agree, with, vaccines, safety, precautions, however, ., it, i, i, small, ask, protecting, others, ."
38,"amazing, i, i, had, couid, i, never, got, any, vaccine, i, i, survived"
39,"they, would, never, let, bernie, win, ."
40,"i, ', i, like, declare, now, that, if, i, die, couid, i, had, decided, never, take, this, vaccine, well, before, joe, organ, started, platforming, people, discuss, it, ., you, myers, better, not, out, that, evil, joe, ."
41,"i, i, all, never, forget, when, my, partner, /, best, friend, said, i, was, conspiracy, theorist, instead, having, dialog, with, me, ., he, also, talked, his, family, about, getting, vaccine, instead, me, then, lied, about, it, six, months, i"
42,"if, vaccine, makers, can, ', i, be, sued, then, gun, manufacture, should, never, be, sued"
43,"you, know, couid, vaccine, was, approved, provisionally, by, fda, before, it, was, first, administered, ., it, was, never, administered, as, "", experimental, "", outside, actual, experiment, ., and, ,, you, do, know, that, vaccines, are, now, fully, approved, by, fda, ., and, ,, what, ', i, with, "", war, crimes, "", zany_face"
44,"i, never, denied, it, ., i, got, very, mild, case, vaccine, resistant, variant, ., as, i, ', i, high, risk, ,, i, ', i, grateful, i, got, vaccinated, ,, which, also, kept, my, husband, safe, ., did, you, get, tested, couid, because, two, days, sounds, odd, ."
45,"it, was, never, about, vaccines, ,, restrictions, ,, or, mandates, ., they, hate, trudeau, ,, that, ', i, it, ."
46,"disruption, your, life, ., i, got, sick, few, weeks, ago, couid, was, going, through, my, workplace, ., i, don, ', i, know, if, i, had, couid, because, i, wasn, ', i, tested, ,, but, it, was, mild, ., i, believe, vaccines, ---, it, ', i, not, always, cure, ,, but, it, can, help, ., i, ', i, pro, -, science, ,, so, you, i, will, never, agree, ."
47,"government, hiding, so, many, adverse, events, ,, side, effects, vaccine, ., we, were, all, guinea, pigs, who, took, it, ., never, ever, taking, boosters, ,, done, long, time, ago, ., boost, your, immune, system, naturally, ."
48,"phyllis, diller, pushed, boundaries, never, said, i, -, word, or, spread, vaccine, misinformation, ., bye, whitney, ."
49,"hey, ,, so, called, journalist, :, you, know, nothing, ., you, have, failed, at, your, profession, with, this, column, alone, ., joe, never, said, not, get, vaccine, but, he, is, hesitant, about, children, getting, it, ., do, better, or, find, new, job, ."
50,""", pick, choose, "", what, vaccines, were, never, cure, ,, they, ', re, reduction, risk, ., that, ', i, what, word, ', mitigation, ', means, ., it, ', i, statistics, ,, stats, are, math, ., check, hospitalization, rates, ;, they, have, dropped, proportionately, every, region, globally, relative, vaccinations, ."
51,"vaccine, loses, significant, amount, protection, after, six, mos, ,, like, sixty, i, never, history, can, i, recall, needing, three, -, four, jabs, year, ', vaccine, i, wake, up, ,, kids"
52,"canadians, have, never, even, been, sent, rapid, tests, or, masks, ., anyone, canada, ., whole, country, ., we, are, our, own, ,, take, this, vaccine, or, we, will, take, your, job, ., election, time, ,, we, need, you, get, another, shot, now, ."
53,"there, is, demonstrably, zero, community, benefit, when, these, vaccines, do, not, stop, couid, spread, ., hospitals, have, never, been, overrun, ., be, better, ."
54,"sorry, you, had, go, through, that, ,, but, realize, that, it, ', i, never, been, about, freedom, ., #, plagueratclownvoy, was, organized, funded, by, racists, ., they, recruited, ..., let, ', i, say, "", undereducated, "", people, whine, about, vaccines, as, cover, ."
55,"i, never, operated, under, assumption, i, was, invincible, after, i, got, vaccinated, if, you, did, i, think, that, speaks, your, lack, intelligence, ., it, ', i, not, chicken, pox, vaccine, ,, it, ', i, not, disease, you, can, only, usually, get, once, ,, obviously, there, ', i, still, chance, you, can, get, sick"
56,"its, endemic, now, ,, we, ', all, never, be, rid, it, even, with, ny, at, over, eighty, %, vaccinated, they, still, have, highest, numbers, infections, hospitalizations, ., vaccine, isn, ', i, antigen, like, influenza, so, why, don, ', i, they, $$$$"
57,"i, never, want, my, family, feel, sick, ,, but, when, my, vaccinated, nephew, his, wife, tested, positive, i, wish, it, wasn, i, i, so, mild, ., they, acknowledge, they, probably, had, very, low, viral, load, ,, which, is, why, they, didn, i, i, get, very, sick, ,, but, it, reinforces, their, idea, that, they, don, i, i, need, vaccine, ."
58,"this, is, anecdotal, you, i, all, shoot, it, down, ,, but, i, moved, populated, area, florida, soon, before, couid, ., we, never, locked, down, ,, never, wore, masks, vaccines, weren, i, i, thing, yet, ., why, did, i, not, know, single, person, with, couid"
59,"no, i, choice, is, never, problem, ., acting, as, though, vaccine, is, be, -, all, ,, end, -, all, is, problem, ."
60,"i, would, never, take, this, experimental, vaccine, ., no, job, is, worth, your, health, ., would, like, know, what, batch, code, vaccine, number, she, had, ., which, comes, another, thing, address, ,, why, are, there, over, one hundred, different, vaccine, batches, some, are, labeled, highly, toxic, ."
61,"yes, i, do, problem, is, those, videos, have, been, out, there, twelve, years, some, cases, never, used, towards, someone, or, referring, someone, ., this, is, kill, job, because, vaccine, skepticism, he, took, ., his, apology, yesterday, appeared, sincere, ."
62,"vaccine, never, stopped, transmission, thus, it, was, always, going, mutate, ., some, researchers, say, it, will, mutate, vaccinated, some, say, vaccinated, ., booster, will, not, do, anything, ,, israel, which, has, ord, orth, boosters, is, still, having, record, infections, ., its, here, stay"
63,"my, seventy-four, yr, old, valued, &, amp, ;, boosted, i, -, i, -, i, has, diabetes, ,, heart, disease, ,, is, +, one hundred, labs, overweight, ., he, tested, positive, when, he, was, tested, pre, -, op, ., he, never, even, knew, he, was, sick, ,, not, even, sniffle, ., he, finally, tested, negative, six, days, later, ., he, ', i, have, never, survived, i, /, o, vaccine"
64,"i, guess, it, i, i, never, been, about, vaccines, ."
65,"this, was, never, about, vaccines, or, mandates, or, i, my, freedoms, i, this, was, about, establishing, far, right, political, presence, nationally, ., alberta, has, long, been, breeding, ground, hate, groups, this, issue, gave, them, window, broaden, their, message, ., prove, me, wrong, please, smirking_face"
66,"as, we, continue, respond, couid, ,, i, often, think, how, much, momentum, we, i, ve, lost, our, response, against, other, emerging, &, amp, ;, vaccine, -, preventable, diseases, ., my, team, ,, it, i, i, been, two, +, years, we, i, all, never, get, back, ., yet, another, repercussion, pandemic, ,, with, long, -, term, consequences, ."
67,"if, mask, never, go, away, if, vaccine, never, ends, ,, then, yes, ., have, we, banned, fast, food, ,, tobacco, alcohol, yet"
68,"why, aren, ', i, you, down, protesting, health, care, workers, against, vaccine, oh, that, ', i, right, because, you, ', re, one, that, is, scared, ., you, talk, lot, crap, here, but, never, back, it, up, person, ., i, ', i, have, some, respect, you, if, you, put, your, money, where, your, mouth, is, ."
69,"gates, scientist, i, whose, triplets, took, part, trials, couid, -, nineteen, jab, i, has, insisted, that, she, never, meant, become, expert, vaccines, originally, but, became, interested, after, coming, oxford, university, work, human, genetics, project, ."
70,"you, mean, he, wrote, paper, filed, nine, patents, that, never, worked, ., so, you, admit, ,, he, did, not, invent, any, mrna, vaccine, so, he, ', i, liar, or, y, ', all, lie, about, him, ."
71,"is, ,, you, are, also, too, daft, understand, vaccines, trigger, train, your, immune, system, how, fight, it, leaving, out, most, pain, ,, suffering, death, ,, but, you, clearly, never, made, it, through, basic, biology, class, ., #, letsgodarwin"
72,"husband, died, couid, august, two thousand and twenty-one, ., i, was, never, positive, ., daughter, -, in, -, law, became, positive, while, visiting, me, january, two thousand and twenty-two, ., i, was, not, positive, ., i, am, thankful, vaccines, god, that, you, i, are, here, enjoy, life, ."
73,"i, i, ve, had, couid, twice, ., first, time, i, was, not, valued, recovered, ., my, trust, hasn, i, i, been, will, never, be, vaccine, ., as, i, said, vast, majority, people, survive, this, virus, fully, recover, but, it, doesn, i, i, fit, narrative, say, that, ."
74,"i, am, so, sorry, hear, this, ., my, momma, heart, has, tears, your, daughter, ., i, ', ve, found, all, couid, testing, vaccines, has, really, shown, me, how, our, system, will, never, accomodate, preferred, names, ,, we, ', ve, been, fortunate, with, staff, so, far, but, system, itself, is, fucked, ."
75,"first, one, is, mandate, vaccine, thats, just, flat, out, attack, freedom, he, promised, would, never, do, ., way, he, hushed, jody, rayburn, forget, her, last, name, ., thinking_face, i, am, really, not, interested, social, politics, ,, like, that, would, be, like, ord, or, ith, my, platform, ,, not, #, one"
76,"seems, bonapartist, me, man, they, just, don, ', i, even, have, their, shit, together, enough, pick, bonaparte, ., obviously, gofundme, is, not, how, you, set, up, protest, /, strike, fund, ., never, has, been, ., obviously, vaccine, mandates, are, bad, ,, but, that, doesn, ', i, turn, off, critical, thinking, ."
77,"i, was, told, by, psychiatrist, that, we, could, probably, find, cause, now, ,, through, genetic, testing, ., i, did, that, thirty, yrs, ago, ,, never, again, ., she, refuses, needles, ,, so, ,, no, blood, tests, or, vaccine, ., someone, could, get, hurt, ."
78,"if, you, have, ,, wiccan, ', i, you, answer, question, if, i, had, done, no, research, ,, how, did, i, know, ask, that, question, that, i, bet, y, ', all, have, never, been, asked, for, ,, so, you, won, ', i, have, propaganda, line, spoon, fed, ,, ready, go, answer, question, ., specifically, what, mrna, vaccine, did, he, invent"
79,"i, would, just, like, say, ,, you, can, believe, vaccines, public, health, decisions, that, are, best, all, canadians, still, think, prime, minister, trudeau, is, doing, horrible, job, should, never, have, been, elected, twice, let, alone, three, times, ., just, saying, ."
80,"especially, considering, they, would, never, take, "", trump, ', i, vaccine, i"
81,"how, government, wasted, i, two hundred, million, couid, vaccine, that, never, arrived, |, business, |, sunday, times"
82,"i, openly, support, you, i, remain, thankful, ,, beyond, words, all, work, that, you, ', ve, done, ;, including, developing, vaccine, disseminating, information, ., never, give, up, fight, ."
83,"daddy, i, blocked, me, but, holy, crap, never, knew, you, could, share, playlist"
84,"great, editorial, by, &, amp, ;, if, #, sarscov2, two thousand and nineteen, was, #, omicron, ,, we, ', i, be, living, very, different, world, ., this, winter, was, tsunami, mass, mortality, societal, collapse, that, never, happened, be, vaccines"
85,"vaccine, passports, have, never, been, about, preventing, transmission, ., they, have, always, been, punishment, refusal, display, submission, state, ."
86,"since, i, have, never, tested, positive, i, ', ve, never, had, quarantine, ,, but, i, did, work, remotely, home, before, vaccine, was, approved, &, amp, ;, i, hated, it, ,, but, i, did, it"
87,"when, take, lil, rand, ', i, advice, seriously, :, do, these, frames, look, good, me, maybe, ., being, good, neighbor, no, ., couid, /, vaccine, info, never, ."
88,"it, i, i, not, was, never, #, vaccine, it, i, i, #, genetherapy, ,, be, they, knew, you, would, only, comply, if, you, though, it, i, i, vaccine"
89,"good, morning, everyone, who, knows, it, is, never, okay, white, people, use, i, word, ."
90,"i, had, couid, before, i, got, vaccinated, ., it, was, migraine, &, amp, ;, loss, smell, /, taste, me, ., why, i, /, i, statistically, it, was, never, going, be, bad, me, ,, regardless, my, vaccine, status, ., i, i, i, not, over, sixty-five, ., i, i, i, not, obese, ., i, don, i, i, have, multiple, comorbidities, ., these, people, are, mentally, ill, ."
91,"i, ', all, never, understand, how, some, triple, -, vaccinated, double, -, masked, people, are, so, threatened, at, prospect, restrictions, ,, vaccine, mandates, passports, being, eliminated, ., your, health, is, individual, responsibility, ., you, ', re, welcome, continue, taking, any, precautions, you, wish"
92,"good, ,, i, never, got, refuse, any, vaccine, ., fact, is, ,, i, got, shot, up, with, so, much, stuff, that, i, had, no, idea, what, it, was, ., it, i, i, illogical, think, that, maintaining, force, readiness, should, be, personal, choice, ., you, i, re, military, ,, you, have, no, choices, ,, you, knew, what, you, signed, up, for, ."
93,"that, video, was, posted, feb, with, two thousand and twenty-one, by, one, leaders, at, nih, ,, time, when, vaccines, had, bearly, been, used, five, %, population, was, never, thought, be, used, as, booster, ."
94,"i, ', ve, never, been, into, conspiracy, theories, day, my, life, ., just, because, i, have, noticed, why, my, disease, has, been, noticeably, worse, since, vaccine, doesn, ', i, make, me, "", fixated, "", anything, ., before, u, call, me, "", conservative, "", i, i, ', i, neither, liberal, or, conservative, .;-"
95,"people, are, sensing, freedom, is, near, :, end, vaccine, mandates, +, certificates, ., majority, canadians, all, walks, life, will, no, longer, believe, never, -, ending, vaccine, rna, virus, ., it, is, now, beyond, three, ., five, i, needed, achieve, freedom, ., gov, cannot, ignore, this, uprising, ."
96,"right, every, vaccine, but, never, experimental, mrna, vaccine, ., oh, but, technology, is, twenty, years, old, ., great, except, every, gene, therapy, so, far, has, been, with, terrible, consequences, their, is, no, approvals, ."
97,"if, by, "", vaccine, never, developed, "", you, have, impression, you, get, it, once, have, lasting, immunity, against, infection, ,, i, have, bad, news, you, ."
98,"there, was, never, pandemic, ,, it, was, stop, that, so, many, people, fell, for, ., masks, &, amp, ;, all, other, stupid, mandates, ,, including, vaccine, were, cult, ritual, ., after, two, yrs, pal, continue, go, along, with, it, because, they, won, ', i, admit, they, were, fooled, give, up, their, freedoms, lie"
99,"partisan, jumping, conclusions, try, score, cheap, political, points, ., i, i, ve, never, said, vaccines, don, i, i, save, lives, ., all, my, posts, natural, immunity, are, context, enforcing, van, mandate, individuals, with, natural, immunity, ., this, case, medical, workers, ."
100,"malone, is, not, inventor, mrna, ., nor, discoverer, ., he, merely, injected, mrna, lipids, into, cells, showed, expression, ., he, never, imagined, vaccine, ., it, took, decades, work, perfect, non, -, toxic, positively, charged, lipid, deliver, rna, ., his, work, is, very, remote"
