,0
0,"vaccination, drive, is, very, slow, ., we, have, just, vaccinated, 1, %, population, ., at, least, 70, %, has, be, innoculated, prevent, third, wave, due, shortly, ."
1,"coronavirus, stats, sri, lanka, ., blue_circle, total, 108, ,, 146, infected, blue_circle, 95, ,, 975, recovered, blue_circle, 678, deaths, red_circle, 11, ,, 504, active, cases, blue_circle, daily, cases, 1662, april, 30, green_circle, avg, daily, pcr, tests, 27, ,, 000, red_circle, avg, pcr, positivity, rate, 8, %, green_circle, total, vaccinated, 925, ,, 242, green_circle, 2nd, dose, 61, ,, 000, #, lka, #, srilanka, #, covid19sl"
2,"paper, vvmc, has, given, wonderful, facility, vasai, virar, region, during, covid, crisis, ., but, ground, reality, is, far, different, ., online, portal, not, showing, any, hospital, name, then, who, be, vaccinated, center, without, registration, ., all, politically, influencer, right, face_with_monocle"
3,"very, sad, crying_face, journalists, should, have, been, vaccinated, as, front, line, workers, long, back, but, it, did, not, happen, so, it, is, causing, so, many, deaths, now, ., crying_face, #, covidindia, #, covid19india, #, lucknowcovid"
4,"since, people, cannot, donate, blood, two, months, after, getting, vaccinated, ,, abvp, tezpur, city, unit, organized, blood, donation, camp, ensure, that, blood, bank, has, sufficient, blood, reserves, future, ., #, abvpforsociety, #, proudblooddonor"
5,"#, vaccine, #, vaccinated, #, covid19, #, covidindia, #, covidhelp, #, coronaviruspandemic"
6,"please, ensure, that, ndmc, area, should, not, be, short, because, our, residents, are, running, your, offices, logistics, whole, country, this, pandemic, ., majority, them, are, below, 60, years, age, ., their, families, should, be, vaccinated, fast, so, these, government, servants, can, work, 24x7, ."
7,"best, way, find, yourself, is, lose, yourself, service, others, ., really, proud, our, karyakarta, ’, s, who, are, pledged, work, selflessly, day, &, amp, ;, night, facilating, under, privileged, citizens, get, vaccinated, ., #, bjymcares"
8,"if, this, is, not, good, enough, motivation, get, vaccinated, i, do, not, know, what, is"
9,"i, request, all, youth, get, themselves, registered, vaccinated, may, 1st, ., we, ,, youth, -, future, nation, have, come, together, fight, with, covid, -, 19, ."
10,"please, be, careful, ,, she, can, still, get, virus, ., my, friend, her, mom, 85, brother, ,, all, vaccinated, ,, got, it, anyway, ., light, cases, ,, thank, god, ."
11,"boss, how, can, 18, +, be, vaccinated, tomorrow, ..."
12,"though, my, parents, have, got, vaccinated, certificate, are, not, their, names, they, show, my, name, bec, i, registered, them, with, my, number, plz, help, as, helpdesk, number, is, no, use"
13,"we, see, media, ranting, us, uk, merely, getting, their, people, vaccinated, first, ., are, you, trying, prop, up, government, that, hurled, it, is, people, into, carnage, ,, it, is, charity, #, coronavaccine, #, covidcrisis"
14,"i, only, said, that, you, ’, re, fully, vaccinated, after, both, doses, ., simple, na"
15,"#, 2nd, dose, completed, #, we, are, vaccinated, @, dewan, seri, seroja, ,, putrajaya"
16,"#, studentslivesmatters, govt, ., should, postpone, exam, till, all, age, groups, people, are, not, vaccinated, ., because, if, it, is, spread, entirely, ,, then, govt, ., already, had, not, any, facilities, lower, scales, then, how, can, it, handle, it, mass, scale, ."
17,"you, only, get, vaccinated, when, you, have, both, doses, ."
18,"proof, that, he, got, vaccinated"
19,"since, people, cannot, donate, blood, two, months, after, getting, vaccinated, so, combat, that, situation, much, needed, initiative, blood, donation, camp, by, devotee, soldiers, bharatiya, janata, yuva, morcha, m, ., p, lead, by, mr, ., #, bjymcares"
20,"not, whole, gujarat, .., only, 10, district, which, are, more, affected, ..., so, go, ahead, get, vaccinated"
21,"tomorrow, ,, all, people, above, 18, years, age, be, able, get, vaccinated, ..., #, gujaratnews, #, gujaratgovernment, #, gujarat, #, gujaratpolice, #, gujaratfightscovid19"
22,"he, requests, everyone, not, crowd, at, vaccine, centers, ., because, he, fears, centers, may, spread, virus, ., he, promises, get, vaccines, done, -, 18, +, onwards, ., he, ’, s, prepared, get, 12, crore, vaccines, ., he, wants, people, vaccinated"
23,"i, go, back, my, village, bhagalpur, ,, bihar, ., it, is, much, easier, ,, every, primary, school, giving, vaccine, 3, times, month, ,, local, level, volunteers, reaching, each, house, get, people, vaccinated, ., city, infrastructure, is, crumbling, ,, do, not, know, when, number, come, ."
24,"people, want, lockdown, ,, when, patients, are, roamjng, get, bed, ,, oxygen, medicines, ..., they, want, lockdown, at, time, when, they, themselves, want, lacs, people, vaccinated, ..., now, lockdown, only, increase, troubles, ..."
25,"as, if, we, got, vaccinated, ..., stupid, publicity, .., who, is, pr, co, .., sack, them, ..."
26,"donate, blood, before, you, get, vaccinated, ."
27,""", disgraceful, &, amp, ;, inexcusable, "", thank, 2modi, that, at, least, these, we, are, vaccinated, else, we, wud, hav, been, begging, bowl, ad, b4, we, hav, done, extremely, well, with, rider, there, is, always, room, improvement, do, not, forget, vaccine, hesitancy, n, politicization, stop, bashing, n, start, supporting, because"
28,"get, vaccinated, together, we, can, win, #, bjymcares, @, shillong, ,, meghalaya, state, ,, india"
29,"stopping, spreads, start, with, you, ., get, vaccinated, #, vaccinated, #, coronavaccine"
30,"why, covaxin, be, vaccinated, only, bmc, area, bbsr, not, other, area, or, districts, odisha, state"
31,"sir, advice, doctor, friend, usa, "", please, be, careful, when, u, go, get, vaccinated, ., could, lead, another, spike, ., wish, they, could, deliver, vaccines, apartments, subdivisions, do, drivethru, vaccinations, limiting, exposure, ."", #, canweimplement"
32,"went, shopping, at, busy, wholesale, grain, market, abutting, nh, 65, ., saw, more, than, 300, people, w, /, o, masks, ,, loosely, hanging, masks, ,, crowding, at, shops, ., #, coronasecondwave, is, full, flow, ., thanks, ,, i, am, fully, vaccinated, ."
33,"ma, ', m, ,, old, is, gold, ., hon, ', ble, k, ., bedi, was, ,, is, &, amp, ;, will, be, role, model, billions, who, never, compromised, her, unwavering, stand, ;, her, likes, &, amp, ;, dislikes, r, riddled, with, rationality, :, the, x, -, ray, presentatn, vaccinated, &, amp, ;, non, -, vaccinated, lungs, by, famed, s, ., grewal, certainly, brainwashthe, vaccn, -, efficacy, ."
34,"possible, because, largest, vaccination, drive, by, central, govt, .., nearly, 15, cr, vaccinated, to, -, date, our, pace, is, better, than, all, countries, .., kudos, sterling, efforts, ji, .."
35,"very, scared, as, son, not, vaccinated, ., cannot, sleep, properly, at, nights, ., never, seen, this, 73, years, ., glad, you, are, better, ."
36,"an, old, -, timer, ,, reputed, cinema, artist, &, amp, ;, fav, late, r, ., kapoor, ,, the, greatest, showman, india, &, amp, ;, whose, films, sent, quiet, good, msgesto, social, ecozystem, ., her, subtle, x, -, ray, presentatn, vaccinated, &, amp, ;, non, -, vaccinated, lungs, clear, gbl, -, cobwebs, misinfo, ,, vacc, -, efficacy, &, amp, ;, hesitancy, ."
37,"truth, behind, vaccination, up, ., #, covidemergency, #, indiacovidcrisis, #, vaccinationcovid, no, vaccination, but, still, vaccinated, by, govt, hospital, like, do, not, need, person, ., #, coronavirus"
38,"my, case, ,, it, said, vaccination, has, been, canceled, after, i, got, vaccinated, ., perplexing, bizarre"
39,"we, are, doing, as, much, as, possible, by, connecting, them, hospital, n, oxgyen, ., israel, is, place, all, it, is, people, are, vaccinated, they, are, not, wearing, mask, public, ."
40,"sir, q, nhi, aktu, apne, har, students, ko, vaccinated, kre, ., amount, be, add, there, fee, ., #, justsaying"
41,"may, end, tak, 3, million, ayegi, ., also, usa, sending, 20, million, astrazenca, ., but, no, information, when, those, would, be, available, ., hope, maharashtra, gets, good, share, ., but, delhi, should, be, vaccinated, first, ., very, bad, sitution, there, ."
42,"150, million, indians, out, 1300, million, vaccinated, ., shall, we, pack, up, balance, people, america, so, that, they, can, get, vaccinated, immediately"
43,"""..., we, are, requesting, people, age, group, 18, -, 44, refrain, going, hospital, thinking, you, be, vaccinated, ., we, definitely, intimate, you, all, when, we, get, confirmation, sii, ..., "", says"
44,"whom, it, may, concern, ..., vaccinated, dog, here, .., rolling_on_the_floor_laughingrolling_on_the_floor_laughing"
45,"panic, kar, gya, hamara, system, tu, halat, mazeed, kharab, ho, jain, gai, ..., people, are, getting, vaccinated, well, into, 40s, now, ., so, ,, that, is, good, part, ."
46,"india, has, fully, vaccinated, only, 1, ., 4, %, it, is, people, ;, 8, ., 3, %, have, been, partially, vaccinated, ., covid, -, 19, is, doing, better, job, vaccinating, itself, against, our, vaccines, ,, with, new, mutant, strains, ., this, is, race, against, time, ., who, win, our, government, decide, ., #, vaccineforall"
47,"was, she, vaccinated, if, yes, ,, then, both, doses"
48,"do, not, worry, #, india, get, vaccinated, ."
49,"my, wife, &, amp, ;, i, had, got, vaccinated, 20th, march, ., both, us, we, are, tested, covid, positive, 4th, &, amp, ;, by, 10th, we, completely, recovered, &, amp, ;, now, leading, normal, life"
50,"thankless, job, ., please, get, all, volunteers, vaccinated, first, folded_handsmedium, -, light_skin_tone"
51,"ma, beta, at, least, get, themselves, vaccinated"
52,"modi, ji, never, ever, voting, u, again, ,, atleast, could, have, vaccinated, delhi, mumbai, before, any, one, else, but, u, don, ’, t, see, anything, above, political, gains, ,, never, ever, voting, bjp, again"
