,0
0,"vaccination, process, is, getting, slow, day, by, day, we, we, are, waiting, it, get, vaccinated, what, about, our, study, we, need, time, have, been, prepared, our, boards, class, 12, ., otherwise, best, option, remain, cancel, it, student, should, pass, according, practicals, ., warning, ️"
1,"sir, where, is, 35, ,, 000, crores, allocated, vaccination, gone, ;, with, this, budget, price, center, ₹, 150, entire, population, could, have, been, vaccinated, free, cost, ;, as, now, it, is, chargeable, where, is, budgeted, amount, gone"
2,"order, this, statement, be, true, this, idea, should, must, have, been, based, experimentation, ., covid, first, came, jan, 2020, ,, first, person, was, vaccinated, at, end, 2020, 2, years, have, not, passed, yet, so, this, is, just, ruse, ,, similar, world, ending, 2012"
3,"I, have, vaccinated, today, salvation, army, school, ,, vallioor"
4,"dear, cm, ,, pls, consider, include, +, 2, students, get, vaccinated, too, ,, as, they, are, going, write, their, exams, this, academic, year, ..."
5,"budget, had, allocated, 35, ,, 000, crores, vaccination, ,, with, price, ₹, 150, center, ,, entire, population, 130, crore, could, have, been, vaccinated, within, budget, ;, so, why, charging, why, where, is, ₹, 35, ,, 000, crore, gone, ;, #, vaccinecovid19, #, vaccination"
6,"vaccinated, @, district, sessions, court, islamabad"
7,"syukur, ., if, need, any, help, communicate, anything, ,, please, just, say, so, &, amp, ;, i, volunteer, my, best, ., both, my, parents, who, are, not, that, strong, had, no, issues, getting, vaccinated, both, times, kangar, ., their, little, needs, here, &, amp, ;, there, also, we, are, kindly, catered, for, ., tqvm, ., keep, faith"
8,"i, am, fully, vaccinated, since, one, month, but, rumors, vaccine, making, me, confuse, that, after, vaccinated, I, am, safe, or, not, ..."
9,"complete, vaccinated"
10,"50, %, adults, fully, vaccinated, wow, …, usUnited_States, is, lucky, have, action, -, oriented, president, especially, after, trump, ’, s, inaction, covid, management"
11,"vaccinatedcheck_box_with_check, ️"
12,"india, becomes, 2nd, most, vaccinated, country, world, with, vaccination, crossing, 20, crore, mark, ., we, hope, soon, it, reach, entire, population, ."
13,"others, are, getting, certificate, without, getting, vaccinated"
14,"finally, I, am, also, vaccinated, now, syringe, thanks, whole, team, conducting, providing, good, services, ., stay, healthy, stay, precautious"
15,"thread, by, :, bear, with, me, .., about, luc, montagnier, ’, s, statements, -, well, ,, apparently, he, did, not, say, all, vaccinated, people, die, two, years, given, human, variation, why, 2, not, 1, or, 6, ., but, he, did, say, ...…"
16,"judging, number, cases, per, day, ,, slow, progress, vaccination, program, ,, they, do, not, care, about, brand, ., they, just, want, get, vaccinated, ., this, is, where, government, failed, anticipate, ., 5, /, 5"
17,"i, got, my, first, vaccinations, special, camp, organized, differently, abled, by, tn, government, .., great, initiative, by, tn, cm, sir, .., government, is, trying, very, hard, eradicate, covid, -, 19, ,, kindly, get, vaccinated, everyone, #, letsgetvaccinated, #, breakthechain, #, stopcorona"
18,"let, us, get, vaccinated, ,, register, yourself, asap, ., syringe"
19,"hahaha, syahirah, tried, to, play, the, piano, last, time, ,, where, do, you, know, when, the, pro, came, ,, after, practicing, many, times, ,, press, the, picture, ., thank, you, syahirah, insyaallah, ada, rezeki, you, after, this, ., parents, dah, vaccinated, dah"
20,"do, not, spread, lies, 20, crore, people, have, been, vaccinated, ., those, leading, this, agitation, know, this, is, global, crisis, ., it, was, because, this, that, foreign, strain, strain, came, india, ., so, called, farmer, leaders, are, responsible, spreading, corona, india, ."
21,"what, do, i, need, do, get, vaccine, i, have, been, registered, since, feb, tried, get, az, ,, failed, disastrously, you, keep, telling, us, register, ., i, have, now, pls, get, me, vaccinated, i, am, 56, with, co, -, morbidities, ., i, should, be, phase, 2, ., #, cucukmyaz"
22,"please, get, yourself, get, vaccinated, ., #, covid19"
23,"is, 18, +, vaccinated, started, at, mcgm, center, ..., if, yes, y, not, citizens, not, updated, slot, timings, all, free, mcgm, centers, ..., kindly, anwer, ...."
24,"yes, today, lot, malaysian, left, frustrated, disappointed, not, getting, slot, #, astrazenaca, #, vaccine, ., but, bright, side, there, has, more, more, malaysians, want, be, vaccinated, #, lindungdirilindungsemua"
25,"finally, you, can, get, vaccinated, too, grimacing_face"
