,0
0,"just, popped, my, local, cvs, after, work, got, my, booster, shot, as, walk, in, ., start, finish, took, less, than, 12, minutes, ., 10, /, 10, would, recommend, friends, #, boosted, syringe"
1,"idk, but, i, ’, m, good, any, booster, shot, .."
2,"i, credit, booster, shot, fever, dream, i, ', m, midst, of, ."
3,"they, came, out, with, new, variant, actually, pushed, their, agenda, make, booster, shots, mandatory, ., #, fuckers"
4,"gotta, get, ya, covid, booster, shot, my, guy"
5,"just, got, my, #, booster, shot, there, are, so, many, kids, at, mall, getting, their, first, shots, ., love, see, it, ."
6,"1st, omicron, case, identified, san, francisco, ,, they, had, 2, shots, no, booster, &, amp, ;, had, traveled, south, africa, ,, although, dutch, travelers, are, being, investigated, as, well, #, omicron, #, covidvariant, #, covid19"
7,"when, will, they, start, giving, us, booster, shot, this, country, fgs, awon, slow, mo, unamused_facealien"
8,"must, have, ., i, ', m, getting, jj, ., i, will, get, shot, 1, booster, jj, that, ', s, it, ., i, ', ve, never, had, get, multiple, more, than, 2, boosters, any, overseas, travel, v"
9,"reminds, you, adirondacks, smiling_face_with_smiling_eyes, tomorrow, at, syracuse, state, fair, grounds, my, covid, booster, shot, thumbs_up"
10,"third, time, ’, s, charm, ,, right, psa, slo, folks, still, wanting, covid, -, 19, booster, shot, :, cvs, laguna, village, shopping, center, had, walk, -, in, availability, even, though, their, website, says, no, appointments, available, syringesparklessmiling_face_with_sunglasses"
11,"hubby, i, got, our, booster, shots, today, party_popper, #, booster"
12,"y, ’, all, this, booster, shot, is, kicking, my, ass, ., face_with_thermometer, loudly_crying_face"
13,"never, had, reaction, vax, or, booster, ,, flu, shot, etc, ., but, my, 2nd, shingrix, woke, up, middle, night, with, fever, took, some, acetaminophen, figured, ibuprofen, would, be, bad, like, vax, ., went, back, bed, ., that, was, it, ., no, complaints, here, better, safe, than, sorry"
14,"off, get, my, covid, booster, flu, shot, ., probably, going, feel, poopoo, tomorrow, but, it, ’, s, worth, it, go, get, your, booster, if, you, can"
