,0
0,"1, dose, of, az, is, better, than, nothing, and, does, help, ., 33, %, protection, is, not, nothing, and, the, protection, against, serious, illness, worse, has, not, yet, been, determined, ., you, sound, like, an, anti, -, vaxxer, ."
1,"if, you, ', re, antivaxxer, /, covid, denyier, then, you, get, covid, ,, are, hospitalized, ,, or, die, covid, ,, that, ', s, you, god, calling, you, idiot, ."
2,"omg, ,, i, love, this, woman, ., #, antivaxxer"
3,"guy, who, is, antivaxxer, so, that, he, can, get, personal, space, unvaxxed, section, at, nba, arena"
4,"can, it, be, called, diskrimination, its, more, protecting, yourself, &, amp, ;, patrons, your, establishment, ., allowing, #, antivaxxer, swan, about, sans, mask, is, like, allowing, drunk, driver, get, into, car, &, amp, ;, start, ignition, -, no, one, might, get, hurt, but, its, likely, someone, will, be"
5,"you, are, fucking, shitting, me, right, he, was, fucking, antivaxxer, now, hes, being, praised, dying, ."
6,"same, with, antivaxxer, ,, end, times, trade_mark, evangelicals, ,, tinfoiler, qanon, types, ., they, all, need, watching"
7,"i, was, called, toots, reply, tweet, other, day, by, antivaxxer, ., as, man, i, found, it, ,, respondent, ,, offensive, ., are, they, words, now, limited, female, /, female, diskussions, where, they, can, be, used, without, offense, thoughts, it, is, amazing, how, language, evolves, ."
8,"i, am, sorry, that, anyone, dies, covid, ., but, i, am, more, sorry, that, antivaxxer, will, have, it, pass, it, people, who, want, vaccine, but, has, not, got, it, yet, ."
9,"so, you, can, play, semantics, all, you, want, but, if, it, looks, like, duck, ,, quacks, like, duck, …, …, it, ’, s, most, likely, antivaxxer"
10,"she, was, mission, maga, ., clink, ., #, antivaxxer"
11,"same, actually, ., until, my, 2nd, vacc, shot, haha, ., this, is, not, antivaxxer, post, btw, ., just, believe, natural, medicine, as, well, grinning_squinting_face"
12,"being, dumb, antivaxxer, is, not, protected, class"
13,"would, be, antivaxxer, just, like, they, are, with, covid19, vaccine, ., poc, die, at, greater, rate, whites, covid, ,, don, ', t, you, think, that, gop, realizes, that"
14,"condoning, antivaxxer, priests, who, publicly, spout, untruths, ,, conspiracies, ,, anti, science, is, shameful, ., i, pray, that, harm, this, does, catholic, faith, is, minimal, ."
15,"mi, roommate, es, antivaxxer, ,, qué, se, hace, en, estos, casos, face_with_raised_eyebrowunamused_face"
16,"if, you, ', re, antivaxxer, showing, up, pop, up, clinics, protest, ,, your, next, destination, is, hell"
17,"good, grief, ., i, can, ’, t, catch, break, ., first, i, get, guy, who, gives, me, wrong, address, pick, him, up, ,, then, i, get, stood, up, by, another, one, ,, now, i, have, antivaxxer, who, works, medical, field, saying, vaccines, give, people, covid, ., god, must, want, me, stay, single, forever, ."
18,"louisiana, is, full, #, antivaxxer, assholes, i, really, wish, i, did, not, live, here, same, state, as, those, lunatics, ."
19,"lachlan, muroch, #, fauxnews, explicitly, back, #, tuckercarlson, his, #, antivaxxer, #, whitesupremacist, #, conspiracytheories"
20,"i, ’, m, geocentric, ,, flat, -, earth, ,, antivaxxer, ., pleased, meet, u"
21,"you, said, no, child, needs, vaccine, ., that, makes, you, #, antivaxxer"
22,"don, ', t, be, shit, antivaxxer, ., or, really, any, these, ., grinning_squinting_face"
23,"if, you, are, refusing, get, vaccinated, against, covid, -, 19, ,, maybe, it, ', s, because, you, are, getting, your, medical, advice, news, pundits, ,, fearmongers, ,, conspiracy, theorists, ,, other, deeply, misinformed, people, ,, rather, than, medical, professionals, ., #, covidiots, #, antivaxxer, face_with_symbols_on_mouthface_with_symbols_on_mouth"
