,0
0,"update, moderna, shot, :, it, ’, s, going, well"
1,"18, hours, into, my, first, moderna, shot, :, can, ’, t, feel, my, arm, ., worth, it, ."
2,"hope, you, are, back, at, hundred_points, soon, ., i, got, moderna, last, week, definitely, felt, it, after, few, hours, ."
3,"second, moderna, shot, same"
4,"got, my, first, moderna, shot, today, ., so, far, feel, pretty, good, ,, although, 5g, is, interfering, with, my, wifi, ..."
5,"i, got, moderna, vaccine"
6,"i, had, large, localized, reaction, my, first, shot, moderna, ,, 10, days, after, shot, ., i, never, felt, bad, ,, tho, ., just, have, extremely, itchy, arm, ., beaming_face_with_smiling_eyes, i, ’, m, hearing, it, ’, s, common, certain, percentage, people, ., #, covidarm"
7,"looks, like, i, ’, m, team, moderna, ., when, do, we, do, epic, dance, battles, against, other, vaccine, teams, like, west, side, story, #, vaccinated, #, vaccine, #, moderna, #, covidvaccination"
8,"got, vaccinated, today, #, moderna, #, getvaccinated"
9,"i, got, #, moderna, my, arm, hurt, 2, days, but, not, complaining, ."
10,"living, moderna, world"
11,"can, confirm, :, no, side, effects, 2nd, dose, moderna, cc, :"
12,"#, vaccinated, raising_handsmedium, -, dark_skin_tone, shot, #, 2, check_box_with_check, ️, had, drive, 20, miles, this, glad, this, part, is, done, ., folded_handsmedium, -, dark_skin_tonesyringe, #, teammoderna, #, moderna, #, vaccines, #, covid_19, #, shotshotshot, #, todayisagoodday, smiling_face, ️, @, md, stat, urgent, care"
13,"thank, you, #, science, thank, you, volunteers, ., thank, you, national, guard, ., done, grateful, #, vaccinated, #, moderna"
14,"second, dose, moderna, hugging_face"
15,"thanks, doc, we, were, going, get, j, &, amp, ;, j, but, batch, didn, ', t, come, down, so, we, started, moderna"
16,"pancha, was, lost, in, the, cabbage, ., modern, in, monterrey, if, anyone, sees, it, or, has, it, ,, I, called, the, phone, number, in, the, photo"
17,"you, ’, re, kidding, then, virus, would, go, away, democrats, would, not, have, anything, control, population, with, ."
18,"fauci, lost, all, credibility, when, at, very, beginning, he, said, general, public, didn, ’, t, need, masks, ., he, did, it, out, arrogance, not, empathy, general, population, ., he, treated, general, population, as, expendable, medical, workers, as, sacrosanct, ., he, failed, big, time, ."
19,"ya, damn, right, i, ’, m, modernaire, i, just, got, my, 2nd, moderna, shot, i, ’, m, humming, i, get, anxious, with, shots, ,, so, if, you, have, some, hesitancy, let, ’, s, talk, ., we, all, need, get, vaccinated, so, we, can, defeat, this, focus, other, social, justice, fights"
20,"we, had, moderna, early, march, but, still, continue, wear, mask, public, ., because, we, know, it, is, just, people, who, do, not, care, about, anyone, else, that, is, not, wearing, masks, ., it, is, hard, telling, what, else, they, could, be, spreading, ."
21,"just, got, my, first, dose, moderna, vaccine"
22,"i, got, moderna, ., i, had, no, symptoms, with, first, shot, ., second, one, i, had, slight, sore, arm, ,, extreme, tirednessthe, next, day, ., that, evening, i, vacillated, between, chills, sweats, ,, nausea, ,, barely, made, it, bed, ,, chest, hurt, ., within, 10, minutes, it, was, gone, ."
23,"first, dose, moderna, arm"
24,"i, am, testing, booster, shot, that, is, mixture, modera, classic, new, moderna, vaccine, that, codes, spike, protein, variant, b1, ., 351, ., not, sure, if, this, will, be, needed, ,, but, they, are, doing, safety, trials, now, just, case"
25,"omg, way, we, both, are, gonna, be, moderna, they, ’, s, ..., i, ’, m, so, excited, ."
26,"moderna, my, mf, arm, baby, let, ’, s, gooooo"
27,"this, second, shot, is, no, joke, ., #, vaccinated, #, moderna"
28,"david, bowie, ,, ‘, moderna, love, ’, anxious_face_with_sweat"
29,"apparently, dangerous, side, effect, first, moderna, shot, is, compulsion, buy, flowers, make, yourself, huge, ass, italian, lasagna, grimacing_face"
30,"never, happened, ., kinda, tired, that, afternoon, both, shots, ., got, moderna, ., vegan, ., 68, years, old, ., athletic, ., no, alcohol, ., made, diff, who, knows, ."
31,"hopefully, you, ’, ll, have, my, luck, ., i, was, tired, afternoon, after, my, 2nd, moderna, ,, tired, ,, no, appetite, ,, &, amp, ;, chilled, day, 2, ,, &, amp, ;, day, 3, i, felt, great, ."
32,"museum, moderna, rt, art, /, vaccine, nexus, face_with_medical_mask"
33,"moderna, #, 2, didn, ’, t, hit, me, as, hard, as, many, ,, though, it, still, sucked, ., high, temp, 99, ., 6, ,, would, ’, ve, been, higher, i, assume, if, i, hadn, ’, t, been, taking, tylenol, ., but, i, feel, great, now, ,, 44, hours, later, ., can, ’, t, wait, see, family"
34,"i, am, 22, hours, my, 2nd, moderna, shot, ., my, arm, still, feels, like, somebody, ’, s, thumb, is, pressing, shot, spot, ,, but, that, ’, s, it, ., person_shrugginglight_skin_tone, ‍, female_sign, ️, syringeflexed_biceps"
35,"i, got, moderna, felt, like, total, trash, about, 24, hours, after, both, doses, ., i, ’, d, say, i, began, feeling, onset, about, 8, hours, after, injection, ."
36,"., a, year, ago, i, tried, moderna, vaccine, see, if, it, was, safe, ., spoiler, :, it, is, now, ,, my, #, covidvaccine, anniversary, ,, i, ’, m, happy, share, that, i, just, got, 3rd, dose, ., this, booster, experiment, will, reveal, 1, if, strain, -, adapted, vaccines, boost, immunity, &, amp, ;, 2, whether, they, are, safe, ."
37,"no, side, effects, report, almost, 24, hours, after, receiving, dose, 2, #, moderna, ., just, little, soreness, arm"
38,"get, all, vaccines, ., all, vaccines, are, amazing, ., but, damn, ,, that, 2nd, moderna, dose, do, hit, different, tho, face_with_thermometerhot_face"
39,"modern, #, 2, #, fullyvaccinated"
40,"pictureTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, me, after, my, 1st, dose, #, moderna, not, visible, :, my, huge, smile, under, two, face_with_medical_mask, folded_handslight_skin_tone, healthcare, workers, ,, volunteers, &, amp, ;, all, scientists, who, made, this, possible, i, didn, ’, t, think, it, was, possible, red_heart, ️, science, more, but, here, we, are, #, vaccinessavelives, #, vaccinated, #, maskup"
41,"got, my, first, moderna, vaccination, this, morning"
42,"today, is, first, day, i, ’, ve, felt, semi, -, ok, since, my, second, moderna, shot, last, sunday, ., i, know, vaccine, is, harder, those, who, ’, ve, had, #, covid, ,, there, ’, s, also, no, clue, how, it, affects, those, with, autoimmune, disease, ..., but, phew, ,, y, ’, all, ., that, was, whole, week, ., #, covidvaccine"
43,"5, days, my, body, still, feels, like, it, ’, s, ready, fall, apart, after, moderna, #, 1, ., whew, ."
44,"got, my, first, moderna, vaccine, shot, thursday, night, ,, everything, was, happy, lucky, until, that, immune, response, kicked, last, night, was, rough, but, you, know, what, ,, i, rather, this, temporary, diskomfort, than, chancing, it, with, covid, ., will, see, how, it, goes, when, i, get, 2nd, shot"
45,"thank, you, #, operationwarpspeeed"
46,"got, my, second, covid, vaccination, this, morning, moderna, so, grateful, volunteers, working, vaccination, clinics, folded_hands"
