,0
0,"truth, is, #, vaccinated, #, antivaxxers, #, antimaskers, #, antisciencegqp, are, fact, filling, our, hospital, i, i, &, amp, ;, #, desantisdisaster, is, asking, four, ventilators, #, bluestones, where, more, pal, are, syringeface_with_medical_mask, #, smarter, with, less, #, deltavariant, #, vaccinessavelives"
1,"everyone, fears, that, but, who, ', i, say, vaccinated, south, along, with, well, vaccinated, vermont, won, ', i, visit, it, ', i, not, absolute, either, direction"
2,"not, be, case, how, ninety, %, hospitalized, sick, individuals, are, vaccinated, ., it, ', i, not, cure, was, never, meant, be, ."
3,"there, is, no, taking, sides, here, governor, ., delta, variant, just, likes, all, you, who, are, vaccinated, refuse, protect, yourselves, others, by, not, wearing, masks, public, indoors, ."
4,"it, ', i, vaccinated, now, that, have, all, reason, be, concerned"
5,"no, icu, beds, with, vaccinated, adults, ., it, ', i, time, hardball, ., let, #, covid19, deal, with, stupid, ., #, covid19tx, #, untaxed, #, deltavariant"
6,"eligible, vaccinated, are, becoming, pariah, many, places, ."
7,"vaccinated, can, spread, it, so, much, easier, with, their, weakened, symptoms, ,, they, won, i, i, even, know, they, have, it, ., vaccinated, at, least, know, they, have, it, because, they, will, feel, it, person_shruggingmedium, -, light_skin_tone, i, female_sign, i"
8,"sad, see, three, educators, broward, county, ,, #, covidflorida, die, #, covid19, same, day, today, ., unless, these, educators, had, medical, reasons, ,, all, three, them, were, dumb, enough, be, vaccinated, ,, state, with, dumbest, governor, us, ."
9,"you, are, shameful, ., they, are, trying, ensure, safe, venue, ., given, thoughts, vaccinated, that, i, i, impossible, ."
10,"you, i, re, joking, right, i, vaccinated, can, spread, it, quicker, vaccinated, because, they, may, have, no, symptoms, i, what, world, do, you, live"
11,"last, week, ,, each, night, admitted, three, -, four, couid, patients, icu, ., all, them, were, vaccinated, all, them, ended, up, ventilator, everyone, wanted, get, vaccinated, before, going, ventilator, but, it, was, too, late, please, get, vaccinated, before, this, virus, kills, you, be, stupidity"
12,"i, pandemic, vaccinated, i, i, wondering, why, canada, is, only, one, with, different, stats, here, it, is"
13,"i, do, not, get, this, twisted, logic, that, some, folks, have, ., co, -, worker, claims, she, believes, science, hundred_points, i, but, refuses, get, vaccinated, ., told, her, ,, do, not, place, your, vaccinated, raggedy, a, i, anywhere, near, me, ,, she, busted, put, laughing, ., i, am, so, serious, ., #, getvaccinated"
14,"what, else, is, it, going, take, our, state, i, i, hospitals, are, full, ., their, patients, are, vaccinated, couid, positive, ., school, starts, next, week, around, to, ., mask, mandates, vaccine, mandates, are, way, out, this, ., what, are, you, waiting"
15,"sure, ,, at, rates, one thousand, %, less, than, vaccinated, ..., is, one thousand, %, reduction, good, or, no"
16,"i, the, vaccinated, person, himself, or, herself, has, decided, inflict, preventable, unjustifiable, harm, upon, family, ,, friends, ,, neighbors, ,, community, ,, country, planet, i"
17,"gotta, admit, ,, i, i, i, getting, some, satisfaction, that, many, same, pal, who, were, saying, i, if, you, i, re, scared, stay, home, i, are, now, all, butt, -, hurt, over, i, if, you, i, re, vaccinated, stay, home, i, smiling_face_with_horns, course, these, same, idiots, don, i, i, acknowledge, they, i, re, reason, mask, reinstatement, ., face_with_symbols_on_mouth"
