,0
57,"i, think, people, have, reached, point, where, they, are, vaccinated, ,, boosted, ,, understand, that, if, they, get, couid, it, would, be, mild, ., ny, fifteen, %, are, vaccinated, ,, it, is, them, protect, themselves, ., i, will, wear, mask, subways, ,, stores, but, happy, not, be, required, wear, one, ."
58,"what, i, i, blocking, canada, i, i, exit, pandemic, vaccinated"
59,"well, ,, that, ', i, new, one, me, ., there, are, people, that, actually, believe, that, masks, are, cause, increased, deaths, ,, not, lack, masks, or, vaccinated, people, ., holy, hell, ."
60,"i, specifically, say, antimatter, ', i, because, those, are, only, people, who, repeatedly, posts, these, same, exact, pics, social, media, ."
61,"harden, had, post, back, surgery, dwight, vaccinated, kyrie, ., one, year, he, had, good, cpu, they, were, best, team, league, ."
62,"gop, is, open, borders, vaccinated, ottawa, truckers, anti, -, ottoman, police, while, being, pro, closed, mexican, border, be, vaccinated, asylum, seekers, ., makes, my, head, hurt, ."
63,"idiocy, natural, immunity, people, is, that, their, strategy, involves, vaccinated, people, being, infected, ,, with, all, attendant, risk, that, entails, ., also, ,, infection, is, quite, common, ,, so, what, ', i, point"
64,"i, guess, he, ', i, been, banned, facebook, instagram, ., but, yes, ,, he, ', i, london, thinks, couid, isn, ', i, real, that, world, is, discriminating, against, vaccinated, ., also, thinks, feminism, is, cancer, ., he, ', i, pile_of_poo"
65,"well, ,, last, two, +, years, my, kids, wearing, masks, ., none, i, mean, none, my, kids, have, come, home, with, masks, that, look, stained, or, dirty, ., honestly, ,, what, are, those, red, brown, stains, rolling_on_the_floor_laughing, maybe, antimatter, ', i, should, teach, their, kids, wipe, their, mouths, after, lunch, person_shrugging, i, female_sign, i"
66,"because, ton, a, -, list, celebrities, are, vaccinated, it, would, be, horrible, look, california, ,, couid, -, crazy, progressives, ,, democrats, ,, hollywood, general, show, how, hypocritical, they, are, ."
67,"these, stupid, rules, are, driven, by, nothing, more, than, liberal, political, science, mayoral, ambition, ., it, i, i, tragic, because, by, crushing, credibility, ,, these, guys, now, have, none, ,, it, makes, it, even, more, unlikely, vaccinated, will, ever, change, their, minds, ."
68,"tax, vaccinated, or, i, ', i, moving, sri, lanka"
