,0
0,"i, i, i, so, confused, i, i, see, restaurants, people, talking, about, how, vaccine, mandates, are, causing, them, lose, business, ., does, this, mean, only, vaccinated, people, go, restaurants, seems, like, admitting, that, just, validates, why, pal, haven, i, i, wanted, go, sit, at, restaurants"
1,"i, the, thirty-eight, -, year, -, old, fairhaven, ,, mass, i, said, he, had, watched, his, body, therapy, spiritual, counseling, business, dry, up, as, clients, i, afraid, catching, virus, vaccinated, practitioner, i, stopped, coming, ., he, said, he, started, using, food, stamps, i"
2,"hardly, anyone, was, vaccinated, february, two thousand and twenty-one, ., yet, ,, with, only, mild, symptoms, two hundred and ten, million, vaccinated, americans, ,, death, toll, is, still, nearly, as, high, as, before, ., this, is, endgame, now, vaccinated, ."
3,"research, does, fall, line, with, small, cluster, studies, that, found, vaccinated, people, with, previous, infection, had, lower, risks, couid, -, nineteen, diagnosis, or, illness, than, vaccinated, people, who, were, never, before, infected, ."
4,"hatred, comes, both, sides, ., vaccinated, are, demeaned, as, dupes, ,, steeple, ,, shudders, ,, traitors, ,, sorts, staff, ,, brain, dead, ,, slaves, ,, nazis, anti, -, christ, whose, freedom, only, brave, pure, -, blood, vaccinated, are, position, defend, ."
5,"so, my, question, ,, if, bills, make, it, super, bowl, ,, will, measly, be, able, play, since, he, i, i, vaccinated"
6,"underfunded, hospitals, firing, medical, personnel, comorbidities, vaccinated, /, vaccinated, two, years, not, one, new, icu, bed, has, been, bought, because, they, aren, ', i, profitable, we, have, look, at, all, factors, besides, scare, tactics, ."
7,"culture, lives, shock, value, it, helps, serve, point, people, advocating, certain, mandates, against, vaccinated, that, they, don, ', i, have, monopoly, virtue, one, day, rules, could, apply, them, also, ad, is, only, targeted, at, twentynine, +, shames, this, sex, offenders, so, within"
8,"small, minority, truckers, are, vaccinated, participating, this, "", protest, i, shelves, won, ', i, empty, because, one, %, truckers, decide, have, temper, tantrum, ."
9,"i, ', all, remember, this, event, i, need, emergency, medical, attention, am, unable, get, access, due, all, vaccinated, dumbfucks, hospital, ."
10,"as, far, as, i, know, it, is, rare, few, who, aren, ', i, allowed, some, that, stuff, list, ..., i, guess, that, would, make, you, one, vaccinated, ."
11,"fighting, stigma, :, minister, health, stephen, donnelly, says, vaccinated, people, are, putting, themselves, at, ...:, minister, health, ,, stephen, donnelly, has, said, that, people, that, are, not, vaccinated, are, putting, themselves, at, risk, ., he, pointed, large, i"
12,"i, immediately, thought, it, was, stupidest, thing, they, could, have, ever, done, ., because, obviously, vaccinated, would, immediately, take, advantage, that, ., i, mean, ,, obviously, ."
13,"thinking, mask, is, gonna, stop, couid, is, like, thinking, chain, link, fence, will, keep, mosquitos, out, ., also, couid, is, cold, ., my, vaccinated, ninety-two, year, old, neighbors, just, beat, couid, seventy-two, hours, ., enough, fear, porn, ., time, throw, out, face, diapers, get, back, regular, life, ."
14,"both, men, this, tweet, have, now, passed, ., both, are, vaccinated, ., vaccine, isn, i, i, political, me, ,, it, is, literally, lifeline, ., take, lifeline, your, loved, ones, ;, they, need, you, here, ., it, is, saving, lives, ."
15,"slap, face, is, not, gov, i, i, ., point, your, ire, at, vaccinated, ., ethicist, are, clear, here, ;, those, need, medical, intervention, most, preserve, life, ,, where, there, is, reasonable, chance, doing, so, ,, are, be, prioritized, ., we, did, that, i, /, vaccines, ,, now, it, i, i, tests, ."
16,"vaccinated, represent, about, fifteen, %, population, yet, account, almost, half, hospitalizations, ., if, vaccines, didn, ', i, work, their, numbers, should, only, account, fifteen, %, cases, hospitalizations, ., they, are, disproportionately, higher, than, that, which, proves, vaccines, work, ."
17,"vaccinated, vaccinated, friends, at, #, defeatthemandates, rally, earlier, today, ."
18,"what, great, superbowl, this, year, no, brady, ., no, my, ., vaccinated, ."
19,"blame, vaccinated"
20,"may, ratio, deaths, was, one hundred and fifty, vaccinated, eighteen thousand, vaccinated, states, ., stop, pretending, you, are, waiting, data, ., vaccine, works, ., couid, causes, heart, issues, valued, that, get, them, would, likely, have, been, infected, that, got, them, ."
21,"hey, bill, why, did, you, your, panel, not, talk, about, what, couid, /, omicron, is, doing, healthcare, community, hospitals, ., my, friend, is, nurse, she, i, i, damn, tired, ., they, shouldn, i, i, have, take, care, vaccinated, ."
