,0
0,"are, there, any, teamsters, out, that, work, large, companies, do, your, union, officials, have, your, back, concerning, forced, van, i, work, large, company, oregon, our, teamster, officials, have, already, said, they, won, ', i, back, us, vaccinated, workers"
1,"now, that, vaccinated, supporters, are, allowed, in, ,, are, refunds, available, ., i, bought, tickets, based, van, requirements, ."
2,"as, conservative, ,, i, don, i, i, love, idea, vaccine, passport, ., however, ,, our, hospitals, are, filled, with, vaccinated, folks, ,, taking, away, resources, cancer, patients, sick, kids, ., ideology, aside, ,, if, $, one hundred, carrot, didn, i, i, work, ,, it, i, i, time, stick, ., #, able"
3,"if, left, had, their, way, ,, no, vaccinated, individual, would, ever, set, foot, hospital, again, unless, they, were, some, racial, or, ethnic, minority, ."
4,"dude, ,, vaccinated, spread, virus, just, as, much, as, vaccinated, ., taking, vaccine, doesn, i, i, help, anyone, else, it, i, i, called, science"
5,""", parents, are, not, allowed, let, their, kids, :, i, /, i, school, i, /, o, clothes, play, outside, i, /, o, coats, winter, smoke, crack, or, cigarettes, sniff, glue, or, do, drugs, but, are, allowed, send, vaccinated, kids, school, unmasked, worst, part, deadly, pandemic, "", three"
6,"putting, other, citizens, at, risk, ,, all, because, mask, /, vaccine, freedom, means, protecting, our, citizens, /, children, /, delta, spread, became, stronger, =, vaccinated, ,, dry, run, out, if, icu, beds, &, amp, ;, if, i, were, one, out, if, compassionate, care, ,, when, others, need, icu, /, ambulances, true, leader, who, cares"
7,"since, last, year, i, ', ve, told, them, that, if, they, want, keep, pal, together, lab, then, masks, must, be, worn, all, day, team, must, be, kept, team, i, ., team, is, vaccinated, refuse, leave, after, their, shift, often, overlapping, with, team, i, ride, clock, ., complaints, ignored, ."
8,"only, vaccinated, deserve, kindness"
9,"i, have, no, respect, vaccinated, people"
10,"there, is, so, much, focus, how, talk, nicely, vaccinated, absolutely, no, focus, how, manage, your, own, complex, feelings, about, vaccinated, how, you, can, manage, exercise, empathy, while, feeling, you, i, re, also, heard, valued, ."
11,"*, my, main, concern, is, that, i, i, i, full, vaccinated, +, still, following, proper, protocols, when, dealing, i, /, vaccinated, folks, ., i, have, mother, who, i, i, health, is, compromised, +, i, can, i, i, risk, her, or, myself, ."
12,"yes, there, are, #, breakthrough, cases, but, vast, majority, are, #, vaccinated, don, i, i, be, fool, #, gutshot, #, vaccinessavelives"
13,"ummm, i, you, were, making, asinine, statement, that, expression, is, pretty, damn, common, ,, &, amp, ;, context, is, kinda, important, ., gov, i, i, has, all, sorts, requirements, promote, safety, &, amp, ;, health, that, nobody, objects, to, ., people, are, dying, because, vaccinated, are, overwhelming, hospitals, ."
14,"hospitalizing, vaccinated, people, costs, billions, ,, report, finds"
15,"who, that, vaccinated, that, nag"
16,"i, thought, israel, study, was, pretty, conclusive, ., fully, vaccinated, are, at, much, greater, risk, variants, than, vaccinated, ."
17,"israel, is, going, have, encourage, vaccinated, tourism, so, they, too, can, blame, it, vaccinated, ."
