,0
0,"our, state, has, some, highest, case, rates, nation, ., we, are, at, center, global, couid, surge, ., our, hospitals, are, being, overwhelmed, with, vaccinated, couid, patients, ,, it, i, i, entirely, unnecessary, ."
1,"it, feels, extra, twisted, when, we, can, i, i, get, them, as, healthcare, workers, especially, after, intubating, vaccinated, patients, all, day, shift"
2,"you, poor, thing, that, you, don, i, i, know, how, read, reports, is, really, sad, ., ninety-seven, %, couid, deaths, are, among, vaccinated, ., google, works, ,, go, check, it, out, ."
3,"200k, deaths, couid, last, six, months, were, vaccinated, people, ., y, i, all, keep, playing, politics, with, your, lives, if, y, i, all, want, ., everyone, i, know, who, is, vaccinated, getting, couid, recently, barely, getting, sick, ,, their, either, asymptomatic, or, have, cold, symptoms, ."
4,"but, also, probably, more, getting, it, since, more, public, places, are, open, get, it, from, ,, along, with, it, causing, infections, with, both, vaccinated, vaccinated, now, ."
5,"it, ', i, no, longer, private, when, vaccinated, fill, up, hospitals, keep, other, people, getting, treatment, -, lying, ted"
6,"so, can, we, stop, with, vaccinated, talk, or, are, we, going, pretend, this, isn, i, i, happening, gone, all, way, fringe, how, to, ., clown_faceclown_face"
7,"you, can, i, i, dine, or, do, anything, indoors, either, person_shrugginglight_skin_tone, i, male_sign, i, it, i, i, ridiculous, how, people, keep, blaming, vaccinated, ., top, la, having, crazy, restrictions, yet, so, many, cases, i"
8,"my, cousins, ruined, christmas, by, being, vaccinated, ,, selfish, pieces, so, *, i, so, wishing, them, nothhhhhing, but, big, coal, energy, bye, smiling_face_with_heartssmiling_face_with_heartssmiling_face_with_hearts"
9,"it, i, i, not, enough, people, i, know, unmasked, are, also, probably, vaccinated, ,, but, it, i, i, something, ."
10,"perhaps, ,, people, are, avoiding, your, vaccinated, family, members, ., ask, yourself, ,, are, vaccinated, members, your, family, ones, people, like, ,, or, are, they, ones, that, people, do, not, want, sit, by, during, holidays, ..."
11,"jok, doing, some, whack, kinda, diet, jok, also, has, heart, condition, never, any, that, reporting, does, it, say, jok, is, vaccinated, who, cares, ..., kid, can, play, ., go, drink, some, egg, nog"
12,"behalf, vaccinated, people, everywhere, ,, we, don, i, i, want, know, her, either, ., we, especially, don, i, i, want, be, behind, her, buffet, line, ."
13,"wow, i, wonder, how, many, these, cases, are, vaccinated, ."
14,"one, vaccinated, player, now, everyone, so, deep, protocols, ,, it, ', i, like, there, ', i, almost, global, pandemic, out, there, now, we, have, more, ten, -, day, contracts, than, boba, has, average, minutes, ., get, vaccinated, ,, go, mass, ,, boba, is, life"
15,"it, ', i, same, at, my, workplace, ,, residential, college, with, seven hundred, +, faculty, staff, two thousand, two hundred, +, students, ., i, think, positive, cases, are, going, balloon, ., we, had, xmas, parties, last, monday, evening, tuesday, afternoon, ., we, ', ve, been, requiring, weekly, tests, vaccinated, all, year, ."
16,"i, am, expecting, get, couid, again, yes, i, have, had, it, before, so, i, will, get, it, again, not, be, hospitalized, my, thoughts, will, be, with, vaccinated, with, breathing, tube, stuck, down, their, throats"
17,"vast, majority, deaths, two thousand and twenty-one, are, vaccinated, ., you, can, i, i, blame, biden, deaths, people, who, refused, help, themselves, ."
18,"yes, because, you, can, be, asymptomatic, ., carrier, can, be, oblivious, but, vaccinated, are, more, peril, ., but, hey, person_shruggingmedium_skin_tone, i, female_sign, i"
19,"he, done, made, ya, i, all, vaccinated, folks, look, stupid, damn, what, surprise"
20,"it, i, i, heartbreaking, watching, deniers, suffer, when, they, get, sick, ., it, i, i, also, heartbreaking, hear, fanatics, say, vaccinated, should, be, denied, care, ,, etc, ., that, i, i, unethical, ., we, don, i, i, deny, medical, care, moral, reasons, ."
21,"i, keep, hearing, prostitutes, to, that, vaccinated, are, overwhelming, hospitals, mortuaries, due, their, covid19, deaths, but, i, dont, know, single, untaxed, person, who, has, died, due, covid19, ., do, any, you, #, covid19, #, omicronvariant"
22,"trump, himself, i, came, up, with, three, very, ,, very, good, vaccines, less, than, nine, months, i, like, al, gore, invented, internet, ., nevertheless, ,, proverbial, broken, clock, is, right, twice, day, ., vaccines, work, ;, vaccinated, are, hardest, hit, ., get, vaccinated, ."
23,"sorry, but, vaccinated, should, not, get, priority, anything, ., you, had, your, chance, you, refused, ., live, with, consequences, your, actions, ,, or, lack, there, of, ."
24,"that, is, ones, that, are, getting, virus, then, vaccinated, go, figure, lol"
25,"as, i, if, you, are, vaccinated, why, would, you, be, scared, vaccinated, person, does, vaccine, not, work, or, something"
26,"tweeted, article, high, positivity, rate, northern, health, region, ., ., nineteen, %, i, population, two hundred and eighty-eight, ,, zero, spread, over, two, /, three, i, ads, provincial, lands, ., vaccinated, ."
27,"i, will, not, invite, vaccinated, into, my, house"
28,"only, by, vaccinated, up, ., rest, us, you, ', re, incredible"
29,"i, ', i, love, see, what, those, hospitalization, numbers, are, among, vaccinated, vaccinated"
30,"any, teacher, that, encourages, bullying, my, vaccinated, child, will, be, punished, it, ,, by, me, ,, yes, that, is, threat, ."
31,"vaccinated, want, nothing, do, with, science, until, they, need, it, live, ., health, care, heroes, work, hard, save, everyone, ."
32,"nice, try, ., but, %, vaccinated, this, over, -, full, hospital, is, i, still, low, i, according, article, ., that, i, i, because, vaccine, keeps, hospitalization, death, numbers, far, lower, than, untaxed, population, ., stop, making, excuses, sociopathic, behavior, ."
33,"good, thing, we, put, all, our, focus, boosters, shaming, vaccinated, rather, than, changing, up, messaging, mass, producing, tests, ., hell, i, knew, how, crucial, testing, was, christmas, two thousand and twenty, before, vaccine"
34,"..., point, vaccine, effectiveness, breakdown, ., this, made, unequal, pools, between, vaccinated, vaccinated, ., because, way, joe, biden, has, been, mule, about, vaccines, &, amp, ;, healthcare, bureaucrats, only, cared, about, saving, vaccines, not, people, ..., no, matter, how, many, times, they"
35,"underlying, illness, ,, sixty-two, years, old, ,, attending, three, concerts, along, with, bars, ..., oh, yea, kicker, vaccinated, double_exclamation_mark, i"
36,"yes, ., it, i, i, only, logical, ., they, remain, vaccinated, ,, possibly, being, ok, with, it, ."
37,"this, is, best, case, ., after, all, this, time, it, almost, seems, too, good, hope, for, ,, us, has, large, population, older, ,, vaccinated, people, i, /, no, previous, #, covid19, exposure, whom, south, africa, i, i, experience, may, not, be, as, relevant, ., but, best, case, does, seem, possible, ."
38,"starting, right, guard, laurent, duvernay, -, tardis, backup, ab, joe, flaco, are, latest, #, jets, reserve, /, couid, -, nineteen, list, ., there, are, now, nineteen, players, list, ,, along, with, he, robert, saleh, ., flaco, is, vaccinated, ., let, is, vaccinated, ."
39,"i, i, ve, run, numbers, ., hospitalizations, are, down, among, vaccinated, up, among, vaccinated, ., shit, works, prevents, serious, illness, ., it, ain, i, i, blind, trust, ., numbers, don, i, i, lie"
40,"vaccinated, are, getting, tested, ., users, &, amp, ;, abusers, burn, systems, ., give, them, ten, %, bump, stats, ., henry, is, not, smart, ., she, is, scientist, who, won, i, i, do, correct, modeling, ., eighteen, months, entrenching, back, &, amp, ;, forth, is, not, constructive, ., dix, is, idiot, ."
41,"today, show, :, journalist, talks, about, his, article, :, i, vaccinated, toronto, cops, feeling, scrooge, by, held, back, "", lieu, "", pay, i, columnist, ,, &, amp, ;, co, -, author, i, unsporting, :, how, trans, activism, science, denial, are"
42,"you, dont, know, what, vaccination, is, check_markone, size, mentalitycheck_markits, same, as, flu, shot, seniors, needed, yearly, ,, if, it, did, not, work, you, would, know, about, it, mutations, come, vaccinated, thats, where, confusion, is, ...., trying, keep, people, out, hospitals, &, amp, ;, dying"
43,"grumpy, had, lost, control, his, voters, regarding, vaccine, ,, they, won, ', i, take, it, ., now, it, ', i, pandemic, vaccinated, ., slow, moving, jones, town, ..."
44,"jim, cramer, keeps, saying, omicron, is, pandemic, vaccinated, ., that, is, just, lie, jim, ., everyone, i, know, texas, /, arkansas, oklahoma, that, have, tested, positive, are, fully, valued, ."
45,"case, no, i, i, this, morning, are, one hundred and twenty, ,, zero, lower, than, those, alberta, ., deaths, remain, under, two, ,, five hundred, ., this, mean, i, i, be, has, built, resilience, ., population, is, five, ., am, ., ten, %, remain, vaccinated, ., they, are, abusers, ."
46,"when, are, we, going, stop, coddling, antivaxxers, they, i, re, like, drunken, drivers, at, this, point, ., every, single, one, us, has, stick, reality, ,, that, reality, is, that, vaccinated, people, are, danger, those, around, them, ., period, ."
47,"fit, healthy, vaccinated, kyrie, irving, infected, is, spot, y, ', all, ."
48,"can, we, stop, calling, it, breakthrough, infection, please, rules, need, be, same, vaccinated, vaccinated, terms, quarantine, testing, ., way, too, transmissible, use, old, definitions, ., #, updateguidance"
49,"it, ', i, been, weaponized, ,, though, ., it, ', i, setting, people, against, each, other, ,, which, was, point, thread, ., i, don, ', i, hate, vaccinated, people, ."
50,"this, is, why, ,, fox, lies, about, corvid19, ,, stop, denying, numbers, ., reality, vaccinated, are, led, by, fox, lies, ,, lead, dying, loss, human, lives, ., as, medical, e, ., i, facts, protecting, yourself, outway, death, ."
51,"vaccinated, are, problem"
52,"i, and, though, i, love, you, ,, i, cannot, think, you, without, feeling, weight, your, contribution, crisis, i, powerful, words, that, willfully, vaccinated, should, hear, loved, ones, ., #, getvaccinated, #, getvaccinatednow"
53,"he, believes, that, if, his, followers, remain, vaccinated, eventually, there, will, be, less, less, them, vote, him, ., where, was, this, during, his, administration"
54,"only, ones, that, i, know, that, have, gotten, it, are, valued, ,, one, that, had, get, shot, work, had, family, members, close, proximity, all, weekend, that, are, vaccinated, they, tested, negative, person_shruggingmedium, -, light_skin_tone, i, male_sign, i"
55,"my, daughter, lives, less, than, twenty, miles, away, me, ., i, will, not, see, her, during, christmas, because, i, am, vaccinated, ., #, filthyhuman, #, naturalimmunity"
56,"my, vaccinated, friends, got, it, too, ."
57,"pandemic, is, largely, catastrophe, vaccinated, ., they, lack, common, sense, certain, extent, ,, they, lack, decency, ."
58,"who, cares, i, found, this, newsbreak, i, #, one, local, news, app, used, by, forty-five, +, million, people, :, steve, cannon, says, ', war, vaccinated, ', is, starting, ,, dismisses, ', mass, vaccinations, '"
59,"how, ,, if, you, i, re, vaccinated, ,, don, i, i, pay, attention, i, it, i, i, milder, i, at, best, ,, it, i, i, wishful, thinking, ., there, i, i, lot, uncertainty, so, you, might, check, past, prognostications, people, touting, particular, line, ,, consequences, being, optimistic, is, pessimistic"
60,"when, new, york, times, message, board, no, longer, wants, murder, vaccinated, i, will, believe, we, have, turned, corner, ."
61,"it, is, biased, punishment, vaccinated, players, who, don, i, i, follow, nils, guidelines, ,, not, rules, ., getting, off, protocol, should, be, same, all, players, ., two, negative, tests, within, twentyfour, his, ., can, i, i, believe, flea, allowed, this, crap, ."
62,"you, make, it, like, vaccinated, people, are, not, getting, couid, ., they, are, are, ones, winding, up, hospitals"
63,"we, have, one hundred and thirty-seven, reported, active, positive, cases, no, ., we, are, now, averaging, about, twenty, new, cases, per, day, both, vaccinated, vaccinated, people, ., please, be, diligent, follow, all, recommended, safety, protocols, at, #, npcovid19, #, newprovidencenj, #, newprovnj"
64,"also, terrible, teammate, ,, since, he, i, i, vaccinated, he, i, all, miss, two, weeks, ."
65,"we, always, have, allowed, vaccinated, people, airplanes, ,, trains, ,, busses, ."
66,"do, you, go, work, grocery, store, any, entertainment, outside, your, home, or, is, it, just, your, dirty, ,, nasty, ,, vaccinated, family, members, that, you, won, i, i, surround, yourself, with"
67,"sadly, my, son, his, family, are, amongst, vaccinated, ,, they, are, convinced, it, is, unsafe, ., mandatory, vaccines, are, only, way, make, sure, they, are, valued, ,, along, with, kids, my, grandkids, ., sometimes, it, ', i, ones, you, love, most, ."
68,"i, read, that, only, reason, omicron, is, as, mild, as, it, is, ,, is, that, so, many, have, already, had, two, shots, ., vaccinated, are, still, getting, very, sick, ,, still, being, hospitalized, ., boosted, are, doing, best, ."
69,"again, because, it, ', i, vaccinated, that, is, allowed, new, strain, couid, make, people, sick, i, ', i, also, sick, you, ugh"
70,"less, than, zero, ., but, let, i, i, edit, write, i, vaccinated, by, choice, i"
71,"vaccinated, ,, vaccinated, ,, and, /, or, boosted, ,, this, new, variant, is, indiscriminate, ."
72,"according, article, ratio, vaccinated, people, getting, hospitalized, is, less, than, ratio, vaccinated, ., it, also, suggest, that, that, it, is, elderly, population, ., your, four, :, one, ratio, is, irresponsible, ."
73,"it, ', i, likely, those, vaccinated, &, amp, ;, sick, with, couid, are, at, home, &, amp, ;, those, vaccinated, &, amp, ;, sick, with, couid, icu, ."
74,"as, so, called, vaccine, passports, there, is, no, evidence, that, vaccinated, person, causes, any, threat, public, health, making, such, concepts, morally, &, amp, ;, legally, wrong, ."
75,"vaccinated, are, dying, faster, ."
76,""", any, vaccinated, minors, under, age, five, must, be, accompanied, by, vaccinated, adult, order, attend, ,, mayor, i, i, office, said, i, why, am, i, thinking, that, baby, chappelle, show"
77,"don, i, i, even, ask, me, link, if, you, i, re, vaccinated, i, that, i, i, just, disrespectful"
78,"i, keep, seeing, pal, say, they, know, vaccinated, pal, who, got, couid, i, i, know, vaccinated, pal, who, died, couid, ,, like, what, is, your, point"
79,"omicron, first, appeared, nov, with, ., less, than, thirty, days, later, ,, it, makes, up, nearly, seventy-five, %, new, cases, we, just, added, million, cases, one, day, new, variants, will, emerge, as, long, as, enough, people, remain, vaccinated, ., please, stop, letting, politics, prevent, you, protecting, yourself, ."
80,"please, quit, shouting, at, us, please, quit, blaming, biden, exclusively, when, you, don, ', i, open, your, big, mouth, about, republicans, or, vaccinated, ."
81,"not, true, ., faxed, are, proven, be, more, likely, catch, spread, ., as, it, relates, ifl, ,, vaccinated, players, are, out, min, ., ten, days, ., untaxed, can, test, out, within, week, ."
82,"tell, that, vaccinated, people, who, ', ve, died, couid, -, nineteen, since, introduction, vaccine, ., delving, into, comorbities, doesn, ', i, really, alter, equation, ., however, ,, if, you, want, address, that, ,, you, need, look, at, fact, that, thirty-three, %, florida, ', i, population, is, over, sixty, ."
83,"what, is, risk, myocarditis, after, being, vaccinated, is, more, than, cold, couid, if, vaccinated"
84,"yes, ., doesn, ', i, answer, my, question, ..., survival, rate, couid, -, nineteen, ,, general, ,, is, somewhere, between, ninety-seven, %, ninety-nine, i, however, ,, vaccinated, people, are, eleven, times, more, likely, die, couid, -, nineteen, than, are, those, who, are, vaccinated, ."
85,"well, ,, one, a, i, i, vaccinated, family, members, got, couid, ., we, haven, i, i, seen, her, since, twelve, /, one, so, no, close, contact, us, ., thankfully, she, i, i, following, rules, her, family, will, be, their, house, this, weekend"
86,"today, louisiana, ,, eighty-five, %, our, hospitalized, couid, patients, are, vaccinated, ., let, that, sink, in, ."
87,"eighty, %, our, hospitalized, #, covidpositive, patients, are, vaccinated, #, getvaccinatednow"
88,"thank, you, ., i, know, ., we, are, grateful, he, feels, ok, ., his, vaccinated, dad, is, actually, icu, ventilator, ., last, thanksgiving, two thousand and twenty, i, spent, alone, couch, cause, hubby, had, couid, &, amp, ;, it, i, i, hard, losing, another, holiday, &, amp, ;, difficult, hearing, my, daughter, cry, ., i, know, it, could, be, worse"
89,"i, assumed, we, all, meant, willfully, vaccinated, not, those, that, can, i, i, when, we, talk, about, vaccinated, ., but, maybe, i, i, i, giving, people, too, much, credit, ."
90,"serious, question, non, valued, ifl, players, ., hypothetically, ,, would, it, be, worth, missing, chance, play, super, bowl, be, vaccinated"
91,"more, scary, news, ,, vaccinated, folks, aren, ', i, folks, with, trouble, at, hospital, ..., one hundred, %, duke, health, patients, icu, or, life, -, saving, treatment, are, vaccinated, ,, hospital, cases, rising, i, -"
92,"i, have, no, sympathy, /, empathy, /, i, got, nothing, vaccinated, ., sorry"
93,"my, very, vaccinated, family, will, all, be, gathering, together, christmas, ."
94,"vaccinated, tickets, players, had, i, support, i, teammates, ,, but, bombers, believe, it, created, competitive, disadvantage, 108th, gray, cup, #, lamont, #, tickets, #, winnipeg, #, forthe, #, bombers, #, ifl"
95,"things, could, i, ve, changed, ,, but, as, few, weeks, ago, ,, i, noticed, that, calvin, cook, had, done, all, his, inside, press, conferences, with, mask, on, ., if, he, i, i, vaccinated, ,, his, status, sunday, night, game, against, packers, ten, days, is, probably, up, air, too, ."
96,"only, people, catching, couid, now, is, vaccinated, smirking_face, i, is"
97,"i, so, even, though, antivaxxers, are, cheering, these, breakthrough, infections, they, should, know, that, vaccinated, individuals, are, like, petrie, dish, future, couid, mutations, /, variants, ,, it, i, i, still, fact, that, we, i, re, still, much, luckier, be, vaccinated, than, not, ., please, stay, safe, ."
98,"my, point, was, fully, vaccinated, only, was, ship, spreading, virus, each, other, but, your, president, said, it, was, i, pandemic, vaccinated, i, that, of, is, full, pile_of_poo, giving, out, false, sense, security, safety, person_facepalmingmedium, -, dark_skin_tone, i, female_sign, i"
99,"#, vaccinated, are, problem"
100,"you, i, re, postman, /, woman, could, couid, sneeze, your, mail, you, wouldn, i, i, even, know, it, ., everywhere, you, go, you, will, see, vaccinated, people, ,, it, i, i, their, choice, ., wash, ya, hands"
101,"ok, so, you, i, re, saying, that, ninety-nine, ., ninety-eight, %, entire, population, world, should, stay, home, because, everybody, vaccinated, or, vaccinated, can, catch, couid, ., i, don, i, i, think, real, world, works, that, way, fantasy, island, maybe"
