,0
0,"also, ,, like, not, get, morbid, here, ,, but, one, players, with, couid, steelers, immunocompromised, ., like, ..., ink, let, ', i, have, some, perspective, ."
1,"couid, has, gotten, so, bad, that, someone, is, now, living, my, garage, ., their, roommates, were, not, taking, precautions, ., they, are, immunocompromised, ., their, roommates, are, assholes, ."
2,"wake, up, everyone, ..., do, you, see, what, ', i, happening, here, is, couid, dangerous, those, immunocompromised, absolutely, ., however, ,, fun, fact, :, so, is, common, cold, flu, both, caused, by, coronavirus, bow, ., i, can, ', i, wear, mask, prolonged, periods, due, health, concerns, ,, but, i, one"
3,"along, with, anyone, who, is, immunocompromised, ,, how, is, this, remotely, question"
4,"living, with, crown, i, i, disease, can, be, struggle, ., being, immunocompromised, during, pandemic, ,, due, my, medication, ,, is, even, bigger, struggle, ..., but, i, am, lucky, have, so, many, supportive, people, my, side, ., sun, i, #, crohnsandcolitisawarenessweek, #, invisible"
5,"hiv, has, many, faces, ,, i, am, one, them, heart_exclamation, happy, #, worldaidsday, ,, let, ', i, end, shame, celebrate, our, resilience, ., sake, immunocompromised, people, everywhere, ..., wear, effing, mask"
6,"real, problem, is, that, you, have, done, shallow, research, subject, &, amp, ;, are, believing, farce, ., i, happen, have, done, years, research, four, my, own, health, ,, recovering, immunocompromised, state, good, health, &, amp, ;, i, wish, that, everyone, ,, but, can, i, i, do, work, you, ."
7,"i, agree, with, healthcare, workers, ,, with, elderly, ,, but, obese, no, immunocompromised, ,, yes, ."
8,"it, i, i, looking, story, but, i, i, i, severely, immunocompromised, got, laid, off, back, when, my, state, got, shut, down, because, couid, can, i, i, go, back, work, because, my, health, ., originally, started, this, back, two thousand and nineteen, as, hobby, but, turned, it, into, business, it, i, i, been, supporting, me, hugging_face"
9,"same, couid, but, other, way, around, ., you, i, re, more, likely, die, it, if, you, i, re, immunocompromised, ., still, couid, death, because, without, it, you, i, i, be, alive, ."
10,"right, ., so, if, you, have, illness, that, wrecks, your, immune, system, ,, it, compounds, top, another, illness, that, makes, you, die, ,, both, those, conditions, led, your, death, ., same, couid, ., if, you, i, re, immunocompromised, couid, is, able, kill, you, because, that, ,, both, killed, you, ."
11,"thumbs_up, if, my, do, advises, it, i, will, ., i, am, considered, immunocompromised, get, all, vaccinations"
12,"what, fraction, i, pop, i, ggo, immunocompromised, it, i, are, successfully, treated, with, lasix"
13,"we, i, ve, tried, both, our, accounts, ,, mine, is, new, ,, his, only, review, is, below, ., this, makes, no, sense, please, do, not, ruin, our, plans, new, years, eve, ., #, immunocompromised, #, cancerpaitent, #, 2020wrapped"
14,"dear, ,, some, reason, we, can, i, i, book, anything, your, app, we, have, never, used, it, ., we, need, entire, place, ourselves, because, we, have, somebody, who, is, immunocompromised, your, system, keeps, blocking, us, out, ., what, ., the, ., fuck, ."
15,"i, do, support, them, being, barred, entering, establishments, one, if, they, refuse, face_with_medical_mask, ;, two, if, they, refuse, get, vaccinated, ., there, i, i, too, much, risk, their, getting, immunocompromised, or, high, -, risk, person, severely, ill, ."
16,"army, mandated, vaccines, years, back, pretty, good, reasons, too, ..."
17,"drive, car, ,, you, are, mandated, have, license, ., u, can, live, your, whole, life, never, getting, vaccine, ., no, one, has, forced, it, into, your, arm, ., but, if, you, want, travel, ,, or, work, healthcare, ,, ya, gotta, be, vaccinated, ., this, was, rule, before, couid, my, dude, ."
18,"couid, vaccines, should, be, removed, certainly, not, mandated, ."
19,"be, grateful, ,, yes, ., but, also, be, mad, that, this, insanity, has, lasted, so, long, they, ', re, only, changing, because, people, are, demanding, that, they, change, ., take, back, your, power, protect, your, children, ., fight, mandated, vaccines, your, vulnerable, children, ., too, much, is, unknown, about, it, ."
20,"why, do, people, believe, that, these, mandated, shots, are, safe, one, there, has, not, been, single, successful, vaccine, coronavirus, ., not, one, ., two, every, attempt, coronavirus, has, been, met, with, death, illness, ., why, do, people, believe, that, they, were, able, create, viable, vaccine"
21,"is, there, lawyer, consult, with, about, vaccines, being, mandated, just, look, at, this, :"
22,"give, it, up, ., nobody, wants, damn, booster, ., they, already, declared, that, natural, immunity, is, greater, than, all, three, vaccine, ."
23,"you, want, them, go, then, you, know, what, you, have, do, justin, ...., give, them, answer, "", mandated, vaccine, or, no, mandated, vaccine, "", choose, if, you, want, them, stop, have, things, return, normal, sort, of, ..."
24,"who, gives, shit, about, vaccine, ., it, doesn, ', i, stop, spread, or, do, what, they, said, it, would, do, ., enough, is, enough, people, should, have, choice, ."
25,"i, literally, didn, ', i, say, that, ., why, earth, are, you, translating, english, english, vaccines, aren, ', i, good, everyone, so, they, shouldn, ', i, be, mandated, ., i, ', i, not, sure, how, this, simple, statement, eludes, you"
26,"maya, chavez, not, only, is, advocate, forced, masking, our, children, /, teachers, ., also, mandated, vaccine, policies, ., all, while, pushing, disinformation, slanderous, attacks, against, people, who, speak, out, ., #, parentsunited, #, misinformation, one, \, two"
27,"not, sure, what, point, you, think, you, are, making, here, ., childhood, vaccines, are, mandated, colorado, ,, with, exception, medical, exemptions, ."
28,"honestly, here, canada, more, would, be, willing, trust, boosters, if, vaccines, weren, ', i, mandated, ., issue, is, people, here, are, coerced, into, it, or, they, are, segregated, marginalized, ."
29,"apologies, everyone, with, my, seatbelt, analogy, my, apparent, ignorance, charter, ., please, point, out, me, where, mandated, vaccines, or, i, injections, i, are, contrary, charter, ., i, i, i, not, arguing, i, mandate, i, is, best, solution, bow, ."
30,"seat, belts, shouldnt, be, mandated, adults, ., but, dui, laws, dictate, what, you, can, cant, do, under, influence, ., vaccine, mandates, don, ', i, force, you, get, vaccinated, anymore, than, dui, laws, force, you, not, drink, ., they, just, dictate, what, you, can, cant, do, vaccinated"
31,"which, part, charter, is, he, violating, and, if, you, ', re, ottawa, protesting, occupying, /, blocking, residential, streets, causing, nuisance, local, residents, you, have, been, free, whine, ,, you, ', ve, been, heard, answer, is, no, ., you, dont, need, vaccine, its, not, mandated, ."
32,"we, don, ', i, want, any, more, mandates, enough, is, enough, already, ., i, will, never, vote, democrat, ever, again, ."
33,"#, makeitmakesense"
34,"people, protesting, mask, /, vaccine, mandates, ,, then, claiming, be, patriots, are, idiots, ., george, washington, mandated, smallpox, vaccines, his, troops, long, before, invention, hypodermic, needle, ., those, days, men, were, scratched, up, then, rubbed, with, contaminated, cloth, #, realpatriots"
35,"when, will, announcement, be, made, as, whether, vaccine, will, be, mandated, fall, term, ,, two thousand and twenty-two, many, students, are, waiting, see, what, their, desired, private, colleges, will, do, before, committing, light, public, universities, removing, their, mandates, ."
36,"schools, didn, ', i, throw, those, parties, because, there, are, public, health, codes, stating, it, ', i, mandated, that, children, with, communicable, virus, must, stay, home, ., when, i, graduated, college, i, had, get, all, my, vaccinations, before, i, could, start, work, to, vaccine, was, there, ."
37,"judging, by, your, bio, i, absolutely, despise, you, ., you, know, side, effects, vaccine, how, absurdly, non, lethal, virus, is, young, people, still, go, with, it, ., exactly, what, is, your, case, why, vaccines, should, be, mandated"
38,"nah, man, vaccines, have, always, been, mandated, they, i, re, based"
39,""", so, who, was, nominated, movie, that, shot, prior, vaccine, -, mandated, sets, ,, hasn, ', i, shot, anything, since, ..."""
40,"i, couldn, i, i, careless, who, does, doesn, i, i, get, vaccine, ., as, long, as, no, one, is, mandated, get, it, order, function, normally, within, society, ., it, i, i, not, difficult, concept, grasp, ."
41,"i, said, impose, as, social, /, psychological, pressures, ., mandates, vaccine, applied, only, govt, employees, ,, health, workers, then, biden, tried, mandate, all, employees, at, locations, one hundred, or, more, ., masks, have, been, mandated, all, kinds, places, ., mandates, vaccine, had, penalties, ."
42,"good, grief, ., whole, bunch, vaccines, are, already, mandated, ., this, isn, ', i, different, ., it, ', i, slippery, slope, towards, longer, life, expectancy, healthier, population, ., there, ', i, no, surveillance, angle, here, ., anyway, they, can, already, track, you, with, your, phone, ., they, are, watching, you, ghost"
43,"hamstring, is, going, be, hurting, until, he, i, i, traded, ., can, i, i, wait, vaccine, mandated, be, life, kid, i, i, return, ., that, i, i, not, #, brooklyn, way"
44,"none, that, stops, me, nor, makes, me, demand, others, around, me, get, vaccinated, ., saying, people, should, get, vaccine, is, one hundred, %, different, than, pointing, gun, at, them, telling, them, get, vaccine, or, else, which, is, what, you, are, saying, when, you, think, people, should, be, mandated, into"
45,"unless, vaccines, are, mandated, ,, this, is, bad, decision, ."
46,"when, i, was, kid, ,, my, parents, were, mandated, vaccinate, me, against, measles, ,, mumps, ,, rubella, ,, diphtheria, ,, pertussis, tetanus, ., i, wasn, i, i, required, get, vaccinated, against, smallpox, because, i, was, born, after, one thousand, nine hundred and seventy-two, smallpox, had, already, been, eradicated, -, thanks, vaccines, ."
47,"it, ', i, not, about, it, being, first, vaccine, be, mandated, ., it, ', i, about, new, type, serum, known, as, mrna, being, forcibly, injected, into, people, bodies, function, society, ., which, is, known, as, gene, therapy, ., our, freedoms, have, come, at, huge, cost, over, last, few, centuries, ., let, keep, them"
48,"i, think, vaccines, should, be, mandated, ., i, used, work, kennel, dogs, couldn, i, i, be, there, unless, they, were, vaccinated, ., if, dogs, have, get, vaccinated, people, should, to, ., i, don, i, i, understand, why, there, is, such, controversy"
49,"remember, ., president, trump, never, gave, away, free, crack, pipes, ., president, trump, never, mandated, vaccines, ., president, trump, never, mandated, masks, ., list, goes, on, ."
50,"yet, we, still, required, wear, mask, public, transportation, also, ,, when, will, they, lift, it, ., tired, wearing, masks, ,, get, dang, vaccine, sign, petition, end, face_with_medical_mask, mandated, once, all, ., #, castoff"
51,"my, reasons, that, is, three, fold, ., one, map, puts, lawrence, cdo, splits, wyandotte, ., two, veto, override, senate, was, aided, by, horse, trading, pun, intended, bill, add, philosophical, beliefs, not, getting, school, mandated, vaccines, ."
52,"they, hammered, &, amp, ;, up, &, amp, ;, interviews, -, as, though, govt, could, do, anything, about, decision, by, vaccine, maker, expand, their, plant, temporarily, close, it, brief, period, ., now, suddenly, ,, getting, vaccinated, is, personal, choice, &, amp, ;, shouldn, ', i, be, mandated, ., so, transparent, ."
53,"nebraska, lawmakers, advanced, bill, that, would, allow, employees, claim, health, or, religious, exemptions, employer, -, mandated, couid, -, nineteen, vaccines, ., has, more, :"
54,"my, employer, hasn, ', i, mandated, vaccines, but, they, do, mandate, masks, ., i, wear, one, ten, hours, day, while, i, ', i, at, work, ,, plus, when, i, go, out, public, i, ', i, okay, with, that, ., i, ', i, vaccinated, boosted, haven, ', i, had, couid, ."
55,"nets, &, amp, ;, knicks, fans, fighting, about, who, i, i, opening, act, broadway, who, mandated, vaccine, governor, or, mayor, rolling_on_the_floor_laughing"
56,"ummm, us, polio, vaccines, are, mandated, along, i, mar, attend, school, work, hospitals, ….."
