,0
0,"um, ,, but, "", vaccines, "", don, ', i, stop, infection, nor, transmission, ., so, why, should, vaccinated, wear, mask, but, vaccinated, shouldn, ', i, please, explain, science, there, ."
1,"nope, ., as, at, -, risk, part, population, ,, i, ', ve, been, more, lock, down, than, you, because, it, ', i, too, risky, go, any, restaurant, while, there, are, still, vaccinated, polluting, air, we, breathe, ., i, can, ', i, "", live, freely, "", because, you, ."
2,"vaccinated, or, boosted, are, masks"
3,"what, lovely, person, ,, not, james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, #, foxes"
4,"new, :, ca, i, i, case, rate, has, decreased, by, sixty-five, %, since, our, omicron, peak, ., our, hospitalizations, have, stabilized, across, state, ., our, statewide, indoor, mask, requirement, will, expire, two, /, fifteen, ., vaccinated, people, will, still, need, wear, masks, indoors, ., get, vaccinated, ., get, boosted, ."
5,"yet, we, quarantine, symptomless, vaccinated, let, super, spreader, vaccinated, how, does, that, make, sense"
6,"i, speak, everyone, when, i, say, tax, vaccinated"
7,"we, won, ', i, stop, vaccinated, people, voting, ., legally, ,, we, can, ', i, ., voting, is, compulsory, all, enrolled, voters, ."
8,"breaking, :, ', i, administration, announces, that, california, i, i, statewide, indoor, mask, requirement, will, expire, feb, ., fifteen, ., but, vaccinated, people, must, still, wear, masks, indoor, public, settings, ."
9,"god, bless, israel"
10,"according, cac, /, health, canada, vaccines, minimize, symptoms, but, not, transmissibility, vaccinated, truckers, will, feel, symptoms, get, isolated, icu, if, they, get, infected, nineteen, times, more, than, vaccinated, people"
11,"how, will, vaccinated, people, be, identified, honor, system"
12,"everyone, ,, please, stop, believing, rhetoric, that, it, ', i, just, anti, -, baxters, dying, couid, ., this, disease, is, still, killing, people, i, vaccinated, ,, vaccinated, ,, putting, themselves, at, risk, ,, or, doing, everything, right, ."
13,"february, fifteen, ,, california, i, i, statewide, indoor, mask, requirement, will, expire, ., vaccinated, people, must, still, wear, masks, indoor, public, settings, ., cases, have, decreased, sixty-five, %, since, omicron, peak, ., stay, vigilant, ,, get, vaccinated, ,, get, boosted, ."
14,"i, wish, i, could, actually, run, into, one, these, tough, guys, ., james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, #, foxes"
15,"what, about, us, mandate, that, won, i, i, allow, truckers, enter, their, country, at, all, if, vaccinated, how, does, this, action, canada, change, that"
16,"well, i, i, i, still, vaccinated, i, i, i, couid, free, i, hope, stay, this, way"
17,"is, that, best, you, got, biden, is, apparently, that, stupid, ., he, said, his, mandates, were, protect, vaccinated, vaccinated, ., admission, vaccines, failure, ,, if, i, ever, heard, one, ."
18,"blood, tribe, department, health, couid, -, nineteen, stat, tracker, february, seven, ,, two thousand and twenty-two, all, blood, reserve, vaccinated, vaccinated, members, are, strongly, encouraged, continue, follow, all, couid, -, nineteen, safety, measures, ,, including, blood, tribe, couid, -, nineteen, enhanced, safety, measures, ."
19,"maybe, he, needs, anger, management, classes, james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face"
20,"baahahahahahacat_with_tears_of_joy, angry, rant, by, bald, headed, dweebdisguised_face, just, bring, itflexed_biceps, james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, |, fox, news, "", james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, |, fox, news, """
21,"that, ', i, problem, ., just, get, your, three, is, insufficient, ,, there, is, still, need, nips, ,, even, if, you, want, wash, your, hands, vaccinated, ."
22,"by, keeping, hospitals, /, icu, beds, free, ., by, transmitting, at, much, lower, viral, dose, than, vaccinated, people, ., it, i, i, not, rocket, salad, ."
23,"since, it, can, cost, almost, million, bucks, spend, week, icu, ,, everyone, is, paying, this, with, insurance, or, medicaid, or, medicare, ,, i, ', i, like, see, how, much, actual, hard, dollar, cost, is, going, be, applied, all, vaccinated, people, by, vaccinated, ., we, have, data, ."
24,"with, respect, ,, we, ', re, not, playing, any, games, ., fact, is, that, we, don, ', i, know, election, date, ,, which, makes, predicting, conditions, unknown, date, difficult, ., we, are, talking, all, venues, about, requirements, conducting, vote, ,, including, access, vaccinated, people, ."
25,"gop, rep, ., line, introduces, bill, bar, organ, transplant, centers, denying, service, vaccinated, #, smartness"
26,"james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, ,, "", but, not, joe, organ, ., he, can, punch, back, i"
27,"currently, taking, great, course, i, windward, :, #, criticalthinking, information, age, i, it, has, helped, me, significantly, understand, #, reasoning, +, #, statistics, how, &, amp, ;, why, #, vaccinated, are, at, greater, risk, #, covid19, hospitalizations"
28,"most, icu, ', i, are, vaccinated, overwhelming, our, health, care, system, ."
29,"what, pos, bring, it, clown, i, it, ;, james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, #, foxes"
30,"it, is, not, experimental, ., that, just, further, goes, show, your, ignorance, ., it, significantly, reduces, hospitalizations, death, ., we, know, that, because, we, see, number, people, who, are, hospitalized, dying, couid, that, are, vaccinated, versus, vaccinated, ."
31,"over, last, ninety, days, ,, vaccinated, county, residents, have, died, at, rate, eighteen, ., seventy-two, times, higher, than, those, who, were, vaccinated, ."
32,"yeah, unbelievable, how, racist, it, is, ask, id, ., don, i, i, they, know, pop, can, i, i, get, them, easily, ., especially, with, this, temporary, inflation, ., thanks, vaccinated, jerks"
33,"i, once, spent, twelve, hours, er, with, my, daughter, waiting, help, because, hospital, was, too, filled, with, vaccinated, couid, patients, ., i, think, one, thirty, -, something, dude, may, have, died, while, we, were, sitting, this, ., that, day, sucked, ."
34,"james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, i, i, just, want, punch, you, god, ----, ed, face, ., that, i, i, way, i, look, at, these, people, i, reporting"
35,"how, many, deaths, are, people, that, are, fully, partially, vaccinated, is, vaccinated"
36,"hundreds, classroom, teachers, paraprofessionals, who, received, termination, notices, are, vaccinated, ,, failed, win, exemption, mandate, medical, or, religious, grounds, declined, go, u, ..."
37,"didn, i, i, he, try, cancel, vaccinated, people"
38,"that, i, i, not, what, you, said, ., you, said, you, don, i, i, want, be, around, vaccinated, after, attempting, dispel, comparisons, due, i, contagion, i, at, least, be, honest, ."
39,"judge, temporarily, blocks, military, punishing, two, vaccinated, officers, via"
40,"we, will, make, better, progress, if, we, stop, pretending, like, vaccinated, aren, ', i, literally, problem, ."
41,"he, seems, be, vaccinated, against, dictionary, virus, tooneutral_face, it, ', i, "", villain, """
42,"old, young, people, express, similar, concern, about, their, personal, risk, couid, ., however, ,, vaccinated, and, /, or, older, americans, are, more, worried, than, those, who, are, vaccinated, ,, boosted, ,, and, /, or, younger, ."
43,"james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, i, you, i, re, welcome, try, ,, i, let, you, do, it, without, resisting, or, recourse, if, you, really, think, it, makes, you, better, person, ."
44,"vaccinated, =, smart, =, no, chance, getting, serious, side, effects, shit, vaccine, that, doesn, i, i, work, ."
45,"we, i, all, obviously, u, know, zero, about, science, ., vaccines, work, ., most, people, icu, are, vaccinated, ., ignorant, people, who, want, so, called, freedom, get, sick, clog, up, hospitals, ices, ., they, should, be, made, pay, their, care, ,, not, go, hospital, since, they, chose"
46,"ones, who, didn, i, i, get, vaccinated, gotta, treat, everyone, same, ."
47,"james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, i, i, i, your, huckleberry, my, camille"
48,"it, i, i, about, hospitalizations, ,, admission, icu, deaths, ., whether, i, i, i, doctor, or, nurse, or, maxime, bernie, deon, i, i, change, impact, vaccinated, our, healthcare, ."
49,"why, are, so, many, vaccinated, people, still, alive"
50,"spoke, today, about, attempts, end, freedom, trucker, convoy, ', i, anti, -, mandate, protest, ottawa, ., this, movement, is, made, up, tens, thousands, vaccinated, &, amp, ;, vaccinated, truckers, who, recognize, that, trudeau, government, ', i, dictates, have, become, intolerable, workers, ., one, /, two"
51,"james, camille, :, i, want, punch, ', piece, i, i, i, ', vaccinated, people, face, -, fox, news, there, i, i, reason, why, camille, i, i, called, i, rain, i, cajun, i"
52,"i, don, i, i, believe, this, i, know, vaccinated, people, who, have, died, ,, but, zero, vaccinated, people, ., argument, without, data, is, opinion, ."
53,"that, stat, is, inaccurate, ., we, won, ', i, know, how, many, people, died, last, twentyfour, hours, at, least, week, ,, maybe, more, ., it, appears, that, last, update, ,, ninety-six, %, people, that, died, no, are, vaccinated, ., how, long, do, we, alter, life, those, that, don, ', i, care, about, getting, van"
54,"i, the, vaccinated, skew, heavily, republican, ..., vaccinated, -, but, -, boosted, more, closely, resemble, country, as, whole, ., boosted, include, many, republicans, ,, democrats, &, amp, ;, independents, &, amp, ;, span, racial, groups, ., this, booster, shortfall, ...”, backhand_index_pointing_down"
55,"vaccinated, =, uncaring, =, canadian"
56,"forty-seven, %, effective, you, might, want, redo, your, math, ., person, is, twenty, times, more, likely, be, hospitalized, ,, over, thirty, times, more, likely, die, virus, vaccinated, ., over, ninety, %, those, couid, ices, are, vaccinated, boosted, ., over, ninety-five, %, dead, are, as, well, ."
57,"misconception, pro, mandate, people, has, been, not, understanding, other, side, ., not, having, it, explained, by, close, individuals, or, vaccinated, family, ,, only, media, ., now, is, time, speak, your, loved, ones, who, think, you, i, re, i, crazy, i, be, heard, ,, it, might, make, difference"
