,0
0,"my, own, experience, -, sore, arm, after, each, dose, modern, ., nothing, else, ."
1,"good, you, i, get, my, and, modern, van, next, monday, raising_handsmedium, -, dark_skin_tone"
2,"got, shot, #, one, couid, -, nineteen, vac, regimen, modern, ., didn, i, i, take, selfie, though, ., sorry, about, that, everyone, ., i, also, didn, i, i, get, any, super, powers, ., which, is, slightly, disappointing, ., point, is, :, when, you, can, go, get, that, shot, so, we, can, all, be, mask, less, do, fun, stuff, again, #, vaccine"
3,"round_pushpinindianola, i, modern"
4,"waiting, get, my, first, modern, shot"
5,"we, get, our, and, modern, shot, this, thus, ., thanks, our, local, clinic, ,, who, are, ball, ."
6,"same, here, ., only, van, ive, gotten, as, adult, was, tetanus, ., had, reaction, that, ., had, me, down, weekend, ., my, pops, just, got, his, second, dose, modern, is, insistent, that, i, do, it, ., kinda, leaning, towards, it"
7,"just, kidding, around, because, modern, has, slightly, higher, effectiveness, rate, ., i, i, all, gladly, take, whatever, they, have, when, it, i, i, my, turn, get, it, ."
8,"with, modern, ,, i, know, several, who, had, no, or, only, minor, side, effects, ., more, problems, with, and, shot, ,, generally, ., however, ,, heard, one, who, had, bad, reaction, first, ,, but, ok, with, second, ., most, have, no, problems, ."
9,"good, question, ., ask, doc, ., i, i, i, going, tuesday, dodger, stadium, ., i, i, i, stoked, ., and, modern, ., good, luck, ."
10,"i, took, big, breath, first, time, nearly, year, just, now, ., my, parents, received, their, and, modern, vaccination, this, morning, ., absolute, tears, joy, ."
11,"i, i, i, getting, my, and, modern, vaccination, friday, ,, too, ., does, that, make, us, couid, twins, ., face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy"
12,"just, received, modern, vaccine"
13,"yes, modern, is, base, immune, system"
14,"modern, shot, one, i, it, ;, got, alas, ,, no, stickers, ,, but, oh, well, ., also, ,, it, ', i, wild, see, stick, sears, empty, like, this, hushed_face"
15,"none, ., i, had, my, est, shot, two, weeks, ago, ., modern, ., only, side, effect, was, very, sore, arm, next, day, ., heat, helped, ., wet, washcloths, heated, up, microwave, ., move, arm, as, much, as, you, can, ., only, lasted, twelve, hours, ., good, luck, ., red_heart"
16,"one, dose, down, ,, one, dose, go, #, covid19, #, coronavirus, #, pandemic, #, vaccine, #, modern, #, cac, #, vaccinated"
17,"nope, not, at, all, ., i, got, modern, sots, felt, lousy, two, days, after, and, shot, but, would, do, it, again, ."
18,"same, here, massachusetts, ,, thanks, incompetent, ,, republican, governor, ,, charlie, baker, ., it, i, i, amazing, how, ridiculous, it, is, ., this, state, has, every, advantage, is, bottom, third, country, ., modern, is, twenty, miles, me, pete, i, i, sake, maine, has, done, better, with, far, less, ."
19,"first, case, #, coronavirus, #, oklahoma, was, reported, march, est, ,, two thousand and twenty, ., one, year, later, both, shelly, i, have, received, our, second, dose, vaccine, ., it, i, i, one, most, remarkable, accomplishments, my, lifetime, ., we, are, so, grateful, everyone, involved, ."
20,"got, modern, two, /, nineteen, ., sore, arm, ,, little, slow, next, day, but, fine, ., eight, days, later, developed, i, couid, arm, i, which, is, rare, reaction, delayed, redness, &, amp, ;, swelling, at, injection, site, ., iced, it, ,, two, days, later, it, i, i, all, gone, ., and, dose, three, /, nineteen, ..., lemme, at, it, face_with_tears_of_joy"
21,"i, got, first, modern, vaccine, saturday, i, i, i, beyond, grateful, ty, &, amp, ;, rayden, two_hearts, ., i, did, have, all, side, effects, face_with_thermometer, ,, but, none, them, lasted, more, than, twentyfour, his, ., please, don, i, i, let, fear, side, effects, stop, you, getting, vaccinated, ., we, can, end, this, red_heart, i"
22,"still, waiting, and, modern, vaccine, northern, az, ., postponed, and, time, ., replying"
23,"got, both, my, modern, shots, with, nothing, more, than, sore, arm, both, times, ., really, depends, how, your, body, will, react, ."
24,"my, mother, recently, received, her, first, dose, modern, vaccine, at, one, your, my, pharmacies, ., when, she, was, leaving, she, was, told, system, was, down, she, was, unable, make, appointment, her, second, dose, ., when, she, called, back, make, appointment, one, /, two"
25,"in, modern, physics, working, with, fiber, optics"
26,"my, mother, recently, received, her, first, dose, modern, vaccine, at, one, your, maryland, pharmacies, ., when, she, was, leaving, she, was, told, system, was, down, she, was, unable, make, appointment, her, second, dose, ., when, she, called, back, make, appointment, one, /, two"
27,"endpoint, news, :, pascal, sort, cashes, astrazeneca, ', i, chips, modern, $, one, ., ab, cash, injection, ., via"
28,"sixty-six, -, year, -, old, is, first, president, have, been, sentenced, jail, france, ', i, modern, history, ., the, first, president, sentenced, to, prison, in, the, modern, history, of, france, ."
29,"can, one, get, different, vaccines, that, ,, if, one, gets, i, &, amp, ;, i, vaccine, today, ,, can, one, get, modern, vaccine, at, later, date, when, available"
30,"i, i, all, gratefully, take, johnson, &, amp, ;, johnson, but, i, i, i, not, above, asking, ,, i, is, there, modern, back, that, i, can, try, i"
31,"i, got, my, second, dose, modern, vaccine, friday, ., so, excited, ."
32,"#, igottheshot, #, modern, #, vaccinationeducation, #, cambridgepharma, @, stockton, ,, massachusetts"
33,"young, pri, video, ., read, the, history, of, the, pri, from, miguel, de, la, madrid, onwards, ,, at, least, ., modern, history, counts, and, counts, a, lot, ., They, are, corrupt, people, who, have, done, a, lot, of, damage, to, the, country, ., so, bread, was, enough, for, him, twelve, years, with, fox, and, calderon, ., attentive, young, people"
34,"i, have, i, about, couid, vaccines, i, trust, into, i, get, you, so, here, goes, -, are, doses, one, two, particular, brand, same, when, i, go, get, dose, two, modern, is, it, identical, first, if, same, ,, why, do, we, get, two"
35,"christ, the, lamb, saves, to, use, a, modern, metaphor, ,, sacrifice, can, be, thought, of, as, a, credit, card, ., God, accepted, the, blood, of, the, lamb, as, a, temporary, payment, ,, but, when, it, came, time, to, settle, the, account, ,, Christ, paid, it, in, full, ., Hebrews, ten, :, one, -, fourteen, i"
36,"wondering, ,, after, est, dose, modern, vaccine, ,, can, i, double, dip, get, i, &, amp, ;, i, shot, extra, precaution"
37,"i, was, offered, received, modern, ."
38,"those, who, have, received, modern, vaccine, :, scale, flu, shot, trap, booster, how, bad, does, it, hurt, i, am, scheduled, my, first, dose, tuesday, @, dallas, fair, park, ., i, am, group, ab, based, my, asthma, ."
39,"wednesday, is, part, one, fir, me, #, spot, #, modern"
40,"i, got, modern, ,, two, vaccine, doses, ., i, ', i, good"
41,"been, postponed, two, times, and, modern, vaccination, prescott, ,, az, ., why, replying"
42,"Sir, ,, you, let, the, prosecution, work, and, let, the, full, weight, of, the, law, be, enforced, ., damn, ,, you, are, a, lawyer, fulfill, your, hippocratic, oath, ., Let, the, facts, and, evidence, speak, ., not, to, jurisdiction, in, any, sphere, of, power, ,, the, revolutionary, and, modern, era, is, over, ."
43,"astrazeneca, diverts, entire, seven, ., seven, %, stake, modern, $, ab, :, times, $, alan, $, an, $, jij, via"
44,"fifty-two, sundays, when, my, couid, symptoms, started, ,, i, am, back, same, state, -, fever, ,, body, ache, ,, burning, eyes, ., fortunately, ,, this, is, reaction, first, dose, modern, vaccine, i, received, yesterday, after, becoming, eligible, ."
45,"absolutely, not, ., got, both, modern, shot, ."
46,"i, got, my, first, dose, friday, too, modern, ., so, easy, quick, at, my, hop, i, i, facility, i, thirty, min, inch, fifteen, they, make, you, wait, observe, reaction, ., it, did, feel, monumental, ., no, one, hug, ,, but, i, texted, some, people, out, excess, joy, gratitude, ."
47,"i, bet, looking, forward, that, same, sense, relief, hopefully, before, too, too, long, ."
48,"that, i, i, wonderful, ,, sheila"
49,"this, is, extraordinary, ., i, had, my, and, modern, shot, fri, ., swollen, arm, at, shot, site, ,, some, flu, symptoms, yesterday, ., all, clear, today, ., i, appreciate, your, detailed, updates, ."
50,"first, one, offered, &, amp, ;, it, was, modern, ."
51,"your, reactions, were, more, extreme, than, many, others, getting, modern, vaccine, ., good, hear, it, was, short, lived, ."
52,"update, :, about, thirty, hours, my, second, dose, modern, ,, body, temp, climbed, about, one hundred, degrees, milk, headache, fatigue, ., at, nearly, thirty-six, hours, now, ,, but, nothing, serious, ., still, ,, day, two, was, worse, than, day, one, ."
53,"one, side, effect, i, i, i, having, after, getting, my, second, modern, shot, is, :, wild, dreams, ., epic, ., little, scary, ."
54,"Here, is, information, on, interlingua, ,, "", le, modern, latino, ', la, ., modern, latino, en, la, espanol, :"
55,"i, too, had, no, reaction, what, -, so, -, ever, either, jab, modern"
56,"astrazeneca, has, sold, its, stake, modern, more, than, $, one, billion, :, times"
57,"finally, scheduled, my, shot, #, one, ."
58,"i, only, had, arm, soreness, est, ., i, got, modern, not, sure, if, that, matters"
59,"got, my, first, modern, shot, today, ., next, one, three, /, twenty-eight, ."
60,"me, too, ., dose, two, knocked, me, loop, thirty-six, hours, but, it, i, i, not, worth, it, ., thank, you, modern"
61,"i, hear, ya, soon"
62,"i, took, first, available, ,, modern, ., so, ,, you, take, whatever, you, get, ."
63,"one, down, one, go, #, covidvaccine, #, modern, thanks"
64,"day, after, my, second, couid, vaccine, modern, ., other, than, feeling, little, lethargic, tired, ,, i, i, i, doing, great, ., unless, something, changes, ,, planning, doing, monday, morning, i, i, stair, climb, ., feeling, very, grateful, ., #, covid19"
65,"since, i, ', ve, been, writing, most, days, lately, ,, i, offer, photo, that, sums, up, my, life, ., i, write, rutherford, sleeps, /, supervises, ., i, ', i, behind, few, projects, but, i, made, some, progress, these, past, weeks, ., couid, has, slowed, everything, ., glad, get, second, modern, shot, soon, ., #, writing"
66,"modern, #, dose, done, syringe"
67,"Several, other, human, biochemical, companies, will, reverse, the, damage, that, has, been, applied, ."
68,"i, just, realized, i, modern, i, is, named, mrna, ., i, i, i, sure, that, was, obvious, most, ,, but, there, are, those, us, who, need, time, ."
69,"we, i, ve, had, both, modern, shots, ,, second, this, past, friday"
70,"look, ,, i, received, two, modern, couid, injections, i, can, ', i, stop, dancing, robot"
71,"just, got, my, modern"
72,"curious, know, or, or, or, someone, else, who, follows, field, more, closely, :, can, you, load, &, it, ;, one, mrna, transcript, into, modern, or, biotech, vaccine, nanoparticles, make, ve, ., zero, cover, variants, or, do, you, need, de, novo, vaccine, product"
73,"hopefully, modern, can, totally, continue, its, endeavors, develop, mrna, vaccines, cancer, hiv"
