,0
0,"astrazeneca, i, i, couid, -, nineteen, vaccine, found, be, seventy-nine, percent, effective, :, study"
1,"astrazeneca, i, i, couid, -, nineteen, vaccine, is, found, be, seventy-nine, %, effective, u, ., i, ., study"
2,"us, trials, #, astrazeneca, vaccine, :, -, thirty-two, ,, zero, people, took, part, -, no, drop, protection, over, sixty-five, -, one hundred, %, effective, at, preventing, people, falling, seriously, ill, -, seventy-nine, %, effective, is, symptomatic, couid, -, nineteen, -, no, safety, issues, regarding, blood, clots"
3,"sad, that, this, vaccine, has, received, such, skepticism, anti, vaccine, sentiment, ., lives, that, could, have, been, saved, ., sad_but_relieved_face, even, more, important, now, us, fda, rapidly, review, approve, ., it, ', i, safe, effective, world, is, watching, ., us, has, enough, vaccines, but, we, must, syringeglobe_showing_Europe, -, Africa"
4,"these, results, are, amazing, ., have, four, vaccines, ,, using, different, mechanisms, ,, all, one hundred, %, effective, at, eliminating, severe, disease, death, ,, is, astounding, ., that, all, them, are, also, better, than, best, flu, vaccines, at, stopping, all, disease, ,, amazing"
5,"astrazeneca, i, i, u, ., i, ., trial, shows, coronavirus, vaccine, is, seventy-nine, percent, effective, by, william, booth"
6,"vaccine, found, be, seventy-nine, %, effective, i, /, no, evidence, blood, clots, us, trial, ., era, approval, shortly, ."
7,"astrazeneca, :, us, trial, data, shows, that, its, vaccine, is, seventy-nine, %, effective, ., #, covid19"
8,"breaking, news, :, astrazeneca, says, us, trial, data, shows, vaccine, seventy-nine, %, effective, ,, one hundred, %, effective, preventing, hospitalization, ,, they, i, re, now, seeking, fda, approval, ."
9,"london, ap, i, astrazeneca, says, advanced, trial, data, us, study, its, couid, vaccine, shows, it, i, i, seventy-nine, %, effective, ."
10,"extremely, irresponsible, headline, ., even, at, ninety-five, %, effective, which, was, pre, -, variants, ,, one, twenty, wouldn, i, i, be, effective, ., vaccines, work, by, preventing, serious, illness, creating, enough, immunity, suffocate, disease, until, it, i, i, no, longer, impactful, ., get, your, shots, ."
11,"i, expect, nothing, ., but, with, science, still, learning, about, this, disease, concern, that, vaccine, may, not, be, effective, as, virus, mutates, ,, heard, immunity, needs, be, goal, ., europe, is, shutting, down, again, ., why, i, gamble, partial, living, ,, but, not, with, my, life, or, anyone, else, ', i"
12,"#, drfauci, :, i, bottom, line, ,, vaccines, work, real, world, ., not, only, are, they, efficacious, ,, but, they, are, effective, i, #, covid19, #, covid19vaccine, #, couid, #, vaccinessavelives, #, vaccinated"
13,"i, &, amp, ;, i, trials, were, not, dismal, ., they, are, bit, less, effective, than, two, approved, two, dose, vaccines, ,, but, it, kept, folks, out, hospital, ., good, enough, me, if, offered, me, first, ."
14,"weekend, reference, librarian, at, university, ., only, call, today, was, community, member, who, has, appointment, i, &, amp, ;, i, vaccine, tomorrow, wanted, info, about, if, it, would, be, effective, enough, ., couldn, ', i, get, through, her, do, ', i, office, ., i, read, info, cac, &, amp, ;, listened, her, ."
15,"it, i, i, irresponsible, dangerous, ., shouldn, i, i, our, goal, be, run, out, those, vaccines, are, much, more, effective, arms, sontarans, than, sitting, freezers, ., this, third, wave, is, here, this, political, stalling, tactic, is, hurting, us, ., #, poli, #, cannoli, #, votefordout2022"
16,"if, vaccinated, people, have, less, limits, ,, their, exposure, is, higher, you, would, expect, more, cases, them, ., if, you, still, see, much, higher, rates, less, exposed, vaccinated, ,, vaccines, are, very, effective, ."
17,"somebody, my, fu, is, telling, people, not, get, i, &, amp, ;, i, vaccine, because, i, single, dose, vaccines, are, less, effective, i, she, also, followed, it, up, by, saying, that, that, vaccine, only, protects, two, weeks, twelve, months, ., she, i, i, freaking, people, out, ..., it, i, i, not, helpful"
18,"you, get, flu, shot, you, still, get, flu, can, pass, it, on, ., this, vaccine, is, said, be, ninety-five, %, effective, you, can, get, virus, pass, it, on, ."
19,"it, would, be, a, -, making, if, someone, at, mara, lago, caught, it, spite, being, vaccinated, ., live, experiment, see, how, effective, vaccine, is, with, new, variants, ., i, don, i, i, wish, it, trump, or, anyone, there, ., has, anyone, caught, it, spite, being, vaccinated, mara, lago, =, petri, dish"
20,"trump, should, have, developed, task, force, march, two thousand and twenty, develop, effective, plan, get, vaccine, out, people, ., scientists, did, their, job, very, well, he, failed, do, his, part, ."
21,"if, we, don, i, i, get, global, containment, ,, we, will, have, more, more, variants, greater, risk, that, our, current, vaccines, will, be, insufficiently, effective, ., we, all, have, stake, this, ."
22,"i, ', i, not, anti, baxter, if, that, ', i, what, you, think, ., i, ', i, pro, vaccine, ., i, ', i, saying, what, we, ', ve, commonly, done, past, is, ', bred, ', so, speak, viruses, down, less, effective, versions, themselves, vaccines, that, dont, make, people, sick, but, cause, immune, responses, ., way, way, back, ,, dead"
23,"shit, ,, i, thought, it, was, real, news, source, ., person_facepalminglight_skin_tone, i, female_sign, i, cases, rising, everywhere, ., new, variant, ., vaccines, not, quite, as, effective, with, new, variant, ., these, people, ."
24,"how, would, vaccine, not, be, effective"
25,"do, naomi, wolf, asks, ,, if, vaccines, are, so, effective, why, do, you, have, pressure, people, take, them, when, i, ', i, working, so, hard, convince, people, be, skeptical, even, though, science, says, they, are, entirely, safe, but, what, if, couid, is, safe, too, everything, real, has, slight, twist, the"
26,"best, video, comparing, vaccines, ., all, hundred_points, %, effective, preventing, hospitalization, or, death, instead, comparing, overall, effectiveness, ,, sixty-five, -, ninety-five, %"
27,"watch, share, ., all, couid, -, nineteen, vaccines, where, one hundred, %, effective, preventing, hospitalization, death, ., please, get, any, vaccines, when, it, i, i, your, turn, ., why, you, can, ', i, compare, couid, -, nineteen, vaccines, via"
28,"yes, great, question, thumbs_upthumbs_up, just, my, humble, opinion, ,, but, i, think, almost, all, supposed, couid, -, nineteen, restrictions, are, useless, ,, ineffective, ,, designed, sake, biden, regimes, agenda, ., even, vaccines, are, not, proven, safe, or, effective, ., masks, after, vaccination, really"
29,"psa, ., every, vaccine, so, far, is, one hundred, %, effective, at, what, matters, most, :, preventing, hospitalizations, death, ., take, whatever, you, can, get, ."
30,"actually, studies, are, showing, that, vaccines, are, highly, effective, after, just, one, dose, ..., looks, uk, gamble, paid, off"
31,"all, it, -, as, like, everyone, ,, i, have, many, masks, fireparty_popperfireparty_popper, but, many, science, unknowns, go, "", all, in, "", -, don, ', i, know, if, vaccinated, can, be, asymptomatic, sounds, like, not, or, how, long, vaccine, is, effective, some, states, require, visitor, tests, if, three, +, months, so, ready, it, be, over"
32,"us, is, top, ten, death, rate, per, capita, world, thanks, people, like, who, kissed, ring, donald, trump, ,, man, who, lied, about, severity, #, covid19, americans, but, told, bob, woodward, truth, ., #, covid19, is, not, hoax, &, amp, ;, vaccines, are, safe, &, amp, ;, effective"
33,"hi, ,, toni, i, vaccine, is, intended, keep, people, out, hospital, avoid, death, ., even, flu, vaccine, is, only, ~, forty, %, effective, ,, but, it, reduces, severity, ., by, your, logic, being, i, careful, i, we, should, get, rid, stairs, ,, swimming, pools, ,, cars, ,, too, ., stop, living, fear, ."
34,"even, former, guy, did, one, good, thing, -, #, hardrive, program, develop, #, covid19, vaccines, quickly, ., i, was, suspicious, its, fast, success, ,, but, when, faci, said, these, vaccines, were, both, safe, &, amp, ;, effective, ,, i, trusted, him, when, i, did, not, trust, trump, ."
35,"however, against, new, strains, vaccines, available, still, greatly, reduce, your, chance, catching, said, strain, ., they, aren, ', i, as, effective, as, ninety-five, %, but, they, still, lower, viral, load, if, you, do, contract, can, still, prevent, it, altogether, they, ', re, testing, how, effective, they, are, %, wise, ."
36,"i, don, ', i, know, where, you, heard, that, vaccines, are, completely, ineffective, against, new, strains, but, that, is, not, true, ., two, shot, vaccine, is, shown, be, ninety-five, percent, effective, against, couid, nineteen, ., it, ', i, not, one hundred, %, but, very, effective, ..."
37,"but, that, i, i, what, he, case, every, person, who, get, vaccinated, i, till, they, build, immunity, they, i, re, potential, vectors, &, amp, ;, even, after, but, that, doesn, i, i, mean, they, shouldn, i, i, get, vaccinated, all, vaccines, are, ~, hundred_points, effective, against, death, &, amp, ;, highly, effective, against, severe, disease"
38,"this, news, is, important, ., eu, scientists, say, that, "", vaccines, "", may, be, effective, against, variants, flu, ,, but, antibodies, built, up, during, infection, probably, won, ', i, be, effective, ., where, did, these, clowns, get, their, degrees, ."
39,"one, one hundred, million, shots, people, i, i, arms, ,, &, amp, ;, many, more, come, ., beyond, grateful, science, ,, public, health, ,, humanity, ,, &, amp, ;, effective, ,, equitable, &, amp, ;, unified, governance, under, ., please, take, couid, -, nineteen, vaccine, when, you, can, ., it, is, safe, ,, effective, ,, painless, ,, saves, lives, ."
40,"., announces, all, manners, will, be, eligible, vaccine, by, april, nineteen, ., mills, continues, be, most, effective, governor, battling, pandemic, ., i, i, i, be, willing, be, every, state, will, open, april, ., you, i, re, not, going, have, wait, until, may, one, book, appointment, ."
41,"get, vaccine, safe, effective, ;, what, i, i, your, concern"
42,"listened, over, seas, report, ..., in, africa, currently, there, ', i, new, strain, ...&, amp, ;, vaccines, won, ', i, be, effective, that, strain, i, ., person_facepalminglight_skin_tone, i, female_sign, i"
43,"update, :, with, over, fifty, %, sontarans, aged, eighty, +, having, received, their, first, dose, #, covid19on, vaccine, ,, we, i, re, expanding, appointments, *, ahead, schedule, *, through, our, online, booking, system, ,, individuals, aged, seventy-five, i, effective, monday, ,, march, and, ., read, more, :"
44,"they, really, want, us, pretend, that, this, so, -, called, i, vaccine, i, is, one hundred, %, safe, effective, with, no, side, effects, ., we, live, time, where, deception, ,, propaganda, ,, mind, control, are, at, all, time, high, ., literally, destroying, one, i, i, capacity, think, his, /, her, own, ."
45,"imagine, audacity, argue, with, faci, ., over, science, ,, like, sit, your, red, neck, ,, bumpkin, ass, down, ., you, can, ', i, argue, your, own, made, up, science, ,, but, then, deny, real, science, every, time, ,, it, doesn, ', i, benefit, you, ., second, vaccine, isn, ', i, hundred_points, effective, we, know, this, stu, ."
46,"very, small, one, ., proven, vaccines, are, highly, effective, all, variants, right, now, ., at, some, point, prob, next, six, was, there, will, be, enough, vaccines, available, everyone, get, one, ., if, you, i, re, looking, zero, risk, ,, plan, stay, home, ,, rest, us, will, go, with, our, lives"
47,"hem, even, hem, hair, iki, eriksen, bahsediliyor, :, i, &, amp, ;, i, vaccine, was, sixty-six, ., three, %, effective, at, preventing, laboratory, -, confirmed, couid, -, nineteen, illness, people, who, had, no, evidence, prior, infection, two, weeks, after, receiving, vaccine, ., people, had, most, protection, two, weeks, after, getting, vaccinated, ."
48,"fighting, stigma, :, upset, issue, update, tomorrow, use, astrazeneca, jab, after, ma, say, it, ', i, ', safe, effective, i, ireland, ', i, top, health, advisers, are, considering, ruling, by, european, medicines, agency, ma, that, astrazeneca, couid, -, nineteen, vaccine, is, i"
49,"biggest, difference, is, that, one hundred, ,, zero, ,, zero, americans, have, already, been, vaccinated, with, effective, vaccines, ., europe, is, nowhere, near, those, numbers, also, far, more, dense, ."
50,"this, should, have, never, been, political, or, anything, other, than, health, issue, ., we, all, want, normal, again, so, get, vaccine, when, you, can, ., it, is, safe, effective, #, covid19, #, covidvacccine"
51,"yes, ,, although, giving, vaccine, may, have, been, little, risky, pregnant, women, ,, it, was, probably, not, nearly, as, risky, as, sars, -, cov, -, two, infection, mother, infant, ., thus, ,, it, was, hopefully, worth, risk, ., i, ', i, very, happy, that, it, was, effective, without, apparent, adverse, effects, ."
52,"vaccines, are, safe, ., vaccines, are, effective, ., vaccine, saves, lives, ., #, mole"
53,"does, consuming, cannabis, make, couid, vaccines, less, effective, woman, i, medical_symbol, i, #, leaftopia, #, 411on420, #, covid19, #, couid, -, nineteen, #, vaccine, #, vaccines, #, migraines, #, backpack, #, cod, #, the, #, cannabis, #, marijuana, #, medicalmarijuana, #, medicalcannabis, #, cannastudy, #, medicalstudy"
54,"liberal, government, found, be, effective, securing, additional, vaccines, us, administration, ., ford, government, ', i, hassling, vaccine, suppliers, us, found, be, ineffective, ., competence, matters, ., diplomacy, matters, ., leave, it, pros, ., #, cannoli"
55,"being, able, return, full, capacity, heavily, relies, everyone, who, is, able, getting, their, vaccine, get, your, shot, when, you, i, re, eligible, -, it, i, i, easy, ,, safe, ,, effective"
56,"oxford, -, astrazeneca, couid, -, nineteen, vaccine, is, ', safe, effective, i, european, medicines, agency, rules"
57,"vaccines, are, ninety-four, %, effective, asymptomatic, transmission, ..., your, testing, is, only, sixty, %, accurate, ..., let, ', i, get, real"
58,"that, was, original, recommendation, ,, but, now, nazi, says, evidence, shows, astrazeneca, vaccine, is, safe, effective, seniors, sixty-five, i"
59,"my, friend, sent, this, good, article, my, way, ., #, covid19, variants, concerning, ,, but, vaccines, still, are, effective, ., california, ', i, new, couid, -, nineteen, strain, reduces, immune, response, via"
60,"meanwhile, european, regulator, says, astrazeneca, ', i, coronavirus, vaccine, is, ', safe, effective, ', but, link, rare, blood, clots, cannot, be, ruled, out, by, loved, morris, ,, william, booth, luisa, beck"
61,"i, we, need, provide, essential, workers, with, effective, protective, gear, ,, implement, widespread, frequent, testing, identify, isolate, new, infections, ,, vaccinate, broad, swaths, public, as, soon, as, possible, i, more, than, vaccines, if, we, really, want, get, back, normal, ."
62,"eu, agency, says, astrazeneca, vaccine, is, ', safe, effective, '"
63,"european, regulator, says, astrazeneca, ', i, coronavirus, vaccine, is, ', safe, effective, ', but, link, rare, blood, clots, cannot, be, ruled, out, by, loved, morris, ,, william, booth, luisa, beck"
64,"why, does, press, continue, seem, begrudge, biden, i, i, success, he, made, hundred, million, doses, easier, obtain, by, putting, effective, vaccine, program, place, ., two, giant, successful, goals, met, it, i, i, only, getting, better, i, say, awesome, work, president, biden, bravo"
65,"sometimes, walgreens, app, just, *, doesn, ', i, recognize, *, couid, vaccine, as, search, then, it, ', i, effective, form, #, gaslighting"
66,"sars, -, cov, -, two, vaccines, were, shown, be, safe, have, efficacy, clinical, trials, ., they, are, now, being, shown, be, safe, effective, populations, across, world, ., let, i, i, folded_handsmedium_skin_tone, science, be, followed, aztrazeneca, /, oxford, vaccine, recent, alleged, safety, concerns, ., noise, or, signal"
67,"europe, other, areas, world, desperately, need, effective, vaccines, ., our, decade, -, long, close, friends, are, tough, situation, again, with, rising, numbers, infections, ., hope, science, facts, are, followed, ., let, i, i, fight, misinformation"
68,"how, effective, is, #, astrazeneca, couid, -, nineteen, vaccine, what, you, need, know"
69,"talked, guy, who, got, i, &, amp, ;, i, vaccine, today, i, i, i, telling, you, ,, we, are, all, going, be, jealous, effective, ,, one, -, dose, shot, ., personally, i, don, i, i, mind, getting, two, shots, but, it, i, i, another, three, -, four, weeks, without, full, immunity, ., i, &, amp, ;, i, has, zero, percent, mortality, rate, couid"
70,"effective, thursday, ,, march, eighteen, ,, two thousand and twenty-one, at, 8Happy_face_smiley0, am, york, region, residents, seventy-five, +, born, one thousand, nine hundred and forty-six, or, earlier, can, now, book, appointment, online, their, couid, -, nineteen, vaccine, ., by, appointment, only, ., no, walk, -, ins, ., #, markhamcares"
