,0
0,"booked, booster, shot, online, while, i, was, los, angeles, yesterday, ., unbeknownst, me, it, showed, me, available, times, put, instead, est, where, i, am, now, ., so, yeah, ,, i, showed, up, at, seven, am, very, not, yet, opened, facility, my, ten, am, shot, ., how, i, i, your, day, going"
1,"i, am, eagerly, awaiting, blockbuster, hollywood, movie, entitled, big, pharma, which, evil, pharmaceutical, company, creates, pathogen, then, sells, us, cure, ., they, never, try, cure, us, ,, just, gives, us, enough, not, make, us, ill, we, end, up, taking, booster, shots, rest, our, lives"
2,"got, my, booster, shot, vaccine, last, night"
3,"one, /, three, /, twenty-two, going, my, booster, shot, about, six, hours, it, i, i, good, know, that, they, i, all, be, same, like, my, other, two"
4,"one, /, two, /, twenty-two, just, found, out, i, i, i, going, get, my, booster, vaccine, shot, tomorrow"
5,"my, son, have, too, wait, until, march, too, get, booster, ord, shot, both, them, can, we, seize, fire, truant, officers, probation, violations, ., when, chicken, pox, hit, americans, swine, flu, they, did, not, hurry, stress, americans, out, ., schools, are, not, going, anywhere, no, institutions, ."
6,"this, booster, shot, has, my, whole, body, pain, loudly_crying_faceloudly_crying_faceloudly_crying_face, i, wanna, cry"
7,"that, booster, shot, fucked, my, ass, up, pensive_facepleading_face"
8,"just, got, my, booster, last, week, i, am, getting, my, flu, shot, this, week, ., i, swear, ,, i, am, not, allowed, get, sick"
9,"nobody, else, had, gotten, theirs, yet, ., i, continue, be, asymptomatic, testing, negative, with, rapid, tests, ,, but, watching, this, has, been, like, real, life, "", and, then, there, were, none, "", situation, unfolding, ., so, go, get, your, fucking, booster, shots, ., three, /, three, #, covid19ab, #, omicron, #, covid19"
10,"i, heard, booster, shots, four, five, will, be, good, this, one, ."
11,"got, my, booster, shot, bubble, tea, as, treat, syringe, bubble_tea"
12,"so, happy, my, boyfriend, i, tested, negative, today, couid, ., now, just, need, get, my, booster, shot, ., lol"
13,"id, rather, take, booster, shot, than, take, molly, ,, thank, u, very, much"
