,Datetime,Tweet Id,Text,Username
27,2020-12-28 08:46:26+00:00,1343478404637585408,"@IncomeTaxIndia @nsitharamanoffc @Anurag_Office @FinMinIndia @PIB_India Sir out of 6.5 crore filers only 1.5 crore pay taxes. And almost these 1.5 crores are pending. They are coping with Pandemic, lull in business thanks to Lockdowns, Night curfews and r looking at u with folded hands for an extension.",camanojgupta21
28,2020-12-26 13:08:15+00:00,1342819514975547392,@IncomeTaxIndia @nsitharamanoffc @Anurag_Office You are a Regulator and Facilitator not an opposite party. Taxpayers r demanding extension due to Pandemic and night curfews ( from 7PM). Why u r coming in loggerheads with ppl looking at you for some relief.,camanojgupta21
29,2020-12-26 06:07:51+00:00,1342713720229818369,"New Year bIz may crash 65-70% on night curfews. Early celebrations, sundowners, staycations on offer; industry to urge states for exemption.

#Hospitality #hospitalityindustry #NewYear #Curfew #nightcurfew https://t.co/b5137Bxr4O",FhraiO
30,2020-12-25 12:43:41+00:00,1342450945234329601,"Curfews, protests lead to end-of-sales season

https://t.co/nUbzIlrQKi

 Download Economic Times App to stay updated with Business News - https://t.co/nEWHI5fjSy https://t.co/qht6hHCwPD",samarjeet_n
31,2020-12-25 05:53:30+00:00,1342347719243747334,"#Extend_Due_Dates #extendduedates it’s time to stand by citizens if India who elected u expecting same. No demand is unjustified. Night curfews, Festival,Unusual life,vast disturbance and above all preacutions making work pace really slow.@narendramodi @nsitharaman @SKHalakhandi",guptaanuj_ca
32,2020-12-24 14:15:24+00:00,1342111639382835200,"Terrible idea to roll back the night curfew in Karnataka. Such mixed messaging only serves to confuse and mislead. 

In fact, we need curfews across the country to be able to welcome a COVID surge-free 2021.",ArvinderSoin
33,2020-12-24 13:44:52+00:00,1342103953274667014,"Clash of multiple due dates, night curfews #Extend_Due_Dates #Extend_Due_Dates_Today",JeetSoni9990
34,2020-12-23 18:44:57+00:00,1341817086721421312,@BangaloreMirror I don't know if ppl r capable of anymore curfews now ..... lockdown already destroyed many ppl earning so govt should b very careful before another curfew or lockdown,Coolwifey1
35,2020-12-22 03:39:19+00:00,1341226789029380096,1) All International Travel across the World should be stopped for 15 days to avoid transmission of new virus. 2) Fine Individuals not wearing masks. Wash hands. Keep distance. No Lockdowns or Curfews within India as that directly hits our Economy @narendramodi,priyagupta999
36,2020-12-21 13:47:22+00:00,1341017420362747905,@khushbookadri @ANI Exactly. UT said there wont be any curfews,thekakkad
37,2020-12-21 13:26:49+00:00,1341012247728910337,"The Government imposing Night curfews is more of A symbolic move than A Real substantial one.

What will it Achieve..?? NOTHING!!
Put Day curfews if you Really want to Achieve some coz people step out more during the day than in Night. Senseless Logics.
#Maharashtra #NightCurfew",iAmABiGill
38,2020-12-20 06:01:54+00:00,1340537892678979585,Guilty. Cause I’m the reason for my sisters tighter curfews 🤣 https://t.co/RT1jW2HNuF,aainaanajwa
39,2020-12-17 16:12:24+00:00,1339604365519114242,#gagorder by @FinMinIndia .@ARanganathan72 @AnuragC1106 @Ashok_Kashmir @Sujata1978 see this. Goai forced curfews and curtailed movement. https://t.co/VObV7TqNhr,YurInnerVoice
40,2020-12-12 09:17:49+00:00,1337688094678548480,Bmc everything is going well but bmc want some big fund for hospitals and all thats the reson they doing such daily case come under 800 but bmc need night curfews wah ji wah. https://t.co/fjGm3rbkdy,MohnaazS
41,2020-12-11 18:02:30+00:00,1337457746447200256,"@RoadsOfMumbai A curfew instills fear. It's a deterrent. A harsh step, but it works psychologically.

I've seen our curfews during June-July and they worked to some extent.",ShivamVahia
42,2020-12-10 08:36:58+00:00,1336953038687281152,I don't need curfews. I never go out of my house 🤣🤣 https://t.co/Z1qhvRZBWv,fadzilnoir
43,2020-12-09 15:38:00+00:00,1336696609061519366,Don’t 9:00 pm curfews apply to weddings? @AhmedabadPolice ?,inmyeye6
44,2020-12-01 10:40:20+00:00,1333722592549638144,"@Chilled_Yogi @Marwaari Night curfews .. from 7 pm to 6 am .
Worst situation s .. don't come ..",ashharsh2000
45,2020-11-29 17:53:06+00:00,1333106728259317762,"@SundalTerhoemat Oh.. idk... Maybe they gonna make new things out of it??? Idk.

But yea.. of course they have curfews and all. It's the hard way to learn discipline but for me it works uwu.",izzanqistan
46,2020-11-28 10:44:02+00:00,1332636361069793282,"HIMACHAL PRADESH
Not a lockdown 🔓 just a 🌃 night curfews
For more details, visit us at https://t.co/KZqZ1mMqY2 https://t.co/FSsashwFfx",DestExplore
47,2020-11-28 10:43:37+00:00,1332636256426070016,"HIMACHAL PRADESH
Not a lockdown 🔓 just a 🌃 night curfews
For more details, visit us at https://t.co/NZ2y37hlVu https://t.co/6ZIm4MU4Nu",ParaagSawant
48,2020-11-26 10:36:41+00:00,1331909736967507968,Delhi might be put under night and weekend curfews to curb Covid — AAP govt tells high court https://t.co/mDlQQ008If via @ThePrintIndia,AneeshaBedi
49,2020-11-25 15:16:50+00:00,1331617851522785281,"@ArvindKejriwal The new guidelines issued by the MHA have allowed states to impose night curfews, put any number of “local restrictions”, keep gatherings at social events to less than 100, impose fine on people for not wearing masks &amp; even issue orders for local lockdowns - impose night curfew.",rajeevkthukral
50,2020-11-25 09:48:07+00:00,1331535127499788290,"Night Curfews are best to Save Lives and Economy. Pl consider @PMOIndia 

#nightcurfew #COVID19",RMBJP4India
51,2020-11-24 15:25:07+00:00,1331257545567002626,What’s the logic of night curfews ?,hrnext
52,2020-11-24 03:45:27+00:00,1331081471969292288,"#CoronaSamwad
Curfews applied on day time.
Limits no. People in per shop.
Alternate day opening of shops.",iampsinghindian
53,2020-11-22 08:49:18+00:00,1330433160505659398,"Hoping to curb virus spread, American states are imposing curfews, but will it work?

https://t.co/6B6uK8L2Vn

 Download Economic Times App to stay updated with Business News - https://t.co/nEWHI5wVh8 https://t.co/R1YpEM1jvr",samarjeet_n
54,2020-11-21 06:49:26+00:00,1330040608178774016,@drnarottammisra @drnarottammisra bhaisaab please fine people for not wearing masks. This is the only way to stop the spread of #coronavirus curfews for just 9 hours will make very little difference. It's a time where everyone is at home sleeping.,SharmaSinghR
55,2020-11-20 16:48:36+00:00,1329829006267432960,"Don't understand this talk of does d virus come out only @ night or on weekends going about on d partial curfews. 
Arre bhi whatever needs 2 b done 2 ensure minimum crowd on d streets with minimum loss 2 business should b done. 

Get ur supplies during d day n on weekdays.",prafullsaraf
56,2020-11-20 15:26:41+00:00,1329808389250027520,@drrajivguptaias Then there is no effective Ness of curfews,hitendra38
