,0
0,"time, hopper, ’, s, lyme, booster, shot, ., @, animal, hospital, dauphin, county"
1,"i, hope, we, can, get, it, under, control, -, but, each, successive, variant, is, more, contagious, than, previous, one, also, evades, vaccines, more, ., we, ’, re, probably, going, be, needing, booster, shots, fall, if, delta, variant, india, takes, off, as, it, has, britain, 1, /, 3"
2,"scientists, have, found, clues, that, world, ’, s, leading, covid, -, 19, vaccines, offer, lasting, protection, that, could, diminish, need, frequent, booster, shots, ,, but, they, caution, that, more, research, is, needed, that, virus, mutations, are, still, wild, card, ."
3,"when, do, fully, vaccinated, people, especially, vaccinated, senior, citizens, need, consider, booster, shots"
4,"makes, you, wonder, if, world, we, see, is, actually, real, ., vaccines, were, just, simulation, booster, shot"
5,"look, you, make, when, mom, stops, by, vet, quick, booster, shot, ., eyes"
6,"booster, shots, or, new, vaccine, they, will, try, lockdown, us, down, again"
7,"when, do, we, need, booster, shot, bleach, strong, light"
8,"can, ', t, wait, my, covid, booster, shot, ,, listen, up, ......, face_with_tears_of_joy"
9,"when, leafs, choke, they, ', ll, need, booster, shot, ., fentanyl, ."
10,"i, ’, m, just, not, ready, ., fairly, soon, it, will, be, six, mos, ., mark, people, who, were, able, get, it, first, ,, i, don, ’, t, believe, they, are, sure, how, long, it, protects, ,, ya, know, i, know, they, are, talking, booster, shots, ..., i, will, probs, wear, it, into, next, year, when, they, have, more, info, ., xo"
11,"only, concern, i, have, is, word, booster, shots, stuff, which, i, guess, it, ', s, good, as, virus, is, clearly, evolving, is, becoming, new, flu"
12,"long, -, term, care, advocates, ,, worried, about, vulnerable, residents, ,, say, plans, covid, -, 19, booster, shots, must, start, now, -, abc, news, via, -"
13,"course, ,, various, scientists, have, also, said, immunity, may, be, short, -, lived, regular, booster, shots, required, ."
14,"also, ,, every, shot, following, initial, ,, primary, shot, ,, is, called, booster, so, your, performance, is, extra, stupid, today, but, nice, try, ., come, back, monday, with, something, fresh, ."
15,"if, surviving, covid, patients, full, vaccinated, people, need, booster, shot, after, 10, -, 11, months, ,, i, would, ask, states, corporations, add, booster, shots, lottery, public, vaccine, record, is, automatic, entry, into, lotteries"
16,"when, time, comes, booster, shots, is, money, /, lottery, game, going, be, used, again, entice, ppl, into, doing, what, they, should, be, doing, protect, each, other, first, place, this, is, dumb, idea, that, ', ll, never, end, told, ya, so"
17,"good, luck, with, your, 5g, signal, booster, shot, my, second, one, nocked, me, my, rump, ."
18,"you, ', re, not, fully, vaxxed, ., your, booster, shot, will, be, due, late, summer, ."
19,"they, promoted, vaccine, as, end, all, be, all, now, fully, vaccinated, ppl, may, need, booster, shots, near, future, ...., lol, wow"
20,"yes, ,, we, ’, ll, probably, need, coronavirus, booster, shots, ., but, which, one, by, carolyn, y, ., johnson"
21,"what, ’, s, wrong, with, going, again, booster, shot"
22,"when, booster, shot, comes, around, ,, hold, off, getting, it, ., you, might, die, ,, or, kill, /, maim, someone, you, love, ,, but, hey, ..., $, 45, fishing, fishing_pole, stuff, or, whiners, could, just, move, do, what, it, takes, get, ahead, covid, ., i, choose, less, fishy, tropical_fish, more, lifey, ..."
23,"after, "", vaccine, "",, booster, shot, every, 6, 12, months, ,, keep, wearing, mask, ,, still, able, catch, transmit, covid, ., ineffective, say, least, ., i, ', m, waiting, ."
24,"abc, news, :, plans, covid, -, 19, booster, shots, need, start, now, ,, say, long, -, term, care, advocates"
25,"is, it, safe, go, vacation, will, i, need, booster, shot, what, should, i, tell, family, or, friends, afraid, or, hesitant, #, getvaccinated"
26,"you, need, booster, shot"
27,"these, two, had, rough, day, ., especially, pixy, ., they, got, their, yearly, booster, shots, ., last, year, when, pixy, got, hers, ,, she, got, very, sick, over, it, ., she, ', s, not, feeling, great, now, but, definitely, not, as, bad, ., broken_heartanxious_face_with_sweat, it, breaks, my, heart, she, feels, rough, because, she, doesn, ', t, know, what, is, wrong, ."
28,"experts, expect, vaccinated, individuals, will, need, booster, shot, within, year, via"
29,"it, ’, s, not, any, different, ., booster, shot, is, common, cold, vaccine"
30,"#, igotvaccinatedand, &, amp, ;, i, got, very, very, sick, ,, it, seems, it, triggered, all, my, ms, symptoms, but, if, i, need, get, booster, shot, each, year, i, will, gladly, do, so, few, days, being, sick, is, nothing, compared, what, my, cousin, larry, went, through, month, before, he, died, covid, ."
31,"yes, i, have, been, fully, vaccinated, but, no, i, will, not, be, getting, booster, shot, ."
32,"took, my, 16, yo, daughter, her, doc, yesterday, mandatory, booster, ga, public, high, school, ;, took, my, then, 18, yo, son, health, department, last, year, required, shots, enrolll, at, uga, ."
33,"corona, virus, vaccination, lotteries, ...., wow, ,, so, clearly, vaccination, numbers, aren, ', t, as, good, as, expected, ,, plus, vaccination, appointments, are, clearly, slowing, down, ., plus, talk, about, booster, shots, already, needed, come, september, ., person_facepalming, ‍, male_sign, ️"
34,"any, booster, shots, my, kids, or, i, ever, need, will, now, be, called, firmware, updates, ,, just, because, ."
35,"although, technically, it, ’, s, third, shot, ,, second, booster, ., either, way, ,, get, your, hpv, vaccine, people, ., syringe"
36,"we, know, that, it, is, safe, ., we, know, that, prevention, infection, is, 91, %., we, know, that, fatality, rate, covid, is, 0, %., if, i, need, booster, shot, every, few, months, ,, i, ', ll, gleefully, roll, up, my, sleeve, protect, my, patients, ., also, ,, many, medications, clinical, trial, have, benefits, ."
37,"$$$$$$$$$$$$$$$$$$$$$$$$$$$, hurry, &, amp, ;, get, your, kids, vaccinated, ,, $$$$$$$$$$$$$$$$$$$$$$$$$$$$$,, booster, shot, coming, soon, ,$$$$$$$$$$$$$$$$$$$$$$$$$$$$$"
38,"..., and, they, are, going, convince, congress, $, americans, that, we, all, will, need, booster, shot, next, year, ...$$$$$$$$$$$$$$$$$$$$"
39,"news, said, there, will, be, booster, shot, september"
40,"hope, they, catch, cowards, who, did, this, make, them, pay, dearly, so, angry, right, now, omg, 6, -, year, -, old, shot, dead, booster, seat, after, mom, gives, finger, driver, who, cut, her, off"
41,"i, ', m, still, having, trouble, syncing, with, bluetooth, ., maybe, they, ', ll, fix, it, booster, shot, ., other, than, that, ,, it, ', s, been, nice, not, worry, ."
42,"ask, about, getting, booster, shot, couple, months, ., i, bet, he, does, claims, different, verbage, as, his, excuse, saying, what, he, did, ."
43,"daughter, -, in, -, law, had, it, twice, now, ., get, shot, ., get, booster, shot, when, they, tell, you, ., immunity, fades, ."
44,"technically, that, was, hepatitis, booster, shot, ,, but, he, ’, s, willing, get, vaccinated, that, fine, ., let, him, refuse, covid, vaccine, ., natural, selection, will, claim, him, eventually, ."
45,"not, half, bad, just, minor, soreness, ., experience, was, certainly, better, than, my, military, days, where, you, ', re, told, ', line, up, ', -, it, wasn, ', t, choice, ., i, ', ve, read, so, much, abt, 1918, flu, ., different, times, &, amp, ;, all, that, ., but, yearly, booster, shot, &, amp, ;, i, won, ', t, be, friendsrolling_on_the_floor_laughing"
46,"i, don, ’, t, see, why, we, would, need, booster, shot, year, i, ’, ve, been, getting, flu, shots, years, they, are, different, strains, flu, no, booster, was, ever, done, ."
47,"i, will, do, fine, without, added, boost, booster, shot, ."
48,"i, don, ’, t, see, how, it, ’, s, anyone, ’, s, business, if, i, got, shot, or, not, ..., if, you, had, virus, then, you, have, antibodies, but, how, long, how, long, is, vaccine, good, how, long, before, people, need, booster, too, many, unknowns, smiling_face_with_smiling_eyes"
49,"my, aunt, uncle, concluded, that, six, month, date, their, #, vaccination, ,, they, will, go, local, pharmacy, demand, booster, shot, ., so, good, luck, y, ’, all, dealing, with, this, shit, fall, ."
50,"incredible, shot, ."
51,"horrible, ., ‘, mommy, ,, my, tummy, hurts, ’:, 6, -, year, -, old, riding, booster, seat, shot, dead, his, way, school, ;, family, speaks, out, while, police, seeking, shooter"
52,"aiden, ', s, mom, was, driving, aiden, his, kindergarten, class, as, he, was, strapped, into, his, booster, seat, rear, passenger, side, when, someone, shot, through, trunk, ,, striking, aiden, back, ."
53,"uunbelievable, sad_but_relieved_facesad_but_relieved_facefolded_handsfolded_hands, ‘, mommy, ,, my, tummy, hurts, ’:, 6, -, year, -, old, riding, booster, seat, shot, dead, his, way, school, ;, family, speaks, out, while, police, seeking, shooter"
54,"no, worries, man, it, ', s, so, wonderful, 2nd, shot, body, attacks, it, so, you, know, your, antibodies, are, set, kicking, that, ', s, why, it, seems, second, is, worse, ., glad, your, going, be, okay, they, are, talking, about, booster, just, being, pill, ."
55,"yes, ., we, need, see, what, studies, show, ., but, i, ’, m, guessing, that, since, antibodies, tend, wear, off, ,, even, infected, ,, booster, shot, will, be, needed, vaccinated"
56,"consider, vaccine, second, dose, that, will, be, very, helpful, when, variants, rear, it, ', s, ugly, head, ., already, govts, are, talking, about, booster, shots, ."
57,"thank, you, so, much, it, ’, s, not, all, #, hearties, ,, i, feel, safe, even, say, it, ’, s, not, even, most, #, hearties, .., you, do, so, much, us, that, i, feel, sad, thinking, any, you, feeling, disappointed, ., but, this, too, shall, pass, i, cannot, wait, until, #, youhadmeataloha, hope, booster, shot, sparkling_heart, #, wcth"
58,"#, whatisthetruth, "", fauci, :, covid, booster, shots, ', not, necessarily, ', needed, fall, -, los, angeles, times, """
59,"they, saying, now, people, that, got, side, effects, vaccine, might, have, get, additional, booster, shot, ., lettin, them, folks, play, with, ya, immune, system"
60,"will, we, need, booster, shot, fall, against, covid, i, ’, ll, diskuss, this, &, amp, ;, more, starting, at, 7, am, hr, est, tomorrow"
61,"i, rather, they, are, cautious, until, we, achieve, better, herd, ammunity, sake, all, us, ., maybe, scientist, will, find, booster, shot, vaccine, is, something, more, valerable, citizens, can, have, protect, them, ."
62,"you, want, more, population, get, vaccinated, tell, men, it, ’, ll, make, their, dick, grow, 2, ”, rename, it, puberty, booster, shot, watch, them, line, up, ."
63,"i, have, zero, problem, with, it, ., i, get, flu, shot, every, year, ., plus, i, hear, there, is, software, upgrade, with, each, booster, ., face_with_tears_of_joy"
64,"afaik, it, ', s, not, "", illegal, "", fold, it, ., they, don, ', t, want, laminate, them, so, that, additional, information, booster, shots, example, can, be, added, as, needed, ."
65,"getting, first, shot, isn, ', t, "", half, vaccinated, ."", second, is, booster, ., one, shot, is, more, like, 90, %, vaccinated, ., now, we, have, higher, percentage, 90, %, vaccinated, canada, than, does, us, ."
66,"well, that, is, hypocritical, with, whole, my, body, my, choice, deal, ., one, is, going, definitely, kill, life, other, may, affect, you, ., if, you, got, vaccine, then, you, are, good, right, well, you, are, good, until, you, need, booster, shots, anyways, ."
67,"coronavirus, booster, shots, are, likely, be, needed, via"
68,"where, did, your, numbers, come, they, will, need, booster, shots, near, future, ."
69,"booster, shots, are, going, be, regular, part, our, lives, ......, i, ', m, fine, with, that"
70,"vaccinated, americans, will, now, need, covid, -, 19, booster, shot, “, somewhere, between, six, 12, months, ,”, pfizer, ceo, albert, bourla, says"
71,"hmmmm, …, i, wonder, what, he, ’, s, planing, booster, shots"
72,"there, is, diskussion, under, way, now, about, booster, shot, within, 18, months, some, are, calling, annual, jab, ., looks, like, bill, gates, won, out, his, position, 15, -, 20, %, population, reduction, using, vaccines, ."
73,"so, ., ,,,, i, bypassed, ., i, ', polar, bi, ', polar, went, directly, tripolar, ., now, it, seems, logical, bypass, both, covid, shots, ., im, waiting, booster, ., yeeehaaw, ."
74,"i, am, now, officially, member, immunity, community, ., now, what, is, secret, hand, shake, get, my, booster, shot, before, august, @, coquitlam, ,, british, columbia"
