,Datetime,Tweet Id,Text,Username
25,2022-02-07 13:56:48+00:00,1490685983138119690,"The Assam government on Monday decided to lift all COVID-19 restrictions and night curfews from February 15. Previously, the government in Assam declared a state-wide night curfew from 11.30 pm to 6 am from December 26, 2021, until further notice.
https://t.co/ghbhf365Ph",NewsBytesApp
26,2022-02-07 05:38:15+00:00,1490560517446172676,"Assam: Govt. lifts ALL COVID-19 RESTRICTIONS from February 15.

This includes,
👉🏼 Night Curfews,
👉🏼 Limited gathering of the public and such similar norms.",aboyobbhuyan
27,2022-02-07 03:58:17+00:00,1490535361231024129,"No lockdowns or curfews and cases dipped? Oh, looked like they knew what they were doing when they announced smart lockdowns 🤑 https://t.co/e6xDnW4NXT",rdsouza11
28,2022-02-06 20:40:11+00:00,1490425108153843715,"@tajamul_531 these r the kind of people who sit in decesion making process, which ultimately gets reflected into these night curfews.
I apprecaite the fact that despite being a Dr u are not claiming to be an expert on covid, unlike many around who r not even remotely related to science.
👏👏",peerzadahaq32
29,2022-02-06 17:33:12+00:00,1490378052920287232,"&amp; what about the #GDP loss of states still complying night curfews ? Moreover, Nobody seems to be talking about that Pakorawala who used to sell pakoras in front of #Zeenews &amp; #Modi called it an employment. #Twitter will fail if we just concentrate only on #Macros 🙏🏼 https://t.co/hVbu2HgNoN",krshnkapoor
30,2022-02-06 16:42:33+00:00,1490365305888985089,"I am not any COVID expert, but there is absolutely no science behind night curfews to contain a disease like COVID. I repeat no science. Anyone having any evidence in favour is welcome. https://t.co/o69fJ9CBDF",tajamul_531
31,2022-02-06 16:39:19+00:00,1490364491489746945,"Pre C19: the town started business by 10/11 and shut by 8, inclusive of siesta till 4.

Come C19, night curfews: markets opened as early as 7 and bustling till 9. https://t.co/vjfCZFtTJW",purnimaverma
32,2022-02-06 12:56:13+00:00,1490308349342232578,"@iamalphasoul @IshanRavi1 @baloch__fahad @HumzaK15 @sangihunter007 @asadbalaj1 @MukhtarHoonMein No we should talk on the strict curfews in kashmir n killing of innocent muslims there n 2002 anti muslim riots where almost millions of muslims were killed but alass!!!now u ll find my info illogical n again try hard to defend ur country's karam😆😂
Poor ignorant soul u r🙌😏",KanZaNaDeem4
33,2022-02-06 11:07:58+00:00,1490281107300184071,"Life in #kashmir is not on a halt.closure of #educational_institutions Hartals,curfews have spread us 4 a moment.But no one is gullible enough to B #hopeful we will B thrown in the dark pit of despair again,where four walls of our #homes R used as cage by the nefarious government",itizkaiserlaway
34,2022-02-06 10:36:03+00:00,1490273074796974084,"Assam: All COVID-19 restrictions, including Night Curfews to be lifted if daily cases do not increase by February 15.

- CM @himantabiswa 

#assam #CoronavirusUpdates #HimantaBiswaSarma #nightcurfew #COVID19",ILoveBongaigaon
35,2022-02-06 10:28:09+00:00,1490271086386487298,"Assam: All COVID-19 restrictions, including Night Curfews to be lifted if daily cases do not increase by February 15.

- CM @himantabiswa",aboyobbhuyan
36,2022-02-06 08:59:45+00:00,1490248839491690498,South Korea extends business curfews as Omicron cases spike – Al Jazeera English https://t.co/E8BCW60KRr,seo_zoom
37,2022-02-05 15:15:45+00:00,1489981074768039938,@ArvinderSoin Cant beat night curfews when it comes to insanity.,mirfaisal00
38,2022-02-05 15:03:23+00:00,1489977963454111748,South Korea extends business curfews as Omicron cases spike – Al Jazeera English https://t.co/5Cdxlfzd6I,seo_zoom
39,2022-02-05 14:23:29+00:00,1489967923825307649,South Korea extends business curfews as Omicron cases spike – Al Jazeera English https://t.co/fcWAZDB9Se,seo_zoom
40,2022-02-05 14:17:02+00:00,1489966299182780416,"On #KashmirSolidarityDay, DG @ISSIslamabad Amb. @aizaz1101 writes,""900,000 troops stationed in the Valley, prolonged curfews, a blackout of communications, and in the midst of Covid-19, the ‘paradise on earth’ has become a living hell for most Kashmiris.""
https://t.co/YwN4VWJOxo",isc_issi
41,2022-02-05 13:28:31+00:00,1489954089647714304,"#KashmirSolidarityDay
#PakStandWithIIOJK
#محبت_مافیا
Kashmir lockdown is longest and largest curfews in the human history. Indian troops are killing, torturing, kidnapping, detaining and raping the unarmed Kashmiris. https://t.co/8bQfQBjom0",NC__61
42,2022-02-05 11:51:59+00:00,1489929795718766599,"• US COVID death toll, sped by Omicron, surpassed 900,000 https://t.co/7r4klBuuz4 
• South Korea extends business curfews as Omicron cases spike https://t.co/7FPRFuiaFj 

Follow our coverage for the latest updates ⤵️ https://t.co/u0nux8wVyA",AJEnglish
43,2022-02-05 11:05:22+00:00,1489918062380064770,Is it in the same country which still has night curfews &amp; weekend lockdowns for Covid?!! #CovidFreePoliticians !! https://t.co/kLeO0CzMMn,GirinGovind
44,2022-02-05 08:22:59+00:00,1489877198639345667,"@ANI Won't step forward to establish a friendly corridor but would spew such hopeless wishful thinking every day. If things were different your goons wouldn't be in Kashmir today assaulting journalists, killing innocents and imposing curfews.",LeVide26
