,Datetime,Tweet Id,Text,Username
0,2020-08-05 18:21:03+00:00,1291076767999041536,"@narendramodi  On 5th August 2019 , u imposed CURFEW on the ppl of Kashmir. 

On 5th August 2020 one year has been completed on sane CURFEW. 
Slow &amp; gradually , u will impose more CURFEWs .

Now what is your stage of constipation 😩💥",iamdrblue1
1,2020-05-31 01:52:15+00:00,1266910331491831809,Running battles go on between The US police and protestors in over 30 cities curfews being clamped and defied rubber bullets and tear gas shells are being fired on protestors,saeed_qazi
2,2020-05-03 10:13:10+00:00,1256889529555988480,"how do you feel after being lock-downed even with the luxury of internet and no food shortage? How doesit feel to taste a bit of the long, real curfews faced by Kashmiris? 
#WorldVsKashmirLockdown",Yasir_725
3,2020-05-02 07:35:41+00:00,1256487510139682817,"So far the trend shows mostly urban areas have become hotspots where social distancing is difficult so tough lockdowns/ curfews r required 
https://t.co/lfXcpScTyn",Watercon4
4,2020-03-20 15:35:55+00:00,1241025687055740928,"Political curfews are easy to announce. 
Health related decisions are difficult for governments. #Corona 
#StayAtHomeChallenge 
@Xadeejournalist @ZarrarKhuhro",Sid_huma
5,2020-03-20 09:14:56+00:00,1240929806998519808,In lockdowns aur curfews ka outcome December mein ayega 🤭😉 #COVID,ummmiisays
6,2020-03-19 15:30:54+00:00,1240662036905897986,@YusufDFI It ll let indian's feel the painful curfews in occupied #Kashmir.,MudassirSayyed
7,2020-03-13 16:53:29+00:00,1238508490726965248,"Allah curfewed the whole world because of ignoring the curfews of kashmir....

#CoronaOutbreak
#coronapocalypse",MoaviaKhalid2
8,2020-01-05 09:41:10+00:00,1213757320745963525,"Curfews ""restrictions ""atrocities "" blockade "" and all other brutality Endian tactics to oppress Kashmiris have failed badly ""

Endian occupation will never be accepted in Kashmir.@TeamPakZindabad 
#RightOfSelfDeterminationDay",ahsanh1990
