,0
0,"my, pfizer, dose, 2, experience, :, hours, 0, -, 12, post, vaccine, :, no, side, effects, except, soreness, injection, site, hours, 12, -, 36, :, low, grade, fever, ,, chills, ,, joint, aches, ,, tired, hours, 36, +:, back, normal, no, biggie, ., get, vaccinated, ."
1,"$, pfe, #, pfizer, breakout, @$, 36, ,, maybe, they, ', ve, finally, started, giving, vaccines, cats"
2,"got, my, second, dose, pfizer, today, ., #, vaccinated, #, vaccinessavelives"
3,"Hi, Eugenia, ,, do, you, know, if, they, are, waiting, for, Pfizer, ?"
4,"ima, pfizer, cutie, myself, ,, i, ’, ll, see, you, there, zombie, ‍, female_sign, ️"
5,"omg, i, ’, m, sick, ., ok, not, sick, i, just, had, second, pfizer, shot, yesterday, ., #, coronavirusvaccine, #, pfizercovidvaccine, #, pfizervaccine"
6,"i, ', ve, just, received, second, dose, pfizer, vaccine, #, covid19, #, covidvaccine"
7,"seeing, many, people, reporting, they, were, scheduled, receive, their, 2nd, dose, pfizer, today, -, now, being, turned, away, this, just, happened, my, girlfriend, as, well, ., what, gives, how, do, these, people, reschedule"
8,"wells, fargo, ,, cigna, ,, at, &, amp, ;, t, ,, pfizer, &, amp, ;, forddouble_exclamation_mark, ️, pile_of_poohundred_points, busteTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry, five, companies, already, broke, their, pledge, suspend, donations, gop, election, deniers"
9,"2nd, dose, syringesyringe, my, arm"
10,"my, dad, has, also, expressed, some, interest, j, &, amp, ;, j, shot, ., this, is, big, deal, since, my, parents, are, anti, -, vaxxers, ., my, dad, emailed, me, my, brother, bs, articles, about, vaccine, issues, ., he, ’, s, now, seen, my, brother, i, get, both, pfizer, doses, be, perfectly, fine, ., normalize, vaccine"
11,"thanks, this, will, help, pass, time, provide, good, laugh, while, i, wait, line, my, second, pfizer, shot, ."
12,"got, my, second, dose, pfizer, yesterday, didn, ’, t, get, sick, at, all, ., guess, i, ’, m, just, built, different"
13,"finally, ., today, ., pfizer, ."
14,"second, pfizer, shot, today, ., i, feel, more, or, less, ok, ., two, weeks, until, i, can, get, back, life, ., pretty, stoked, ,, i, ’, ll, be, honest, ."
15,"representing, &, amp, ;, team, pfizer, syringesyringesyringe"
16,"strange, that, canada, is, only, country, that, doesn, ', t, follow, manufacture, rules, pfizer, 21, day, or, up, 4, weeks, intervals, between, doseage, ., where, is, scientific, proof, that, this, is, acceptable, pfizer, are, we, putting, our, population, at, risk, shame"
17,"I, took, the, pfizer, vaccine, and, my, arm, is, wanting, to, fall, off"
18,"pfizer, #, 1, done, #, vaccinated"
19,"full, pfizer, #, vivalaciencia, en, kaiser, permanente, health, care"
20,"2nd, covid, -, 19, vaccination, is, books, it, ’, s, kinda, fun, be, back, cerner, campus, after, 10, years, #, pfizer, #, operationsafe, @, north, kansas, city, ,, missouri"
21,"corporations, that, backed, sponsors, georgia, ', s, voter, ', s, #, righttovote"
22,"are, you, 16, or, 17, you, ’, ll, soon, be, eligible, pfizer, ’, s, coronavirus, vaccine, ."
23,"i, think, it, ’, s, very, rude, that, pfizer, ,, parent, company, advil, ,, has, not, offered, me, priority, vaccination, privileges, ., how, dare, they, not, make, this, about, me, ."
24,"fro, friday, tonight, pfizer, fridays"
25,"#, warpspeed, had, nothing, do, with, pfizer, vaccine, ., i, think, it, helped, with, moderna, &, amp, ;, j, &, amp, ;, j, ."
26,"person_shrugging, ‍, male_sign, ️, all, they, were, givin, here, was, moderna, ., pfizer, was, pfizer, people, who, needed, second, doses, only"
