,0
0,"90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial"
1,"what, strange, and, ,, hopefully, ,, wonderful, moment, ., 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial"
2,""", 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial, """
3,"#, covid19, vaccine, is, now, being, administered, uk, 90, -, year, -, old, woman, was, first, person, receive, pfizer, vaccine, outside, clinical, trial, ., we, ’, ll, get, our, first, doses, pfizer, &, amp, ;, moderna, here, #, lasvegas, as, soon, as, next, week, ."
4,"clapping_handsclapping_handsclapping_handsclapping_hands, "", a, 90, -, year, -, old, woman, in, the, UK, becomes, the, first, person, to, receive, pfizer, ', s, vaccine, outside, of, a, clinical, trial, """
5,"canada, get, first, pfizer, #, covid, -, 19, #, vaccine, doses, before, end, december, #, canada, #, goodnews"
6,"trump, is, pathological, psychopath, who, must, be, institutionalized, ."
7,"90, years, old, british, ..#, uk, first, world, receive, ..#, coronavirusvaccine, ., margaret, keenan, first, patient, world, globe_showing_Americas, ..#, warpspeed, what, happened, double_exclamation_mark, ️, ., ., ."
8,"news, you, can, use, even, if, you, get, #, pfizer, vaccine, there, are, many, unknowns, biggie, is, can, you, still, transmit, virus, after, vaccination, some, scientists, are, guessing, can, shed, virus, after, receiving, vaccine, so, if, 75, 95, %, don, ', t, get, vaccinated, #, coronavirus, will, be, here, long, time"
9,"wow, sisco, is, really, putting, me, pfizer, share, might, be, it"
10,"yesssss, here, we, go, 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial"
11,"margaret, keenan, ,, 90, -, year, -, old, woman, coventry, ,, england, ,, made, history, this, evening, by, becoming, first, person, n, west, receive, pfizer, coronavirus, vaccine, ."
12,"trump, was, pushing, meds, company, he, owned, stock, i, guess, pfizer, didn, ’, t, offer, enough, under, table, money, them, goblincoffin, ️, skullcoffin, ️, coffin, ️, coffin, ️, coffin, ️, coffin, ️"
13,"#, covid, update, ., 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial"
14,"good, pfizer, ceo, albert, bourla, keeping, his, company, “, out, politics, ”., i, hope, many, companies, will, follow, this, example, as, we, exit, america, crazyland, back, serious, nation, determined, use, science, continuing, improvement, ."
15,"that, ’, s, only, because, trump, didn, ’, t, have, pfizer, stock, #, gopgenocide"
16,"britain, begins, pfizer, vaccine, shots, ,, launching, west, ’, s, first, mass, coronavirus, inoculation, effort, ,, as, colonies, get, watch, as, brits, are, guinea, pigs, once, ..."
17,"90, -, year, -, old, margaret, keenan, is, first, person, uk, receive, pfizer, /, biontech, vaccine, outside, clinical, trial, ."
18,"#, cdnpoli, #, uspoli, #, coronavirus, #, covid19, it, has, begun, covid, vaccine, :, uk, woman, ,, 90, ,, becomes, first, world, receive, pfizer, jab"
19,"bravo, pfizer, ., thumbs_upclapping_handssmiling_face_with_halo, pfizer, declines, invitation, white, house, ', vaccine, summit, '"
20,"dona, margaret, ,, a, cute, 90, year, old, lady, from, the, uk, ,, was, the, first, person, in, the, world, to, receive, pfizer, vaccine, for, #, covid19, outside, of, clinical, trials, :"
21,"#, letsdothis, 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial"
22,"#, covidvaccine, "", 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial, """
23,"trump, administration, declines, offer, pfizer, july, pre, order, 100, 500, million, doses, vaccine, despite, pfizer, ’, s, warning, that, waiting, may, leave, country, without, enough, vaccines, until, other, countries, receive, their, orders, like, eu, ., upplies, will, be, held, up"
24,"rt, United_Kingdom, #, margaretkeenan, is, 1st, person, get, #, biontech, #, covidvaccine, ,, with, tens, thousands, expected, coming, days, ., keenan, ,, who, turns, 91, next, week, ,, said, shot, was, "", the, best, early, birthday, present, i, could, wish, for, """
25,"fighting, stigma, :, coronavirus, vaccine, :, first, pfizer, -, biontech, jab, ni, be, given, :, northern, ireland, ', s, health, minister, robin, swann, has, warned, that, distribution, vaccine, will, be, "", massive, logistical, challenge, "", particularly, when, it, ..."
26,"fighting, stigma, :, uk, pfizer, covid, -, 19, vaccine, rollout, :, britain, begins, covid, vaccination, program, :, ..., across, england, ,, scotland, ,, wales, northern, ireland, is, being, closely, monitored, by, governments, public, health, officials, around, world, ."
27,"bbc, news, -, covid, -, 19, vaccine, :, first, person, receives, pfizer, covid, -, 19, vaccine, uk"
28,"breaking, 90, -, year, -, old, woman, uk, becomes, first, person, receive, pfizer, covid, -, 19, vaccine, outside, clinical, trial"
29,"90, -, year, -, old, margaret, keenan, is, first, person, uk, world, receive, #, covid19, vaccine, ."
30,"90, -, year, -, old, margaret, keenan, becomes, first, person, receive, pfizer, /, biontech, covid, -, 19, vaccine, uk"
31,"now, we, wait, all, fronts, .., first, britons, get, pfizer, covid, jab, arrive, at, hospitals, via"
32,"british, grandmother, 1st, world, get, pfizer, vaccine, :, live, news, via"
33,"did, trump, fuck, us, regards, pfizer, vaccine"
34,"i, ', m, not, upset, with, this, ., it, may, turn, out, pfizer, ', s, vaccine, is, less, effective, than, some, other, that, comes, online, week, or, so, now, ."
35,"britain, begins, pfizer, vaccine, shots, ,, launching, west, ’, s, first, mass, coronavirus, inoculation, effort, by, william, booth, karla, adam"
36,"but, trump, ’, s, moronic, refusal, ,, this, could, have, been, us, ., justin, trudeau, says, pfizer, ', s, covid, -, 19, vaccine, is, coming, canada, before, end, month"
37,"gee, -, dub, ,, relax, ., they, ', re, probably, better, off, with, russian, or, chinese, vaccines, anyway, ., who, can, ship, store, pfizer, junk, at, minus, 95, degrees, fahrenheit, who, would, trust, any, it, we, might, send, iran, next, topic, ."
38,"we, don, ', t, even, know, when, other, vaccines, will, be, released, use, .., or, even, if, fda, cdc, will, approve, pfizer, or, any, other, vaccine, will, get, approved, by, january, .."
