,0
0,"damn, modern, left, I, thought, it, represented, a, small, bread, ., Rather, ,, the, extreme, right, ,, as, demonstrated, by, the, governments, of, Jalisco, and, NL, ."
1,"thar, happened, because, they, locked, down, ,, numbers, down, then, reopened, numbers, up, ., it, is, same, wave, prolonged, ., why, lockdowns, at, this, point, don, ', t, work, ., that, person, u, disagree, with, helped, develop, moderna, vax, &, amp, ;, working, omicron, booster, ."
2,"Can, I, remove, 2, doses, of, moderna, from, the, body, this, way, ?"
3,"On, the, other, hand, ,, Marina, also, vaccinated, the, lazy, masters, who, only, had, one, dose, ,, and, now, it, ', s, their, turn, to, be, modern, ."
4,"we, have, plenty, #, moderna, #, covid19, #, vaccine, appointments, available, 30, +, crowd, this, week, book, your, appointment, directly, at, no, waitlist, ., 1st, ., 2nd, ., or, 3rd, ., we, are, happy, shoot, you, ."
5,"vaccination, is, nice, ,, i, ’, ve, had, it, thrice, moderna, boosted"
6,"buong, jan, na, ata, ako, may, sakit, ., covid, then, now, moderna, jab, ., face_with_thermometer"
7,"I, got, 3, doses, of, modern, ,, immortality, who, are, you, pinched_fingersmedium, -, light_skin_tone"
8,"I, had, the, same, vaccines, as, you, and, with, moderna, ,, headaches, and, pain, at, the, site, of, the, injection, for, a, few, days"
9,"everyone, should, get, moderna, ,, it, kept, me, getting, omicron, while, my, daughter, had, it, ., i, also, had, pneumonia, &, amp, ;, flu, shot, ., my, lungs, suck, ,, those, vaccines, kept, me, well, ."
10,"That, day, was, barbaric, ., #, take, care, #, vaccine, #, modern, #, covid, -, 19"
11,"the, undefeated, is, over, ., face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy, peel, vs, the, microbemicrobe, bug, we, ', ll, see, how, effective, the, tiresome, face_with_tears_of_joy, vaccine, cocktail, is, -, 2, doses, of, modern, star, -, struck, let, the, game, begin"
12,"the, modern, already, exploded, me"
13,"you, can, override, that, guidance, by, lying, about, migration, you, 1st, got, ., i, verified, w, /, cdc, ., gov, ,, my, pcp, ,, &, amp, ;, wg, pharmacist, that, i, could, get, 1, i, wanted, ,, prior, scheduling, ., i, rec, ', d, moderna, booster, last, week, ., i, might, get, 2nd, as, well, ., just, lie, wg, ', s, system, ,, it, ', s, not, crime, ."
14,"3rd, dose, check_mark_button, #, moderna, #, covid, #, vaccine"
15,"the, modern, era, and, the, easy, access, to, food, ,, mainly, ultra, -, processed, ,, with, flavors, that, cause, addiction, ,, sedentary, lifestyle, ,, stress, and, the, constant, use, of, alcohol, are, the, main, factors, of, the, current, health, problem, in, the, world, ."
16,"modern, gangggggg"
17,"they, are, brutes, Who, is, going, to, sign, the, informed, consent, ?, Have, you, seen, the, list, of, vaccinations, ?, The, only, one, in, "", modern, Lima, "", is, that, of, the, jockey, ., it, will, be, a, shit, ."
18,"you, have, to, take, it, calmly, ., everyone, who, does, what, corresponds, to, him, ,, and, according, to, his, opinion, ., I, didn, ', t, even, want, to, put, on, the, modern, reinforcement, ,, because, the, tired, one, has, been, very, good, for, me, ., and, I, put, it, on, for, not, leaving, ,, although, I, don, ', t, believe, much, in, reinforcements, ."
19,"el, boooost, 3, /, 3, moderna, 5g, ., hopefully, this, patch, fixes, wifi, hotspot, issues, rolling_on_the_floor_laughingrolling_on_the_floor_laughing, #, vaccinated, #, fuckcovid, #, booster, #, houseofm, #, vancouver, #, nerd, @, vancouver, ,, british, columbia"
20,"flat, out, bed, since, saturday, ,, following, moderna, booster, friday, &, amp, ;, lulled, this, morning, by, audio, version, ‘, war, peace, ’., being, interviewed, re, :, my, new, book, tomorrow, so, hope, be, largely, over, this, &, amp, ;, somewhat, presentable, ."
