,0
0,"got, #, moderna, #, booster, today, woohoo, adhesive_bandage, syringe"
1,"i, just, pumped, moderna, arm, celebration, sparklesouchsparkles"
2,"got, that, booster, flu, shot, i, kinda, feel, like, butts, ., but, not, as, butts, as, i, did, when, i, got, my, second, shot, ., anyway, i, just, want, complain, but, also, i, ’, m, stoked, be, boosted, up, baybeee, just, call, me, moderna, meg, ."
3,"at, the, #, mobile, consulate, in, clearwater, ,, fl, with, the, allies, of, the, battle, against, #, covid19, with, 78, vaccinated, people, who, received, their, gift, card, ., pzifer, and, modern, 1st, 2nd, and, 3rd, dose, johnson, johnson, 1st, and, 2nd, dose, ., #, togetherwecan, #, pontubrazo"
4,"i, got, moderna, booster, yesterday"
5,"if, anyone, is, curious, about, experiences, with, moderna, booster, ,, i, had, mine, yesterday, ., i, felt, moderately, run, down, 16, -, 24, hours, post, vaccine, but, am, totally, fine, now, ., used, that, time, binge, watch, tv, ., face_blowing_a_kiss"
6,"i, got, my, moderna, booster, today, ,, are, munchies, thing, i, say, while, looking, down, at, my, bag, chips"
7,"just, got, my, #, boostershot, ., if, green, bay, packers, call, ,, tell, them, yeah, ,, i, ’, d, totally, be, down, play, quarterback, them, tomorrow, ., grinning_squinting_face, #, wereallinthistogether, #, myarmhurtsthough, #, gottheshot, #, moderna, #, packers, #, covidbooster, #, greenbay, #, covidtimes, #, modernashot, #, strongertogether"
8,"record, ., i, have, moderna, booster, w, /, j, &, amp, ;, j, first, round, ., one, shot, i, do, not, glow, dark, ,, i, ', ve, not, been, howling, ,, my, nuts, are, same, size, no, electronic, tracking, signals, emanate, my, corpus, rotundum, ., was, tired, foggy, ,, 24, hrs, ., got, this, at, marc, ', s, pharmacy, ."
9,"moderna, so, j, &, amp, ;, j, +, moderna"
10,"aaaaand, my, moderna, booster, is, done, ., i, should, get, great, 5g, now"
11,"same, reactions, i, had, after, my, moderna, booster, plus, itching, ., headache, ,, sore, arm, ,, nausea, were, gone, about, 30, hours, ., itching, still, hanging, around, five, days, later, ."
12,"moderna, covid, booster, kicking, my, ass, but, totally, worth, it, #, covidvaccine"
13,"just, got, my, #, moderna, #, covidboostershot, at, publix, ., thanks, #, flushot, i, had, perfect, attendance, 3rd, grade, through, 12thgrade, ., i, also, retired, sc, public, schools, with, well, over, 100, accumulated, unused, sick, days, also, due, great, leadership, which, boosted, my, morale, syringe, flexed_biceps"
14,"booster, dose, …., moderna, @, southwest, florida"
15,"i, took, vitamin, d, night, right, before, my, booster, shot, yesterday, i, feel, ok, no, side, effects, what, so, ever, so, that, ’, s, good, i, guess, right, i, got, moderna, just, time"
16,"moderna, too, corresponding, sell, feel, bad, that, one, guy, cnbc, ., thank, god, he, had, smuckinsurance"
17,"taxpayers, funded, corporate, enrichment, shouldn, ', t, they, repay, taxpayers, there, prices, regulated, "", the, u, ., s, ., must, use, its, vast, legal, powers, force, or, compel, moderna, share, tech, help, boost, global, production, vaccine, ."", via"
18,"moderna, booster, done, smiling_face_with_heart, -, eyessmiling_face_with_heart, -, eyes"
19,"grateful, be, able, provide, moderna, booster, shots, ., #, cthospice"
20,"moderna, booster, ..., next, thursdayslightly_smiling_faceslightly_smiling_face, ., i, am, scared, cause, awful, side, effects, chills, ,, fever, 100, -, 100, ., 7, ,, sore, arm, but, i, ', d, rather, have, that, 36, hours, instead, having, yucky, covid, like, my, friends, .., #, superpowers"
21,"i, felt, this, way, after, my, second, moderna, but, booster, was, just, sore, arm, few, days, ,"
22,"i, went, got, my, moderna, booster, shot, this, morning, now, i, ', m, tweeting, watching, msnbc, ."
23,"dolly, is, closest, i, ’, m, terrified, finding, out, different, ., between, imagination, library, ,, moderna, ,, scholarship, fire, relief, tennessee, ..,, everytime, i, think, she, will, show, evil, associated, or, slip, up, …"
24,"boosted, thanks, #, moderna"
25,"After, the, third, shot, (, moderna, booster, is, actually, a, half, shot, ),, all, major, supermarkets, and, pharmacies, in, the, United, States, (, at, least, California, and, Florida, ), can, be, shot, ., Online, appointments, can, be, shot, the, next, day, ., The, time, it, gets, colder, indoors, increases, ., I, hope, I, want, to, be, shot, Friends, who, can, hit, as, soon, as, possible, ., For, those, who, have, hit, ,, please, give, space, to, friends, who, are, concerned, about, not, hitting, because, of, various, physical, and, psychological, reasons, ., No, one, wants, to, get, sick, or, confrontation, ., Your, worries, and, fears, are, never, the, reason, for, bullying, others, ."
26,"happy, hear, ,, i, had, covid, symptoms, second, moderna, shot, was, worse"
27,"is, administering, moderna, booster, shots, westside, mumford, stadium, until, 3pm, at, no, charge, prohibited, bring, your, photo, id, insurance, card, if, applicable, ., #, wearesouthern, #, hbcu, #, jaguarnation, #, covid, #, boostershots"
28,"how, soon, after, your, second, moderna, shot, did, you, start, getting, symptoms, just, did, my, second, last, night, ."
29,"fyi, ,, 3rd, dose, half, dose, booster, moderna, wasn, ’, t, too, bad, ., already, feel, good, even, 21, hours, time, injection, ."
30,"syringe, gettin, ’, moderna, booster, as, my, laundry, is, wash, ., microbe, #, winning"
31,"moderna, booster, blackberry, cobbler, made, ingredients, i, scavenged, since, i, don, ', t, feel, like, leaving, house, ., comfort, is, watchword, day, @, washington, d, ., c, ."
32,"i, had, no, reaction, my, first, two, moderna, shots, then, booster, had, me, my, ass, whole, next, day, lol, tried, going, into, work, had, go, home, because, fatigue, ., but, other, than, exhaustion, sore, ass, arm, day, ,, relatively, chill, raising_handsmedium, -, light_skin_tone"
33,"third, booster, shot, done, ., #, booster, ., #, moderna"
34,"obviously, i, can, ’, t, say, i, wouldn, ’, t, escape, side, effects, with, 3rd, moderna, dose, but, i, ’, m, so, far, thankful, i, chose, that, one, ., i, was, prepared, be, down, all, day, ., i, ’, m, heading, out, store, get, my, shopping, done, instead, ."
35,"got, moderna, boost, flu, vaccine, same, day, ., extreme, fatigue, about, 24, hours, ., then, i, was, fine, ., hang, there, ."
36,"3rd, moderna, shot, is, kicking, my, butt, ., what, shows, should, i, binge, watch"
37,"no, problems, here, with, moderna, booster"
38,"..., and, parents, are, boostered, 3rd, moderna, shot, #, getvaccinated"
39,"got, my, moderna, booster, this, morning, at, kroger, #, covidvacccine, #, ɢᴇᴛᴠᴀᴄᴄɪɴᴀᴛᴇᴅ, @, barborsville, ,, west, virginia"
40,"one, of, my, new, favorite, places, ,, austin, ,, tx, ., the, mix, between, cosmopolitan, and, elegant, city, ,, modern, and, at, the, same, time, green, make, it, very, attractive, ."
41,"you, work, moderna"
42,"&, lt, ;, moderna_logo_in_dunks_colors, ., jpg, &, gt, ;"
43,"i, just, got, my, moderna, booster, that, ’, s, relief, grinning_face_with_sweat, should, i, expect, any, adverse, reactions, victory_handmedium, -, light_skin_tonealien"
44,"so, exciting, moderna, trial, was, taking, place, baltimore, i, submitted, interest, form, ,, but, they, had, ton, applicants, ., my, 8, year, old, kept, asking, me, if, she, was, selected, pleading_face, hooray, science"
45,"i, had, moderna, nothing, changed"
