,0
0,"pfizer, shot, 1, finally, syringe, so, very, grateful, folded_handslight_skin_tone, #, covidvaccination, #, pfizer, #, thankyouscience"
1,"my, sweet, boy, gabriel, got, his, first, dose, #, pfizer, today, ., he, ', s, such, champ, ..., flexed_bicepssyringebeating_heartLeo"
2,"1st, dose, #, pfizer, vaccine, syringethumbs_uplight_skin_tonethumbs_uplight_skin_tonethumbs_uplight_skin_tonesign_of_the_hornslight_skin_tonesign_of_the_hornslight_skin_tonesign_of_the_hornslight_skin_tone, @, bucks, county, community, college, –, lower, bucks, campus"
3,"i, just, got, my, 1st, coronavirus, covid, -, 19, pfizer, shot, @, franciscan, health, hammond, -, hammond, ,"
4,"i, ’, m, pfizer, girl, yep"
5,"i, ', m, wondering, if, it, ', s, worth, getting, j, &, amp, ;, j, even, though, i, ', ve, already, got, two, pfizer, shots, ., i, figure, double, protection, plus, free, hot, dog"
6,"second, dose, pfizer, ,, accomplished, ., now, rest, bit, before, finishing, packing, ,, cleaning, ,, donation, runs"
7,"anderson, ’, s, got, tickets, pfizer"
8,"i, think, too, uk, study, that, ’, s, looking, at, mixing, vaccines, bodes, well, so, far, ,, suggesting, az, +, pfizer, may, fact, provide, even, better, immunity, ., so, fingers, crossed, that, holds, up, ,, then, who, ’, s, laughing, nerd_face"
9,"look, what, #, pfizer, has, its, hands, lol, reading, ingredients, entire, label, products, is, so, important, ."
10,"my, second, one, hit, me, really, hard, too, pfizer"
11,"Hey, ,, don, ', t, say, things, that, aren, ', t, true, ., both, modern, and, pfizer, nothing, has, been, published, against, #, fakenews"
12,"i, got, my, second, #, pfizer, shot, yesterday, morning, only, have, slightly, sore, arm, -, same, as, with, my, first, shot, ., just, wanted, put, that, out, there, case, anyone, was, nervous, about, vaccine, side, -, effects"
13,"ayo, pfizer, blew, this, nigga, back, out, face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy"
14,"vaxxed, up, baby, pfizer, is, gonna, let, me, have, hot, girl, summer, syringe"
15,"am, i, holding, this, correctly, #, 1down1togo, #, pfizer, #, pandemiclife, #, covid_19, #, hyvee, @, hy, -, vee"
16,"nice, day, second, shot, pfizer, -, biontech, ,, thank, you"
17,"very, good, i, have, had, my, first, 10, days, ago, ,, i, didn, ’, t, ask, but, was, told, that, pfizer, was, tap, that, day, ., winking_face"
18,"based, something, i, ’, m, hearing, antivaxxers, but, i, can, ’, t, find, any, indication, where, it, may, be, coming, :, any, indication, blood, transfusions, need, be, differentiated, based, which, vaccine, you, received, so, if, you, had, pfizer, you, cant, get, blood, someone, who, had, moderna"
19,"fully, vaccinated, syringewith, pfizer, second, shot, ."
20,"at, least, enough, to, vaccinate, 1, ., 8m, in, May, and, over, 2m, in, June, ,, just, with, pfizer, beaming_face_with_smiling_eyes"
21,"while, county, said, it, has, roughly, 200, people, registered, shots, today, ,, only, about, 50, those, are, initial, doses, first, shot, moderna, /, pfizer, or, single, shot, j, &, amp, ;, j, ., most, those, registered, are, second, shots, ., registration, advance, is, not, required, ."
22,"#, vaccinated, #, pfizer"
23,"pfizer, done, check_mark, ️,, I, know, it, ', s, not, over, but, it, ', s, like, a, weight, was, lifted, ., I, finally, see, the, end, of, the, road"
24,"extra, -, special, #, funkofashionfriday, highlight, me, this, week, -, decided, marvel, superheroes, accompany, me, my, second, pfizer, vaccine, shot, cap, ,, thor, ,, hulk, know, what, it, ’, s, like, take, action, keep, others, yourself, safe, flexed_bicepssyringesuperhero, ‍, male_sign, ️, #, funko, #, marvel, #, tgif, #, coloradofunko"
25,"getting, pfizer, microchip, monday, ., please, activate, my, hidden, super, powers, please, folded_handsfolded_handsfolded_hands"
26,"our, vaccine, appointments, were, still, honored, ,, but, with, pfizer, vaccine, ., after, that, ,, program, was, halted, ."
27,"feel, great, so, far, after, second, pfizer, dose, about, 1, ., 5, hours, ago, ., no, chills, or, wooziness, like, with, 1st, dose, ., if, you, ’, re, not, squeamish, about, needles, like, me, ,, be, sure, get, your, vaxs, full, but, not, overly, full, stomach, ., that, helps, lessen, immediate, after, symptoms, ."
28,"ah, ,, well, ..., at, a, stadium, in, woodlans, tx, ,, they, ', re, playing, pure, pfizer, ..., at, the, nrg, stadium, ,, I, couldn, ', t, tell, you, ,, and, at, walmart, I, ', m, going, to, ask, this, weekend, ...."
29,"got, my, second, pfizer, shot, today, am, about, work, 8, hr, shift, please, pray, any, every, god, you, believe, my, behalf"
30,"minister, confirms, starting, may, 3rd, deliveries, pfizer, biontech, vaccine, will, now, come, plant, michigan, instead, belgium, #, cdnpoli, #, covid19"
31,"got, my, second, pfizer, dose, today, this, is, actual, footage, me, moment, i, became, fully, #, vaccinated, #, getvaccinated"
32,"is, your, friend, after, vaccine, ., after, i, got, my, 2, vaccines, it, really, helped"
33,"there, is, currently, no, line, at, covid, -, 19, vaccine, site, pendleton, ,, ore, ., right, now, ., clinic, ,, which, can, handle, roughly, 800, shots, day, is, open, anyone, ages, 16, over, has, all, three, vaccines, moderna, ,, pfizer, j, &, amp, ;, j, available, ., #, vaccines"
34,"1, /, 2, ., my, husband, ,, got, pfizer, ., also, only, sore, arm, ., he, was, one, first, up, here, gray, bruce, county, because, he, is, 73, ., i, have, not, had, it, yet, ., i, am, wait, list, at, my, pharmacy, ., hubby, &, amp, ;, i, lived, most, our, lives, ., all, our, important, peeps, …."
35,"got, my, first, dose, pfizer, vaccine, ,,,, it, ’, s, good, day"
36,"lot, talk, here, people, putting, vaccine, status, dating, apps, ., dose, 1, ,, dose, 2, ,, pfizer, ,, moderna, ,, etc, ., it, ’, s, new, caste, system, ."
