,0
0,"covid, vaccine, :, moderna, applies, full, fda, approval"
1,"I, also, got, modern, ,, on, Saturday, I, put, the, 2nd, dose, and, without, problems, ."
2,"what, i, am, watching, tonight, ..., #, cruelsummer, i, am, getting, my, 2nd, dose, moderna, vaccine, bit, am, little, worried, about, side, effects, ,, plus, i, still, plan, try, my, #, banjo, -, kazooie, stream, 5Happy_face_smiley0p, -, 8p, so, i, may, be, too, exhausted, it, ., but, that, ', s, not, all, ..."
3,"i, ’, m, only, 21, got, moderna, vaccine, was, extremely, sick, ,, i, didn, ’, t, leave, my, bed, 3, days, ., i, think, it, ’, s, just, side, effects, vaccine"
4,"rocko, ’, s, moderna, life"
5,"yup, needs, break, $, 189, then, it, ’, s, going, up, ., i, love, moderna, face_with_tears_of_joy"
6,"moderna, is, $, 200, +, stock, ."
7,"getting, moderna, shot, #, 2, tomorrow, i, can, ’, t, wait, sleep, 48, hours, straight, thats, my, goal, anyways"
8,"that, security, guard, knocked, down, that, fan, like, moderna, 2nd, shot, ., glad, dwight, howard, is, safe, #, nbatwitter, #, nbaplayoffs, #, nbaplayoffs2021"
9,"5, me, ,, i, got, 2nd, moderna, shot, about, 10, hours, ago, &, amp, ;, i, honestly, do, not, feel, well, right, now, ., trying, bury, yuck, with, some, beers, &, amp, ;, cannabis, but, i, ', m, slowly, losing, battle, ,, lol"
10,"Here, are, some, vaccination, locations, currently, available, :, syringecvs, pzifer, /, moderna, /, johnson, +, 18, ,, accept, walk, -, ins, syringewalgreens, pzifer, +, 12, ,, accept, walk, -, ins, syringepublix, johnson, /, moderna, +, 18, ,, accept, walk, -, ins"
11,"oh, what, lovely, spot, by, way, my, name, means, “, pearl, ”., margaret, or, margarethe, old, english, ., we, are, okay, ., few, side, effects, moderna, vaccine, but, not, bad, ., thank, you, again, chance, interview, with, you, ., zoom, was, quite, experience, ., margaret, bill, clapping_handslight_skin_tonered_heart, ️"
12,"brazil, had, high, infections, .., and, 75, %, got, vaccinated, twice, between, 29, days, ...., 95, %, drop, infections, &, amp, ;, deaths, ., with, sinovac, vaccine, ., usa, children, 12, years, old, adult, ., could, get, moderna, vaccine, ."
13,"syringe, what, are, the, requirements, for, vaccination, in, miamipalm_tree, page_with_curl, id, that, identifies, that, you, are, over, 18, years, old, cross_markya, they, do, not, ask, for, proof, of, residence, in, the, usa, check_mark_buttonyou, can, choose, between, the, pzifer, ,, modern, or, johnson, vaccine, ,, the, latter, being, the, most, popular, among, tourists, for, being, a, single, dose"
14,"it, ', s, important, vaccinate, ..., the, #, 1, best, &, amp, ;, safe, vaccine, is, moderna, ., it, protects, cells, ..., has, no, dead, covid, it, .."
15,"That, happens, to, them, for, assholes, ,, that, family, of, satraps, who, play, politics, ..., both, he, and, his, mother, -, in, -, law, are, rubbish, from, the, modern, politics, of, #, puebla"
16,"14, hours, after, shot, if, you, had, moderna"
17,"moderna, has, never, brought, successful, mrna, vaccine, market, ., they, kept, killing, test, animals, ., when, this, experiment, goes, horribly, wrong, it, will, ., only, way, vaxxed, may, be, able, save, themselves, is, amputate, their, injected, arms, ."
18,"my, only, side, effect, #, 2, moderna, was, several, days, fatigue, ., hardly, worth, mentioning, ., #, getvaccinatedasap, #, vaccinessavelives, #, vaccinated, #, wearyourmask"
19,"second, dose, of, the, modern, vaccine, ., thank, God"
20,"3, pfizers, 1, moderna, *, finally, *, walk, into, bar, ..., ..., and, one, broke, her, shoe, @, miami, ,, florida"
21,"costco, has, none, either, so, we, booked, our, second, doses, phizer, or, moderna, ."
22,"what, a, chrysalito, fart, it, feels, to, be, a, champion, in, modern, times"
23,"this, is, really, good, ., Do, you, want, to, know, the, latest, from, twitter, because, it, turns, out, that, they, have, censored, nothing, more, and, nothing, less, than, the, inventor, of, the, RNA, vaccines, ,, that, is, ,, the, ones, that, are, being, used, now, ., they, censor, the, inventor, of, the, "", luigi, warren, genetic, vaccines, ,, of, modern, ."
